year,GEOID,Borough,NTA,p_w_manufacturing,p_w_trade,p_w_retail,p_w_storage,p_w_information,p_w_finance,p_w_realestate,p_w_professional,p_w_management,p_w_administrative,p_w_education,p_w_healthcare,p_w_arts,p_w_food,p_w_services,p_w_white,p_w_black,p_w_asian,p_w_hispanic,p_w_lesshs,p_w_hs,p_w_somecollege,p_w_college,p_w_male,p_w_female,d_w_total,d_w_manufacturing,d_w_trade,d_w_retail,d_w_storage,d_w_information,d_w_finance,d_w_realestate,d_w_professional,d_w_management,d_w_administrative,d_w_education,d_w_healthcare,d_w_arts,d_w_food,d_w_services,d_w_white,d_w_black,d_w_asian,d_w_hispanic,d_w_lesshs,d_w_hs,d_w_somecollege,d_w_college,d_w_male,d_w_female,gentrify,pre_p_college_pop,medianhomevalue,medianincome,medianrent,pop,p_asian_pop,p_black_pop,p_college_pop,p_hispanic_pop,p_housing_pop,p_hs_pop,p_lesshs_pop,p_poverty_pop,p_renter_pop,p_white_pop,seg_index,consensual,property,violent,dist_downtown,dist_midtown,dist_hi,n_lanes,n_parks,d_permits,d_permits_2011,C1_C2,C4,MR,R1_R5,R6_R10,grad_rate,n_lines,d_trees,class_a,class_b,class_c
2011,36047011400,Brooklyn,Borough Park,0.0029069767441860465,0.0014975334742776602,0.0036116983791402396,0,0.0021141649048625794,0.001321353065539112,0.0023784355179704017,0.0024665257223396757,8.809020436927414e-4,0.05567300916138125,0.003875968992248062,0.91605003523608175,2.642706131078224e-4,0.0028188865398167725,0.0022903453136011278,0.47929880197322056,0.2773960535588443,0.21749471458773784,0.14658210007047218,0.11152219873150106,0.15160324171952078,0.24022198731501057,0.3425828047921071,0.2918428470754052,0.7081571529245948,175224.83750947818,509.3745276438319,262.40505969530733,632.8592616180943,0,370.45420192278686,231.53387620174178,416.76097716313524,432.19656890991797,154.35591746782785,9755.29398396672,679.1660368584426,160514.71857479418,46.30677524034836,493.93893589704913,401.32538541635245,83985.05469424513,48606.678410618995,38110.476022806695,25684.824666646557,19541.459151427007,26564.653396213173,42092.85869347666,60029.016303238255,51138.11545709137,124086.72205238682,0,-0.015385269575854205,1000001,39318,931,4328,0.1954713493530499,0.036275415896487986,0.1455637707948244,0.11344731977818855,0.8856284658040665,0.13562846580406654,0.1005083179297597,0.36229205175600737,0.7231977818853974,0.7035582255083179,0.28134921649465827,0.0011552680221811461,9.242144177449168e-4,0.0013863216266173752,4.589779894371542,7.8890810254564565,1.00198506461734,3,5,15.435591746782785,0,0,0,0,0,1,0.6039341167756069,1,2855.5844731548154,0.003194888178913738,0.0022364217252396168,0.0025559105431309905
2011,36047011600,Brooklyn,Borough Park,0.027777777777777776,0,0.12037037037037036,0,0,0.009259259259259259,0.037037037037037035,0.08333333333333333,0,0,0,0.24074074074074073,0,0.08333333333333333,0.17592592592592593,0.46296296296296297,0.06481481481481481,0.4722222222222222,0.1388888888888889,0.18518518518518517,0.1388888888888889,0.2037037037037037,0.25925925925925924,0.5833333333333334,0.4166666666666667,1745.3343765366953,48.48151045935265,0,210.0865453238615,0,0,16.16050348645088,64.64201394580353,145.44453137805795,0,0,0,420.173090647723,0,145.44453137805795,307.04956624256675,808.0251743225441,113.12352440515618,824.185677808995,242.40755229676324,323.2100697290177,242.40755229676324,355.5310767019194,452.4940976206247,1018.1117196464056,727.2226568902897,0,0.007817016592454575,768100,30996,996,4529,0.7240008831971738,0.011039964672113049,0.06933097814086996,0.10951644954736145,0.9971296091852506,0.12651799514241555,0.31132700375358796,0.32744535217487303,0.6957385736365643,0.21859130050783837,0.2836486769304031,0.0017663943475380878,0,6.623978803267829e-4,4.801082967454836,8.140290655636544,0.625466618364783,2,2,113.12352440515618,0,0,0,0,0.16297761543247863,0.8096908944742224,0.6298379135,2,2456.396529940534,0.0012694382735639479,0.002221516978736909,6.347191367819739e-4
2011,36047011800,Brooklyn,Sunset Park East,0.08239831697054699,0.017180925666199158,0.051893408134642355,0.0010518934081346423,0.0024544179523141654,0.11711079943899018,0.011570827489481066,0.0035063113604488078,0,0.0024544179523141654,0.002805049088359046,0.6388499298737728,7.012622720897616e-4,0.030154277699859747,0.023492286115007012,0.4253155680224404,0.28015427769985973,0.27489481065918653,0.09712482468443198,0.10518934081346423,0.15182328190743338,0.25841514726507714,0.37833099579242635,0.29277699859747547,0.7072230014025246,33693.40592010862,2776.2799408224146,578.8839025544609,1748.4656648583716,35.441871584967,82.69770036492298,3945.861703126325,389.86058743463695,118.13957194988998,0,82.69770036492298,94.51165755991198,21525.030009269954,23.627914389977995,1016.0003187690538,791.5351320642628,14330.330077521654,9439.35179879621,9262.142440871374,3272.4661430119522,3544.1871584966993,5115.443465430236,8706.88645270689,12747.259813393128,9864.654257815813,23828.75166229281,0,-0.015321142455836066,470800,40726,1271,2358,0.5241730279898219,0.07718405428329092,0.05343511450381679,0.21331636980491941,1,0.13910093299406276,0.2642069550466497,0.2858354537743851,0.7374893977947413,0.3112807463952502,0.06332856483916391,0.01272264631043257,0.0016963528413910093,0.0029686174724342664,4.82399097787405,8.269446223779932,0.536289062460692,7,4,11.813957194988998,0,0,0.08358282400031204,0,0,0.20645645240174149,0.6298379135,1,1110.5119763289658,0.0011500862564692352,0.005175388154111558,0.0023001725129384704
2011,36047012000,Brooklyn,Sunset Park East,0.2053701015965167,0.034107402031930335,0.353410740203193,0.013788098693759071,0.0021770682148040637,0.00362844702467344,0.012336719883889695,0.001451378809869376,0,7.25689404934688e-4,0.00362844702467344,0.13570391872278664,7.25689404934688e-4,0.17198838896952104,0.03701015965166909,0.3671988388969521,0.12336719883889695,0.4949201741654572,0.10885341074020319,0.1748911465892598,0.20827285921625543,0.216255442670537,0.2213352685050798,0.56966618287373,0.43033381712626995,18495.02586769758,3798.325341479256,630.8172828605126,6536.340781980204,255.01124200744124,40.264932948543354,67.10822158090559,228.167953375079,26.843288632362235,0,13.421644316181117,67.10822158090559,2509.847487125869,13.421644316181117,3180.929702934925,684.503860125237,6791.352023987646,2281.67953375079,9153.561423635523,2013.2466474271678,3234.6162801996493,3852.011918743981,3999.650006221973,4093.601516435241,10535.990788202178,7959.035079495403,0,0.046772640836009946,556800,26118,1327,1543,0.8930654569021387,0,0.11147116007777058,0.05508749189889825,1,0.033700583279325985,0.3642255346727155,0.44134802333117307,0.9008425145819832,0.07647440051847051,0.44918661687557643,0.013609850939727802,0,0.0038885288399222295,4.9859541551831965,8.44655552935202,0.37447515112431,7,4,0,0,0,0,0,0.1308140736114717,0.017583827837071443,0.6298379135,1,2174.306379221341,7.194244604316547e-4,0.007194244604316547,0.0014388489208633094
2011,36047012200,Brooklyn,Sunset Park West,0.2511013215859031,0.07929515418502203,0.15859030837004406,0.00881057268722467,0,0.004405286343612335,0.048458149779735685,0.06607929515418502,0,0.0881057268722467,0.00881057268722467,0.039647577092511016,0.00881057268722467,0.04405286343612335,0.06607929515418502,0.41409691629955947,0.06167400881057269,0.5198237885462555,0.16740088105726872,0.28193832599118945,0.21145374449339208,0.1762114537444934,0.19383259911894274,0.5022026431718062,0.4977973568281938,3072.5773010612174,771.5282209713189,243.64049083304806,487.2809816660961,27.07116564811645,0,13.535582824058226,148.8914110646405,203.0337423608734,0,270.71165648116454,27.07116564811645,121.82024541652403,27.07116564811645,135.35582824058227,203.0337423608734,1272.3447854614733,189.49815953681517,1597.1987732388707,514.3521473142126,866.2773007397265,649.7079755547949,541.4233129623291,595.565644258562,1543.0564419426378,1529.5208591185797,0,0.036518961986543884,608700,39393,1229,4925,0.29218274111675124,0.020710659898477157,0.09847715736040609,0.49604060913705583,0.9991878172588833,0.15269035532994923,0.22761421319796954,0.23451776649746192,0.7520812182741117,0.38923857868020306,0.2778045038644015,0.006700507614213198,0,4.060913705583756e-4,4.654087565979559,8.136785855450235,0.634280794911463,10,9,0,0,0,0,0,0,0.7951458726002386,0.6298379135,2,1191.131288517124,0.004049676025917927,0.01565874730021598,0.005669546436285098
2011,36047012600,Brooklyn,Bay Ridge,0,0.02594810379241517,0.6427145708582834,0,0,0.001996007984031936,0.001996007984031936,0.015968063872255488,0,0.10978043912175649,0.08582834331337326,0.06786427145708583,0,0.029940119760479042,0.00998003992015968,0.7485029940119761,0.10778443113772455,0.1157684630738523,0.1996007984031936,0.11177644710578842,0.17764471057884232,0.22954091816367264,0.2315369261477046,0.7065868263473054,0.2934131736526946,5729.413799441218,0,148.66742393759648,3682.3777313773894,0,0,11.435955687507422,11.435955687507422,91.48764550005937,0,628.9775628129081,491.7460945628191,388.8224933752523,0,171.5393353126113,57.1797784375371,4288.483382815283,617.5416071254008,663.2854298754304,1143.5955687507421,640.4135185004155,1017.8000561881605,1315.1349040633534,1326.5708597508608,4048.328313377627,1681.085486063591,0,0.033708428441637794,598000,31368,1175,2981,0.3391479369339148,0.020462931902046292,0.15632338141563235,0.24387789332438778,1,0.11103656491110366,0.18416638711841665,0.40523314324052334,0.6179134518617914,0.4555518282455552,0.2962483795441363,0.0030191211003019122,0,3.354579000335458e-4,4.851747507412752,8.348208480884658,0.44057127994312,10,9,0,0,0,0,0,0.5631485160546087,0.1271409820947771,0.6298379135,2,4494.330585190416,0.01031487513572204,0.02062975027144408,0.004885993485342019
2011,36047012700,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,0.18257956448911222,0.07872696817420435,0.08710217755443886,0.06700167504187604,0.005025125628140704,0.0033500837520938024,0.020100502512562814,0.051926298157453935,0,0.06030150753768844,0,0.07705192629815745,0.08542713567839195,0.05527638190954774,0.10720268006700168,0.6633165829145728,0.23618090452261306,0.06867671691792294,0.2613065326633166,0.1507537688442211,0.22445561139028475,0.24958123953098826,0.18592964824120603,0.6113902847571189,0.38860971524288107,9463.394834732002,1727.822507513883,745.0243839738762,824.2822971625864,634.0633055096819,47.55474791322614,31.703165275484093,190.21899165290455,491.3990617700034,0,570.6569749587136,0,729.1728013361341,808.4307145248443,523.1022270454876,1014.501288815491,6277.22672454585,2235.0731519216283,649.9148881474239,2472.846891487759,1426.642437396784,2124.1120734574342,2361.885813023565,1759.525672789367,5785.827662775847,3677.5671719561547,1,0.052077856495123406,875000,24338,514,3572,0.023516237402015677,0.3927771556550952,0.15257558790593506,0.45828667413213886,0.9871220604703248,0.1696528555431131,0.1522956326987682,0.29647256438969766,0.9260918253079508,0.2967525195968645,0.08893668168217381,0.0335946248600224,0,0.0022396416573348264,2.1469083421118937,4.937257832008466,0,16,12,0,0,0.038609840323974104,0,0,0,0.5681159852458921,0.5920261376359173,12,4327.482060103578,0.0015114873035066505,0.007557436517533253,3.022974607013301e-4
2011,36047012801,Brooklyn,Dyker Heights,0,0.04878048780487805,0.3170731707317073,0,0,0.024390243902439025,0.024390243902439025,0.012195121951219513,0,0,0.012195121951219513,0.024390243902439025,0,0.17073170731707318,0,0.5975609756097561,0.12195121951219512,0.2804878048780488,0.036585365853658534,0.10975609756097561,0.23170731707317074,0.14634146341463414,0.24390243902439024,0.6341463414634146,0.36585365853658536,1847.1121899235538,0,90.1030336548075,585.6697187562488,0,0,45.05151682740375,45.05151682740375,22.525758413701876,0,0,22.525758413701876,45.05151682740375,0,315.36061779182626,0,1103.7621622713918,225.25758413701874,518.0924435151431,67.57727524110562,202.7318257233169,427.9894098603356,270.3091009644225,450.5151682740375,1171.3394375124976,675.7727524110562,0,0.03198363648639048,576200,50417,1115,2042,0.4921645445641528,0.002938295788442703,0.1366307541625857,0.09843290891283056,1,0.1258570029382958,0.2801175318315377,0.16699314397649365,0.6361410381978453,0.4373163565132223,0.4128872945009236,0.0019588638589618022,0,4.897159647404506e-4,5.1670311798569,8.615584492247587,0.297138891161102,6,4,0,0,0,0,0,0.6899016731302623,0.09413093177589989,0.6298379135,1,3378.8637620552813,0.004618937644341801,0.02386451116243264,0.007698229407236336
2011,36047013200,Brooklyn,Dyker Heights,0,0.022222222222222223,0.06666666666666667,0,0,0.044444444444444446,0.17777777777777778,0.1688888888888889,0,0.02666666666666667,0.0044444444444444444,0.07111111111111111,0,0.04888888888888889,0.02666666666666667,0.7333333333333333,0.06666666666666667,0.18666666666666668,0.14222222222222222,0.2088888888888889,0.19111111111111112,0.2088888888888889,0.19555555555555557,0.64,0.36,3766.855686128588,0,83.70790413619085,251.12371240857252,0,0,167.4158082723817,669.6632330895268,636.1800714350504,0,100.44948496342901,16.74158082723817,267.8652932358107,0,184.15738909961985,100.44948496342901,2762.360836494298,251.12371240857252,703.146394744003,535.73058647162145,786.8542988801939,719.8879755712412,786.8542988801939,736.6295563984794,2410.7876391222962,1356.0680470062916,1,-0.06057221062386833,663300,39291,1209,1823,0.4552934722984092,0,0.0784421283598464,0.11409764125068568,1,0.1442676906198574,0.19144267690619857,0.13713658804168952,0.6127262753702688,0.4854635216675809,0.44918661687557643,0.010422380691168404,0,0.0016456390565002743,5.320072141431041,8.772684546495668,0.280178405667435,4,6,0,0,0,0,0,0.8851854440281056,0.11481455597189444,0.6298379135,0,1942.0233759596276,0.007162041181736795,0.01521933751119069,0.0017905102954341987
2011,36047013800,Brooklyn,Bay Ridge,0.003189792663476874,0.01594896331738437,0.32216905901116427,0.003189792663476874,0.04146730462519936,0.08771929824561403,0.012759170653907496,0.02073365231259968,0.003189792663476874,0.004784688995215311,0.030303030303030304,0.13875598086124402,0,0.2503987240829346,0.03508771929824561,0.6858054226475279,0.15629984051036683,0.14513556618819776,0.16108452950558214,0.09728867623604466,0.14035087719298245,0.16905901116427433,0.21850079744816586,0.47368421052631576,0.5263157894736842,9988.464687454263,31.861131379439435,159.30565689719717,3217.974269323383,31.861131379439435,414.1947079327127,876.1811129345845,127.44452551775774,207.09735396635634,31.861131379439435,47.791697069159156,302.68074810467465,1385.9592150056155,0,2501.0988132859957,350.47244517383376,6850.143246579479,1561.1954375925322,1449.6814777644943,1608.9871346616915,971.7645070729028,1401.889780695335,1688.6399631102902,2182.4874994916013,4731.378009846756,5257.086677607507,1,-0.020890933328179206,789300,49007,1221,3353,0.06471816283924843,0.00656128839844915,0.22427676707426186,0.16940053683268716,0.9997017596182524,0.1413659409484044,0.08798091261556815,0.17864598866686549,0.7628988965105875,0.8813003280644199,0.4097492397320449,0.006263048016701462,2.9824038174768865e-4,8.94721145243066e-4,5.642213920871094,9.153689441457976,0.29719268405488,1,8,0,0,0,0.05773353688212612,0,0.6397394353600858,0.302527027757788,0.6298379135,1,3361.3493605308604,3.9093041438623924e-4,0.013291634089132134,7.818608287724785e-4
2011,36047017400,Brooklyn,Bath Beach,0,0,0.1935483870967742,0.1935483870967742,0,0,0.08064516129032258,0.06451612903225806,0,0,0.03225806451612903,0.03225806451612903,0,0.04838709677419355,0.016129032258064516,0.7580645161290323,0.03225806451612903,0.12903225806451613,0.11290322580645161,0.1935483870967742,0.12903225806451613,0.11290322580645161,0.3225806451612903,0.5806451612903226,0.41935483870967744,970.3669429546052,0,0,187.8129567008913,187.8129567008913,0,0,78.25539862537138,62.60431890029711,0,0,31.302159450148554,31.302159450148554,0,46.953239175222826,15.651079725074277,735.6007470784909,31.302159450148554,125.20863780059422,109.55755807551994,187.8129567008913,125.20863780059422,109.55755807551994,313.02159450148554,563.438870102674,406.9280728519312,1,-0.031182986575040234,597200,42386,1084,1727,0.35379270411117547,0,0.11928199189345687,0.18413433700057905,1,0.1899247249565721,0.1673422119281992,0.0671685002895194,0.49623624782860454,0.6172553561088593,0.44918661687557643,0.009264620729588882,0,0.0011580775911986102,6.99033064170889,10.383150616139105,0,2,4,0,0,0,0,0,1,0,0.6298379135,0,1862.4784872838388,0,0.008168028004667444,0.003500583430571762
2011,36047017600,Brooklyn,Bath Beach,0.0049504950495049506,0.009900990099009901,0.06435643564356436,0.39603960396039606,0,0.039603960396039604,0.0049504950495049506,0.019801980198019802,0,0,0.0049504950495049506,0.04950495049504951,0,0.039603960396039604,0.039603960396039604,0.7871287128712872,0.10396039603960396,0.07920792079207921,0.11386138613861387,0.09900990099009901,0.16831683168316833,0.19801980198019803,0.3069306930693069,0.6633663366336634,0.33663366336633666,3914.9207807788734,19.38079594444987,38.76159188889974,251.9503472778483,1550.4636755559895,0,155.04636755559895,19.38079594444987,77.52318377779947,0,0,19.38079594444987,193.8079594444987,0,155.04636755559895,155.04636755559895,3081.5465551675293,406.99671483344724,310.0927351111979,445.758306722347,387.6159188889974,658.9470621112956,775.2318377779948,1201.609348555892,2597.0266565562824,1317.8941242225912,1,0.025778593721658596,508500,39643,1012,1830,0.2617486338797814,0.003825136612021858,0.1366120218579235,0.12131147540983607,1,0.13442622950819672,0.11475409836065574,0.1737704918032787,0.514207650273224,0.7278688524590164,0.4194728499389269,0.001639344262295082,0,0.001092896174863388,7.093346989771529,10.467711270162438,0.159958937524594,1,5,0,0,0,0,0,0.8658889115048635,0,0.6298379135,0,2325.6955133339843,0.003188097768331562,0.006376195536663124,0.004250797024442083
2011,36047018000,Brooklyn,Bath Beach,0,0.029069767441860465,0.09302325581395349,0.18023255813953487,0.005813953488372093,0.029069767441860465,0.023255813953488372,0.046511627906976744,0,0.11046511627906977,0.11046511627906977,0,0,0.26744186046511625,0.05813953488372093,0.8081395348837209,0.05232558139534884,0.10465116279069768,0.1686046511627907,0.21511627906976744,0.1511627906976744,0.20930232558139536,0.2558139534883721,0.6569767441860465,0.3430232558139535,2529.456751111163,0,73.53071950904544,235.2983024289454,455.8904609560817,14.706143901809087,73.53071950904544,58.82457560723635,117.6491512144727,0,279.41673413437263,279.41673413437263,0,0,676.4826194832181,147.06143901809088,2044.154002351463,132.35529511628178,264.71059023256356,426.4781731524635,544.12732436693625,382.35974144703624,529.4211804651271,647.0703316795998,1661.794260904427,867.6624902067362,1,-0.03573402768104556,644400,31835,1170,2937,0.36363636363636365,0,0.0599250936329588,0.24344569288389514,1,0.19169220292815797,0.2100783112019067,0.2257405515832482,0.4501191692202928,0.4698672114402451,0.44918661687557643,0.002383384405856316,0,6.809669731018045e-4,6.674906288802484,10.03434851916246,0,0,6,102.94300731266361,58.82457560723635,0,0,0,0.9665213162254919,0,0.6298379135,1,882.3686341085453,0.0015128593040847202,0.009077155824508321,0.0015128593040847202
2011,36047018400,Brooklyn,Bensonhurst West,0,0.10714285714285714,0,0,0,0,0,0.07142857142857142,0,0.17857142857142858,0,0.4642857142857143,0,0,0.10714285714285714,0.7142857142857143,0.10714285714285714,0.17857142857142858,0,0.14285714285714285,0.21428571428571427,0.25,0.35714285714285715,0.42857142857142855,0.5714285714285714,486.28248802951384,0,52.101695146019345,0,0,0,0,0,34.73446343067956,0,86.8361585766989,0,225.77401229941714,0,0,52.101695146019345,347.3446343067956,52.101695146019345,86.8361585766989,0,69.46892686135912,104.20339029203869,121.57062200737846,173.6723171533978,208.40678058407738,277.8757074454365,1,-0.007654356327400441,646100,51205,1317,1850,0.29027027027027025,0.030810810810810812,0.1318918918918919,0.05297297297297297,1,0.20216216216216215,0.07135135135135136,0.04756756756756757,0.2091891891891892,0.6518918918918919,0.2908705569377702,5.405405405405405e-4,0,5.405405405405405e-4,6.340376645931476,9.719472088455705,0,0,4,0,0,0,0,0,1,0,0.6298379135,1,2466.146903578249,0,0,0
2011,36047018501,Brooklyn,Fort Greene,0,0,0.3263157894736842,0.031578947368421054,0,0,0.010526315789473684,0,0,0,0,0.6210526315789474,0,0.010526315789473684,0,0.35789473684210527,0.5263157894736842,0.11578947368421053,0.2736842105263158,0.11578947368421053,0.22105263157894736,0.29473684210526313,0.15789473684210525,0.4631578947368421,0.5368421052631579,2350.6882572114046,0,0,767.0666944584583,74.23226075404436,0,0,24.744086918014784,0,0,0,0,1459.9011281628723,0,24.744086918014784,0,841.2989552125027,1237.2043459007393,272.1849560981626,643.3462598683844,272.1849560981626,519.6258252783105,692.834433704414,371.16130377022176,1088.7398243926505,1261.948432818754,0,0.04829898434657074,1000001,21869,459,3392,0.017099056603773585,0.6606721698113207,0.06485849056603774,0.24027122641509435,0.9545990566037735,0.11762971698113207,0.1715801886792453,0.4227594339622642,0.8920990566037735,0.20872641509433962,0.32913798716400394,0.03891509433962264,5.896226415094339e-4,0.006485849056603774,1.955030358523542,4.1253459281446565,0,20,10,0,0,0,0,0,0.05145834101152382,0.9485416589884762,0.7344094085999999,3,965.0193898025766,9.914077990746861e-4,0.0036351619299405157,0.0016523463317911435
2011,36047019000,Brooklyn,Bensonhurst West,0.06175771971496437,0.010292953285827395,0.030087094220110848,0.0055423594615993665,0.003167062549485352,0.011876484560570071,7.91765637371338e-4,0.0055423594615993665,0.02058590657165479,0.2937450514647664,0.01741884402216944,0.4220110847189232,0,0.00395882818685669,0.034045922406967535,0.45368171021377673,0.342042755344418,0.18210609659540775,0.09501187648456057,0.1559778305621536,0.17418844022169439,0.2501979414093428,0.2391132224861441,0.3618368962787015,0.6381631037212985,15362.445786748636,948.7496210343576,158.12493683905961,462.2113538372511,85.14419675949364,48.653826719710644,182.4518501989149,12.163456679927661,85.14419675949364,316.24987367811923,4512.6424282531625,267.5960469584086,6483.122410401444,0,60.817283399638306,523.0286372368895,6969.66067759855,5254.61328572875,2797.595036383362,1459.6148015913193,2396.2009659457494,2675.960469584086,3843.652310857141,3673.363917338154,5558.699702726942,9803.746084021695,1,0.013152785667395084,717700,42194,1116,5133,0.33196960841613093,0.026884862653419054,0.10559127216052991,0.23670368205727646,0.9990259107734268,0.14942528735632185,0.2074810052600818,0.20144165205532827,0.7058250535749074,0.5158776543931424,0.28014940602881677,0.0037015390609779855,0,7.792713812585232e-4,5.779915507379915,9.082657092334939,0,0,1,218.9422202386979,121.63456679927661,0,0,0,0.9849252157093457,0,0.6298379135,2,1581.249368390596,0.0019321004692243997,0.012972674579078112,0.0022081148219707425
2011,36047019200,Brooklyn,Borough Park,0.011955593509820665,0.06148590947907771,0.2314261315115286,0.004269854824935952,0.0034158838599487617,0.07344150298889837,0.0017079419299743809,0.035012809564474806,0,0.15542271562766866,0.07173356105892399,0.2783945345858241,0,0.005977796754910333,0.02134927412467976,0.7668659265584971,0.15456874466268147,0.06917164816396243,0.09479077711357814,0.0990606319385141,0.1690862510674637,0.19982920580700256,0.22117847993168233,0.44235695986336465,0.5576430401366353,15980.18490981272,191.0525949934911,982.5562028236685,3698.2323745168633,68.23306964053253,54.58645571242603,1173.6087978171597,27.293227856213015,559.5111710523668,0,2483.6837349153843,1146.3155699609465,4448.796140562721,0,95.52629749674556,341.1653482026627,12254.659307439644,2470.037120987278,1105.375728176627,1514.7741460198222,1583.0072156603549,2702.0295577650886,3193.3076591769227,3534.4730073795854,7068.946014759171,8911.23889505355,0,-0.007053031842335605,654100,32250,1070,2397,0.1998331247392574,0.03295786399666249,0.09303295786399667,0.17521902377972465,0.9983312473925741,0.1935753024614101,0.13725490196078433,0.42803504380475593,0.507717980809345,0.6579057154776804,0.2845488706223893,0.004171881518564873,0,0.001668752607425949,5.321554744426852,8.626425380823598,0.450728813430202,0,0,313.87212034644966,68.23306964053253,0,0,0,0.4831814376270781,0,0.6298379135,2,1323.721551026331,0.007395234182415777,0.018898931799506986,0.0024650780608052587
2011,36047019300,Brooklyn,Clinton Hill,0.008823529411764706,0.011764705882352941,0.29705882352941176,0.0058823529411764705,0.0029411764705882353,0.041176470588235294,0.14411764705882352,0.014705882352941176,0,0.052941176470588235,0.15588235294117647,0.2,0.0029411764705882353,0.041176470588235294,0.020588235294117647,0.5235294117647059,0.3764705882352941,0.06764705882352941,0.3088235294117647,0.17647058823529413,0.19705882352941176,0.21176470588235294,0.14705882352941177,0.5029411764705882,0.4970588235294118,3264.7467576212407,28.806589037834474,38.4087853837793,969.8218309404273,19.20439269188965,9.602196345944826,134.43074884322755,470.5076209512964,48.01098172972412,0,172.83953422700685,508.91640633507575,652.9493515242481,9.602196345944826,134.43074884322755,67.21537442161377,1709.1909495781788,1229.0811322809377,220.850515956731,1008.2306163242066,576.1317807566895,643.3471551783033,691.3581369080274,480.10981729724125,1641.9755751565651,1622.7711824646753,0,0.03653651521157911,342900,40469,980,6129,0.044379180943057595,0.371186164137706,0.19791156795562082,0.15500081579376734,0.7689672050905532,0.05824767498776309,0.04503181595692609,0.27247511829009624,0.4020231685429923,0.4991026268559308,0.008852183922627467,0.0013052700277369881,0,0.0035894925762767174,2.536312650052602,4.397007152107891,0,8,18,0,0,0,0,0,0,0.9813609836927246,0.7158515259534607,1,1421.1250591998341,0.004464285714285714,0.015422077922077922,4.0584415584415587e-4
2011,36047019800,Brooklyn,Dyker Heights,0.027972027972027972,0,0.07867132867132867,0.0017482517482517483,0,0.06643356643356643,0.04195804195804196,0.08741258741258741,0.006993006993006993,0.008741258741258742,0.015734265734265736,0.1590909090909091,0.1555944055944056,0.2762237762237762,0.07342657342657342,0.7290209790209791,0.13286713286713286,0.11363636363636363,0.17657342657342656,0.10839160839160839,0.18181818181818182,0.21678321678321677,0.21853146853146854,0.5367132867132867,0.4632867132867133,10997.051347383045,307.60982789882644,0,865.1526409654493,19.225614243676652,0,730.5733412597128,461.41474184823966,961.2807121838326,76.90245697470661,96.12807121838325,173.03052819308988,1749.5308961745754,1711.0796676872221,3037.647050500911,807.4757982344194,8017.081139613164,1461.1466825194257,1249.6649258389823,1941.7870386113418,1191.9880831079524,1999.463881342372,2383.976166215905,2403.2017804595816,5902.2635728087325,5094.787774574313,0,0.019822707616148155,710700,41964,1148,1886,0.13308589607635207,0.029692470837751856,0.20413573700954402,0.11983032873807,1,0.18133616118769882,0.029692470837751856,0.2545068928950159,0.45493107104984093,0.8351007423117709,0.3191643336055366,0.0021208907741251328,0,0,5.93789709012474,9.299146886489101,0,0,2,57.67684273102996,57.67684273102996,0,0,0,0.9387704493942867,0.06122955060571333,0.6298379135,1,1826.4333531492819,0.0011655011655011655,0,0
2011,36047020800,Brooklyn,Dyker Heights,0,0.09401709401709402,0.017094017094017096,0.03418803418803419,0,0,0.008547008547008548,0.09401709401709402,0.008547008547008548,0.06837606837606838,0.017094017094017096,0.19658119658119658,0,0,0.02564102564102564,0.5470085470085471,0.1452991452991453,0.23076923076923078,0.1452991452991453,0.15384615384615385,0.20512820512820512,0.26495726495726496,0.23931623931623933,0.5299145299145299,0.4700854700854701,2114.409739311588,0,198.79065925151684,36.143756227548515,72.28751245509703,0,0,18.071878113774257,198.79065925151684,18.071878113774257,144.57502491019406,36.143756227548515,415.653196616808,0,0,54.215634341322776,1156.6001992815525,307.2219279341624,487.94070907190496,307.2219279341624,325.29380604793664,433.7250747305822,560.228221527002,506.01258718567925,1120.456443054004,993.9532962575843,1,-0.04766179764554712,658500,51076,1164,2783,0.4186130075458139,0,0.14157384117858426,0.054976643909450236,1,0.1545095220984549,0.12612288896873877,0.09881422924901186,0.4890406036651096,0.5716852317642831,0.44918661687557643,0.0021559468199784403,3.5932446999640676e-4,3.5932446999640676e-4,5.474319238585292,8.8947438085106,0,1,4,0,0,0,0,0,0.9617998935624203,0.038200106437579665,0.6298379135,1,7680.54819835406,0.002204261572373255,0.002204261572373255,0
