year,state,GEOID,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,Borough,NTA
2018,NY,36047007600,346,105,165,76,112,161,73,0,0,0,5,0,1,156,2,1,19,5,23,0,3,0,69,0,39,23,0,209,62,5,65,0,5,208,138,44,63,61,73,178,168,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047007700,1751,438,1001,312,255,540,956,0,0,1,251,96,362,130,0,48,7,35,221,15,41,96,35,13,283,117,0,1240,317,7,151,2,34,1417,334,207,304,372,430,1066,685,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2018,NY,36047007800,288,77,160,51,78,144,66,0,0,0,7,2,10,147,3,0,10,4,7,0,1,0,57,1,13,26,0,178,50,6,44,1,9,154,134,36,60,52,63,134,154,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047008000,439,89,249,101,106,250,83,0,0,0,12,23,3,91,5,0,29,10,7,0,1,1,190,0,51,16,0,206,66,5,155,0,7,287,152,98,67,82,103,180,259,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047008200,253,87,123,43,95,124,34,0,0,0,3,0,0,71,0,0,4,3,7,0,0,11,62,0,68,24,0,141,53,4,48,0,7,171,82,39,38,35,54,105,148,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047008400,1999,759,957,283,530,1035,434,0,0,0,279,108,55,51,23,3,24,5,81,0,0,40,179,2,1137,12,0,908,267,20,753,10,41,1647,352,222,290,336,392,994,1005,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047008500,106,14,59,33,36,22,48,0,0,0,74,0,2,3,0,0,0,1,5,0,0,0,16,0,5,0,0,13,13,0,78,0,2,95,11,20,19,18,35,80,26,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2018,NY,36047008800,366,71,207,88,56,184,126,0,0,0,9,94,14,10,1,0,0,20,2,0,8,0,159,0,32,17,0,264,39,6,51,0,6,257,109,51,62,80,102,134,232,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047009000,324,61,179,84,132,109,83,0,0,0,21,94,19,92,23,0,2,8,0,0,0,0,5,0,31,29,0,120,17,0,182,0,5,282,42,67,67,52,77,190,134,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047009200,1036,119,613,304,379,577,80,0,0,0,19,6,14,43,4,0,65,0,9,0,10,4,795,21,25,21,0,130,26,5,864,1,10,979,57,282,159,173,303,296,740,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047009400,243,46,150,47,134,90,19,0,0,0,20,7,6,81,0,2,3,5,1,0,11,6,25,0,44,32,0,41,1,2,196,0,3,233,10,50,45,36,66,142,101,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047009600,280,36,171,73,67,182,31,0,0,0,11,23,1,114,15,0,9,10,0,0,10,0,37,0,31,19,0,177,23,6,71,1,2,156,124,71,61,52,60,153,127,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047009800,399,121,230,48,166,168,65,0,0,0,3,7,4,168,2,0,7,7,2,0,19,22,48,3,90,17,0,164,56,9,161,1,8,280,119,74,65,63,76,208,191,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047010000,273,77,154,42,103,114,56,0,0,0,3,0,10,50,0,2,18,10,4,0,9,29,66,1,39,32,0,92,18,2,157,1,3,214,59,42,36,44,74,122,151,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047010100,1719,312,983,424,242,844,633,0,0,0,273,488,287,217,25,1,11,13,247,0,12,2,48,1,47,47,0,1209,262,18,194,4,32,1171,548,327,332,392,356,1146,573,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047010200,476,120,260,96,157,236,83,0,0,0,46,9,9,70,12,6,0,0,14,0,19,61,120,0,62,48,0,167,18,3,280,0,8,382,94,89,66,86,115,203,273,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047010400,2128,372,1239,517,852,1039,237,0,0,0,27,43,20,313,21,3,56,18,36,0,28,24,1284,6,187,62,0,159,35,2,1913,0,19,2059,69,437,349,350,620,669,1459,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047010600,877,228,510,139,422,303,152,0,0,0,13,18,9,176,24,3,104,7,26,0,8,6,263,0,166,54,0,97,14,0,751,1,14,860,17,151,116,136,246,365,512,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047010800,665,181,390,94,329,239,97,0,0,0,97,4,15,85,3,2,13,12,21,0,6,16,181,0,129,81,0,133,30,2,490,0,10,618,47,128,81,103,172,317,348,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047011000,1006,321,474,211,309,362,335,0,0,0,242,11,67,74,7,0,2,5,71,0,9,4,478,0,5,31,0,807,118,11,61,2,7,905,101,108,173,218,186,563,443,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047011200,447,142,218,87,151,196,100,0,0,0,11,41,8,40,2,0,11,20,10,0,12,20,224,0,18,30,0,336,44,4,57,1,5,376,71,60,61,86,98,183,264,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047011400,9718,1425,5618,2675,859,2825,6034,0,0,0,140,22,11,23,0,3,7,20,7,9,1205,0,8217,0,37,17,0,4694,3235,52,1534,12,191,8173,1545,1064,1521,2460,3248,2996,6722,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2018,NY,36047011600,190,51,108,31,73,89,28,0,0,0,31,7,8,27,0,0,11,4,2,0,0,1,63,0,24,12,0,42,10,0,137,0,1,184,6,45,22,22,50,94,96,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2018,NY,36047011700,877,188,508,181,151,353,373,0,0,0,243,146,197,38,5,4,1,14,61,0,2,9,41,0,63,53,0,575,127,9,145,2,19,648,229,121,166,215,187,598,279,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047011800,2313,295,1445,573,457,609,1247,0,0,0,23,104,26,193,7,0,693,12,13,0,6,18,964,10,180,64,0,815,459,14,983,1,41,2037,276,308,365,538,807,771,1542,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047011900,4233,1280,2179,774,719,1735,1779,0,0,0,262,253,316,923,472,233,1,184,184,3,42,164,222,276,453,245,0,2648,1082,33,367,5,98,3345,888,513,714,831,895,2574,1659,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047012000,1510,256,895,359,498,683,329,0,0,0,25,368,55,542,18,0,6,15,26,0,18,7,110,7,248,65,0,456,89,9,934,0,22,1359,151,276,259,285,434,851,659,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2018,NY,36047012100,1483,148,591,744,257,921,305,0,0,0,61,46,60,99,15,3,12,25,53,0,52,41,933,3,64,16,0,834,421,20,171,5,32,1082,401,314,312,360,349,374,1109,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047012200,471,111,264,96,180,214,77,0,0,0,39,94,44,104,4,0,6,9,3,0,4,1,75,0,7,81,0,165,41,1,251,4,9,388,83,94,76,68,122,253,218,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047012600,521,85,295,141,63,133,325,0,0,0,53,0,2,415,6,0,2,0,3,2,0,9,6,0,8,15,0,384,57,4,59,0,17,397,124,73,112,129,122,388,133,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047012700,835,141,498,196,140,395,300,0,0,0,172,79,49,34,42,9,0,0,7,1,21,9,356,22,26,8,0,478,187,18,129,3,20,506,329,154,171,203,166,436,399,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2018,NY,36047012801,375,121,179,75,114,132,129,0,0,0,127,0,3,120,0,0,11,1,0,0,1,47,27,26,12,0,0,170,29,4,169,0,3,330,45,57,49,66,82,249,126,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047012901,1546,592,742,212,769,417,360,0,0,0,4,1,7,310,0,10,5,28,16,1,0,23,68,562,481,30,0,695,712,12,89,2,36,1246,300,200,247,291,216,814,732,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047012902,567,148,300,119,119,277,171,0,0,0,1,17,0,133,0,2,41,21,5,2,4,1,35,2,234,69,0,329,126,5,98,0,9,438,129,76,98,129,116,276,291,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047013000,513,135,259,119,167,243,103,0,0,0,7,5,5,130,4,2,31,12,24,0,18,3,169,7,54,42,0,393,28,6,70,3,13,415,98,56,95,103,124,241,272,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047013100,652,232,344,76,161,297,194,0,0,0,53,0,3,94,6,3,7,11,11,1,2,14,67,34,244,102,0,437,108,3,84,1,19,497,155,73,104,102,141,316,336,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047013200,219,29,133,57,59,78,82,0,0,0,58,0,21,19,2,1,4,34,10,0,0,1,41,0,16,12,0,113,18,1,86,1,0,189,30,44,53,31,62,135,84,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047013300,727,227,394,106,158,325,244,0,0,0,15,0,36,57,0,11,21,17,23,0,3,2,98,8,353,83,0,457,119,12,125,0,14,556,171,103,117,127,153,399,328,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047013400,771,188,408,175,201,303,267,2,0,0,26,2,6,68,16,0,28,24,106,0,53,2,331,0,74,33,0,566,124,5,62,0,14,610,161,81,142,171,189,322,449,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047013500,463,163,248,52,143,191,129,0,0,0,29,0,0,127,7,9,1,7,13,0,5,8,35,27,153,42,0,286,83,3,82,0,9,375,88,57,79,78,86,248,215,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047013600,814,187,424,203,204,420,190,0,0,0,45,5,2,94,2,1,21,15,43,1,11,8,471,0,64,31,0,588,65,13,133,2,13,670,144,97,136,167,227,281,533,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047013700,1113,406,538,169,368,477,268,0,0,0,20,4,0,233,0,0,18,19,46,0,52,32,146,20,222,301,0,669,228,13,184,2,17,800,313,158,156,173,220,504,609,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047013800,789,301,372,116,250,327,212,0,0,0,28,0,0,272,1,4,61,5,41,0,14,22,79,0,191,71,0,509,136,8,123,1,12,626,163,67,112,140,169,372,417,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047013900,542,165,293,84,138,240,164,0,0,0,6,0,0,101,2,7,17,7,16,26,0,20,174,1,88,77,0,286,137,4,95,3,17,417,125,72,72,108,125,229,313,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047014000,442,137,200,105,116,201,125,0,0,0,21,1,46,87,3,0,0,4,48,0,20,2,62,83,48,17,0,352,38,3,42,0,7,322,120,52,69,92,92,283,159,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047014100,707,177,368,162,223,308,176,0,0,0,21,8,13,63,31,1,15,3,52,0,0,10,299,62,85,44,0,467,110,2,112,2,14,559,148,111,109,131,179,290,417,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047014200,296,74,157,65,99,122,75,0,0,0,26,4,6,91,0,0,10,21,11,0,4,2,65,0,33,23,0,193,25,2,69,0,7,236,60,43,34,64,81,131,165,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047014300,937,191,562,184,152,370,415,0,0,0,264,52,147,58,56,31,4,13,48,0,8,27,39,20,87,83,0,652,124,7,130,5,19,730,207,148,187,207,204,575,362,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047014500,944,299,498,147,217,331,396,0,0,0,161,24,51,26,0,2,21,17,37,5,144,88,220,0,84,64,0,596,216,7,95,4,26,717,227,111,171,154,209,576,368,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047014700,70,7,55,8,16,26,28,0,0,0,1,17,0,3,4,0,0,2,19,0,0,0,4,1,14,5,0,45,13,1,3,1,7,43,27,8,20,18,17,41,29,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2018,NY,36047014800,178,32,100,46,41,52,85,0,0,0,49,7,11,18,5,0,0,9,25,0,2,0,10,0,28,14,0,140,14,1,21,0,2,140,38,32,28,29,57,117,61,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047014900,547,148,322,77,128,243,176,0,0,0,13,0,10,19,0,2,5,22,28,0,6,5,210,8,115,104,0,324,135,3,71,3,11,455,92,60,82,104,153,238,309,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047015000,171,41,81,49,42,60,69,0,0,0,12,0,6,42,0,0,1,8,4,0,0,32,59,0,0,7,0,152,11,0,7,0,1,145,26,18,22,39,51,63,108,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047015100,953,307,501,145,219,343,391,0,0,0,97,45,2,109,5,28,10,7,78,0,20,18,112,11,314,97,0,637,136,5,155,2,18,772,181,83,160,165,238,520,433,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047015200,861,186,469,206,115,247,499,0,0,0,38,0,0,0,37,0,3,0,18,0,71,293,365,2,25,9,0,563,187,2,89,1,19,730,131,86,114,221,254,349,512,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047015300,6005,1198,3470,1337,316,910,4779,0,0,0,40,2,0,132,0,40,3,18,19,5,38,13,5533,3,91,68,0,2884,2021,33,948,8,111,5079,926,537,909,1471,1890,2017,3988,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047015500,476,180,209,87,148,202,126,0,0,0,9,11,5,73,0,5,6,13,6,0,2,26,69,34,114,103,0,285,68,6,102,2,13,378,98,42,74,86,94,192,284,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047015700,994,266,507,221,240,383,371,0,0,0,3,0,1,375,0,10,67,75,38,0,46,32,100,18,152,77,0,659,170,5,122,3,35,799,195,112,163,187,266,428,566,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047015900,2517,485,1402,630,522,716,1279,0,0,0,6,19,2,52,1,1289,20,90,43,0,3,464,179,0,191,158,0,1430,746,19,244,6,72,2104,413,268,424,552,788,1004,1513,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047016000,1279,475,563,241,330,540,409,0,0,0,45,0,8,829,6,0,21,11,28,1,9,12,116,10,132,51,0,783,307,12,155,0,22,968,311,128,209,230,237,580,699,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047016100,887,268,501,118,201,425,261,0,0,0,18,1,13,88,6,19,1,8,75,27,8,1,192,97,239,94,0,491,182,7,180,3,24,714,173,101,129,184,205,375,512,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2018,NY,36047016200,308,71,153,84,90,129,89,0,0,0,0,0,2,50,2,0,11,5,0,0,6,0,181,0,22,29,0,217,42,1,39,3,6,232,76,28,42,73,94,95,213,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047016300,804,237,436,131,133,285,386,4,0,0,1,28,44,87,47,11,0,99,60,0,13,104,93,9,131,73,0,525,146,7,101,2,23,658,146,93,123,143,208,403,401,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2018,NY,36047016400,154,29,80,45,12,60,82,0,0,0,0,0,0,17,0,0,7,55,1,0,36,0,20,16,0,2,0,105,28,2,19,0,0,124,30,25,28,38,34,92,62,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2018,NY,36047016500,691,230,311,150,202,206,283,0,0,0,10,1,8,5,0,8,0,31,27,0,10,59,73,6,1,452,0,456,168,2,45,0,20,555,136,68,98,129,166,299,392,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047016600,17,5,8,4,7,2,8,0,0,0,0,0,0,2,0,0,0,2,0,0,6,1,4,0,0,2,0,12,0,0,2,0,3,15,2,3,5,3,1,7,10,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047016700,303,91,144,68,70,87,146,0,0,0,24,0,5,6,3,10,0,12,41,0,3,83,32,2,15,67,0,241,31,3,14,0,14,262,41,23,35,52,102,117,186,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2018,NY,36047016800,13,1,7,5,5,4,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,3,0,4,2,0,5,1,0,7,0,0,10,3,2,4,3,3,6,7,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2018,NY,36047016900,967,204,547,216,152,485,330,1,0,0,20,0,2,81,0,3,16,29,23,2,12,43,193,58,134,350,0,630,220,14,85,2,16,636,331,195,188,181,199,403,564,0,0,0,0,0,0,0,0,0,0,Brooklyn,Windsor Terrace
2018,NY,36047017000,394,145,185,64,143,166,85,0,0,0,43,7,6,38,9,0,2,5,5,2,6,36,108,0,121,6,0,264,45,0,78,0,7,333,61,37,59,65,88,194,200,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2018,NY,36047017100,336,123,163,50,82,116,138,0,0,0,11,1,0,62,0,2,0,24,12,0,18,21,153,1,8,23,0,246,59,3,24,0,4,286,50,28,43,63,79,139,197,0,0,0,0,0,0,0,0,0,0,Brooklyn,Windsor Terrace
2018,NY,36047017200,236,64,125,47,55,136,45,0,0,0,27,3,11,49,16,1,11,6,7,0,24,1,14,0,32,34,0,166,15,0,54,0,1,198,38,23,37,51,61,128,108,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2018,NY,36047017400,94,14,64,16,19,33,42,0,0,0,45,3,0,11,9,0,0,0,18,0,3,3,2,0,0,0,0,62,9,0,22,1,0,76,18,9,15,26,30,56,38,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2018,NY,36047017500,19,1,12,6,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,16,0,0,3,0,0,19,0,4,5,5,4,16,3,0,0,0,0,0,0,0,0,0,0,Brooklyn,park-cemetery-etc-Brooklyn
2018,NY,36047017600,320,77,179,64,68,123,129,0,0,0,46,6,1,46,32,0,10,1,4,0,136,0,23,0,8,7,0,228,44,2,38,2,6,271,49,38,59,68,78,203,117,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2018,NY,36047017700,65,20,32,13,9,20,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,58,0,5,0,44,18,1,2,0,0,45,20,11,10,9,15,32,33,0,0,0,0,0,0,0,0,0,0,Brooklyn,park-cemetery-etc-Brooklyn
2018,NY,36047017800,656,101,387,168,129,268,259,0,0,0,166,2,14,90,1,0,55,5,15,0,22,12,197,0,31,46,0,324,158,0,168,0,6,563,93,71,129,151,204,339,317,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2018,NY,36047017900,337,39,186,112,30,127,180,0,0,0,0,0,0,0,0,2,6,4,17,0,14,2,247,39,0,6,0,95,211,3,21,2,5,294,43,59,88,81,70,113,224,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2018,NY,36047018000,277,63,143,71,80,134,63,0,0,0,10,0,12,44,20,2,10,2,12,0,18,23,12,0,99,13,0,183,13,1,76,0,4,236,41,31,59,65,59,148,129,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2018,NY,36047018100,644,212,355,77,101,261,282,0,0,0,77,0,10,91,0,11,0,13,82,0,0,0,77,8,226,49,0,387,160,7,79,3,8,483,161,68,108,126,130,335,309,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2018,NY,36047018200,290,50,162,78,94,120,76,0,0,0,51,26,12,13,6,1,0,3,43,0,58,6,41,1,18,11,0,177,34,2,76,1,0,258,32,49,63,58,70,176,114,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2018,NY,36047018300,525,183,257,85,145,238,142,0,0,0,0,1,13,49,2,5,0,6,15,0,4,2,40,12,251,125,0,298,118,4,85,3,17,415,110,56,83,81,122,243,282,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2018,NY,36047018400,71,15,46,10,21,38,12,0,0,0,8,1,14,0,10,0,0,1,5,2,3,1,23,0,0,3,0,31,11,1,28,0,0,67,4,5,13,15,23,32,39,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2018,NY,36047018501,215,27,147,41,34,68,113,0,0,0,0,0,0,26,1,104,0,2,5,0,0,0,64,0,13,0,0,97,94,1,22,0,1,179,36,23,35,51,79,127,88,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2018,NY,36047018600,75,18,37,20,25,27,23,0,0,0,2,1,17,12,2,0,4,10,7,0,0,3,4,0,11,2,0,53,9,1,10,0,2,55,20,7,13,19,18,47,28,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2018,NY,36047018700,229,83,121,25,69,119,41,0,0,0,8,0,5,56,0,0,4,6,41,0,0,27,17,4,50,11,0,129,62,0,34,0,4,207,22,19,43,47,37,124,105,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2018,NY,36047018800,145,28,83,34,62,53,30,0,0,0,23,7,9,26,3,1,3,9,4,0,8,1,37,0,0,14,0,85,9,0,50,0,1,126,19,26,25,32,34,70,75,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2018,NY,36047019000,2921,608,1691,622,889,1606,426,0,0,0,109,9,28,99,13,0,5,3,146,22,97,22,2293,0,22,53,0,1377,1019,36,416,9,64,2150,771,563,562,631,557,784,2137,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2018,NY,36047019100,991,253,581,157,267,402,322,0,0,0,38,174,273,58,0,81,31,7,11,0,25,21,30,0,166,76,0,637,153,3,183,3,12,786,205,145,170,197,226,608,383,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2018,NY,36047019200,1084,259,588,237,176,463,445,0,0,0,55,24,120,92,6,6,85,3,60,96,128,68,290,3,13,35,0,873,116,6,71,4,14,913,171,116,194,207,308,502,582,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2018,NY,36047019300,2376,871,1014,491,1009,526,841,0,0,0,0,0,0,119,7,0,6,46,2,54,17,2031,46,0,42,6,0,1564,401,15,322,3,71,2033,343,189,297,389,630,1008,1368,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2018,NY,36047019400,3826,319,2121,1386,1089,2418,319,0,0,0,101,61,4,26,0,0,20,3,35,0,9,0,3456,0,62,49,0,1356,634,57,1669,20,90,2555,1271,1065,785,778,879,453,3373,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047019500,571,161,275,135,182,175,214,0,0,0,14,0,2,31,0,4,19,14,10,0,25,269,101,3,52,27,0,345,146,0,69,1,10,465,106,61,73,100,176,236,335,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2018,NY,36047019600,763,106,414,243,179,338,246,0,0,0,106,30,23,52,2,3,5,18,22,0,52,8,352,1,65,24,0,476,169,2,110,0,6,646,117,115,144,206,192,345,418,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047019700,441,108,235,98,87,150,204,0,0,0,11,2,0,49,0,3,1,7,67,0,2,115,18,4,100,62,0,270,109,0,50,1,11,349,92,55,85,82,111,210,231,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2018,NY,36047019800,264,45,151,68,79,128,57,0,0,0,15,15,0,39,1,0,20,13,34,0,5,3,86,0,9,24,0,167,27,1,63,0,6,232,32,42,46,65,66,128,136,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047019900,680,165,416,99,98,234,348,0,0,0,7,0,7,20,0,8,2,23,18,0,5,165,292,1,103,29,0,352,249,2,60,2,15,577,103,66,115,136,198,225,455,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2018,NY,36047020000,371,104,178,89,87,150,134,0,0,0,48,0,19,20,3,0,18,0,29,0,14,21,134,0,48,17,0,286,28,3,48,2,4,302,69,36,67,63,101,157,214,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047020100,374,102,199,73,79,134,161,0,0,0,24,2,11,37,1,4,12,7,25,0,1,9,63,13,124,41,0,198,119,2,35,2,18,320,54,49,65,67,91,205,169,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2018,NY,36047020200,48,4,27,17,6,25,17,0,0,0,12,0,1,12,0,0,0,0,2,0,3,0,16,0,1,1,0,32,1,0,15,0,0,43,5,8,9,15,12,25,23,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047020300,453,138,253,62,109,189,155,0,1,0,28,21,15,17,4,80,0,1,11,0,3,0,1,2,210,59,0,248,91,2,92,3,17,347,106,66,71,79,99,274,179,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2018,NY,36047020400,66,15,33,18,27,18,21,1,0,0,6,0,24,0,0,0,0,3,8,0,5,0,16,0,3,0,0,33,1,0,31,0,1,61,5,10,12,9,20,34,32,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047020500,583,167,335,81,143,204,236,0,0,0,38,24,25,25,15,7,0,16,23,0,0,14,201,1,157,37,0,366,118,6,78,1,14,470,113,67,96,117,136,305,278,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2018,NY,36047020600,139,24,72,43,30,63,46,0,0,0,28,5,0,1,0,0,0,0,9,0,0,17,40,0,10,29,0,103,17,1,15,1,2,125,14,16,39,29,31,64,75,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2018,NY,36047020700,280,66,156,58,53,111,116,0,0,0,0,0,1,12,0,10,0,28,23,0,0,33,31,16,67,59,0,184,59,3,23,3,8,233,47,44,39,67,64,127,153,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
