year,state,GEOID,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,Borough,NTA
2013,NY,36005042500,655,168,349,138,221,275,159,0,0,0,15,0,4,186,17,2,11,78,15,0,21,1,192,0,86,27,0,409,128,6,93,0,19,398,257,114,114,149,110,319,336,0,0,0,0,0,0,0,0,0,0,Bronx,Norwood
2013,NY,36005042600,224,59,115,50,75,100,49,0,0,0,1,0,13,86,0,2,18,0,3,0,0,0,53,0,21,27,0,110,82,4,19,0,9,158,66,39,54,41,31,101,123,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005042800,162,42,82,38,80,73,9,0,0,0,0,0,2,21,0,0,0,2,3,0,2,0,130,0,2,0,0,86,58,5,9,0,4,107,55,31,34,28,27,56,106,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005042901,55,5,30,20,31,18,6,0,0,0,4,2,0,3,15,0,0,5,0,0,11,0,4,0,0,11,0,31,18,2,3,0,1,25,30,17,11,16,6,47,8,0,0,0,0,0,0,0,0,0,0,Bronx,Norwood
2013,NY,36005042902,193,51,106,36,59,92,42,0,0,0,13,0,0,51,0,0,0,5,0,1,2,0,105,8,5,3,0,99,65,0,24,0,5,136,57,21,35,44,42,73,120,0,0,0,0,0,0,0,0,0,0,Bronx,Norwood
2013,NY,36005043000,91,9,43,39,22,38,31,0,0,0,0,0,0,0,0,2,0,17,69,0,2,0,0,0,0,1,0,70,12,2,2,1,4,39,52,15,14,34,19,54,37,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005043100,1245,242,699,304,266,668,311,0,0,0,3,0,4,101,0,8,12,34,15,273,7,20,583,1,78,106,0,556,550,9,103,3,24,898,347,166,257,313,267,517,728,0,0,0,0,0,0,0,0,0,0,Bronx,Norwood
2013,NY,36005043400,470,119,247,104,135,247,88,0,0,0,25,73,1,73,12,1,23,3,11,0,1,0,211,0,17,19,0,254,131,9,71,0,5,310,160,77,90,110,74,213,257,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005043500,302,45,177,80,37,39,226,0,0,0,158,0,2,6,0,0,0,8,0,0,0,0,14,33,0,81,0,240,45,1,12,0,4,247,55,37,52,81,87,228,74,0,0,0,0,0,0,0,0,0,0,Bronx,park-cemetery-etc-Bronx
2013,NY,36005043600,123,23,74,26,10,31,82,0,0,0,14,1,0,0,0,2,0,0,0,0,0,0,12,0,6,88,0,83,30,0,8,0,2,101,22,9,24,40,27,95,28,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005044200,87,9,48,30,30,39,18,0,0,0,5,21,0,11,1,0,0,1,4,0,0,0,30,0,9,5,0,33,41,0,11,0,2,64,23,17,13,23,25,48,39,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005044400,177,48,70,59,48,54,75,0,0,0,2,0,0,0,5,0,0,0,0,0,0,121,43,0,6,0,0,126,39,1,6,0,5,142,35,13,19,50,47,95,82,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005044800,3,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005044901,90,11,60,19,15,36,39,0,0,0,51,1,2,0,0,1,0,17,6,0,3,0,6,0,2,1,0,78,5,0,2,0,5,58,32,15,28,17,19,58,32,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005044902,179,40,93,46,47,58,74,0,0,0,94,0,0,18,1,8,18,0,7,0,4,0,0,0,15,14,0,149,15,1,12,0,2,143,36,26,26,42,45,118,61,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005045101,244,40,151,53,43,107,94,0,0,0,134,1,7,19,0,0,0,6,2,22,14,0,3,0,20,16,0,186,44,2,8,0,4,170,74,40,58,57,49,182,62,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005045102,142,28,71,43,39,49,54,0,0,0,21,0,1,7,0,0,0,10,1,1,0,39,0,2,26,34,0,116,10,1,10,0,5,126,16,14,32,32,36,67,75,0,0,0,0,0,0,0,0,0,0,Bronx,Woodlawn-Wakefield
2013,NY,36005045600,776,154,483,139,141,241,394,0,0,0,178,55,70,15,248,2,0,7,3,0,18,0,78,0,91,11,0,529,209,5,21,2,10,568,208,123,163,196,140,565,211,0,0,0,0,0,0,0,0,0,0,Bronx,Eastchester-Edenwald-Baychester
2013,NY,36005045800,25,3,12,10,2,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,8,17,0,0,0,0,18,7,5,4,11,2,6,19,0,0,0,0,0,0,0,0,0,0,Bronx,Eastchester-Edenwald-Baychester
2013,NY,36005046000,376,59,198,119,38,165,173,0,0,0,1,0,1,3,1,0,7,1,1,0,4,113,206,0,37,1,0,183,165,0,18,1,9,298,78,54,54,112,97,117,259,0,0,0,0,0,0,0,0,0,0,Bronx,Eastchester-Edenwald-Baychester
2013,NY,36005046201,7188,1974,3834,1380,2465,2618,2105,0,0,40,133,2,135,2172,361,37,85,1025,28,5,68,9,2212,38,773,65,0,3967,2654,78,330,17,142,4642,2546,1157,1405,1593,1059,3274,3914,0,0,0,0,0,0,0,0,0,0,Bronx,Co-op City
2013,NY,36005046202,2134,375,1314,445,330,851,953,0,0,0,463,14,76,244,33,5,19,17,2,1,36,0,947,12,189,76,0,1013,939,19,135,3,25,1681,453,279,461,551,468,1150,984,0,0,0,0,0,0,0,0,0,0,Bronx,Co-op City
2013,NY,36005048400,1224,147,725,352,298,553,373,0,0,0,165,30,70,100,44,55,8,18,8,0,3,97,554,0,38,34,0,752,368,18,40,5,41,631,593,276,282,315,204,506,718,0,0,0,0,0,0,0,0,0,0,Bronx,Eastchester-Edenwald-Baychester
2013,NY,36005050400,51,15,23,13,19,17,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,49,0,0,0,43,5,0,2,0,1,40,11,2,6,14,14,32,19,0,0,0,0,0,0,0,0,0,0,Bronx,park-cemetery-etc-Bronx
2013,NY,36005051600,1051,341,515,195,340,459,252,0,1,0,158,14,7,55,9,78,21,26,13,0,5,22,30,37,558,17,0,767,175,12,71,6,20,672,379,203,172,185,150,647,404,0,0,0,0,0,0,0,0,0,0,Bronx,Pelham Bay-Country Club-City Island
2013,NY,36047000100,558,105,308,145,107,245,206,0,0,0,40,0,0,48,0,11,16,48,7,0,3,0,13,3,170,199,0,365,105,2,63,4,19,418,140,81,119,141,112,332,226,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brooklyn Heights-Cobble Hill
2013,NY,36047000200,2934,621,1727,586,629,1211,1094,0,0,0,445,218,347,607,20,160,4,7,59,12,131,1,661,5,131,126,0,1803,793,13,275,10,40,2304,630,428,554,703,628,1741,1193,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047000301,523,120,297,106,68,153,302,0,0,0,0,3,2,13,0,5,98,55,77,0,12,0,38,33,46,141,0,384,83,4,39,1,12,445,78,50,70,95,188,234,289,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brooklyn Heights-Cobble Hill
2013,NY,36047000501,603,154,314,135,203,230,170,0,0,0,6,4,1,173,2,6,1,117,11,0,4,0,31,58,87,102,0,370,143,7,74,1,8,509,94,70,111,133,135,292,311,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brooklyn Heights-Cobble Hill
2013,NY,36047000502,940,240,512,188,245,392,303,0,0,0,61,0,12,98,0,50,2,88,29,1,7,12,195,8,139,238,0,625,187,6,104,0,18,770,170,108,161,208,223,403,537,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brooklyn Heights-Cobble Hill
2013,NY,36047000700,696,195,386,115,155,281,260,0,0,0,15,2,27,26,0,46,4,66,69,0,11,16,182,14,148,70,0,501,117,2,66,0,10,562,134,75,112,149,165,302,394,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brooklyn Heights-Cobble Hill
2013,NY,36047000900,12077,2503,6911,2663,2847,4793,4437,0,0,0,16,12,83,511,3,659,768,385,2067,155,792,996,4671,83,426,450,0,7484,3353,110,853,30,247,8821,3256,1608,2006,2756,3204,4295,7782,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brooklyn Heights-Cobble Hill
2013,NY,36047001100,11740,2784,6662,2294,2795,3140,5805,0,0,571,132,0,533,462,122,308,1079,536,404,707,447,2523,2040,205,1462,209,0,6831,3371,81,1235,22,200,9606,2134,1104,1774,2505,3573,5570,6170,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047001300,1002,208,522,272,202,358,442,0,0,2,0,19,0,35,0,1,1,57,289,74,137,4,320,0,0,63,0,572,350,6,60,2,12,787,215,99,169,265,261,451,551,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047001500,1281,352,701,228,294,571,416,0,0,0,57,19,54,80,0,53,27,55,64,1,32,119,285,14,313,108,0,698,409,9,134,6,25,1014,267,178,216,267,268,689,592,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047001800,8835,1736,5060,2039,1980,3975,2880,0,0,37,742,2076,2346,1144,581,140,9,32,498,2,614,1,370,12,104,127,0,5772,1693,68,1180,10,112,6569,2266,1449,1697,2031,1922,5573,3262,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047002000,1434,332,839,263,227,557,650,0,0,0,506,109,302,202,2,2,0,91,13,5,12,22,124,1,26,17,0,960,254,11,184,4,21,1145,289,208,289,312,293,1030,404,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047002100,8028,2475,4691,862,985,2543,4500,0,0,0,768,360,232,810,81,393,243,280,2098,36,880,63,831,298,305,350,0,5487,1650,40,695,10,146,6801,1227,679,1085,1594,2195,4781,3247,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047002200,6187,1105,3639,1443,717,2320,3150,0,0,0,171,20,132,144,26,20,7,40,33,2,49,6,5430,1,57,49,0,3671,1363,54,995,14,90,4729,1458,592,964,1621,1905,2086,4101,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047002300,57,16,28,13,20,28,9,0,0,0,6,0,0,0,1,0,0,7,0,0,12,0,3,0,0,28,0,17,26,0,13,0,1,47,10,15,5,10,11,33,24,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047002901,81,28,50,3,7,7,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,67,7,0,0,4,0,57,12,0,11,0,1,76,5,2,7,23,21,22,59,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2013,NY,36047003000,93,48,40,5,11,54,28,0,0,0,1,0,4,4,0,3,1,1,12,0,4,0,60,0,0,3,0,80,9,0,4,0,0,82,11,10,11,14,10,26,67,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047003100,626,84,362,180,81,337,208,0,0,0,0,0,0,44,1,0,4,14,51,0,10,0,407,0,95,0,0,195,298,2,121,0,10,522,104,128,104,158,152,188,438,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2013,NY,36047003300,7179,1581,3778,1820,1698,1249,4232,0,0,0,43,12,36,194,0,826,6,95,45,17,76,2510,2645,205,407,62,0,3770,2545,34,689,10,131,6132,1047,489,921,1643,2545,3099,4080,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2013,NY,36047003400,596,111,306,179,177,190,229,0,0,0,18,0,11,5,1,1,120,17,9,36,140,139,46,2,26,23,2,421,96,6,63,3,7,523,73,62,103,105,215,363,233,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047003500,3666,1081,1961,624,941,845,1880,0,0,0,7,0,13,894,3,126,1165,31,130,114,33,48,247,409,379,67,0,2202,1014,13,370,4,63,3122,544,222,443,716,1204,1775,1891,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2013,NY,36047003600,94,12,53,29,25,47,22,0,0,0,4,3,3,2,2,0,0,4,3,0,0,0,56,0,11,6,0,72,8,2,12,0,0,78,16,14,17,29,22,35,59,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047003700,7167,1922,3927,1318,1376,1793,3998,0,0,2671,3,30,175,1630,51,73,55,160,311,55,275,122,659,61,396,440,0,4174,2241,41,596,7,108,5789,1378,598,1042,1516,2089,4044,3123,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047003800,54,4,28,22,13,19,22,0,0,0,0,0,3,7,0,2,2,5,5,0,0,0,26,0,0,4,0,44,3,0,6,0,1,45,9,6,8,12,24,23,31,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047003900,1118,331,615,172,207,484,427,0,0,0,2,27,41,333,58,22,186,48,24,1,9,5,196,11,102,53,0,684,294,7,117,2,14,929,189,117,151,249,270,614,504,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047004100,1034,213,585,236,172,547,315,0,0,0,10,15,9,112,0,4,8,2,100,0,72,10,496,7,119,70,0,492,466,3,58,0,15,885,149,149,216,230,226,372,662,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047004300,3800,951,2292,557,417,775,2608,2,0,0,5,37,40,185,3,50,2791,48,100,7,14,124,49,18,237,90,0,2438,674,17,592,10,69,3235,565,211,402,633,1603,1856,1944,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047004400,58,13,26,19,16,25,17,0,0,0,5,0,0,0,0,0,0,3,3,0,11,0,21,0,3,12,0,49,1,0,7,0,1,50,8,3,16,12,14,25,33,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047004500,870,324,425,121,284,387,199,0,0,0,1,2,11,320,2,14,23,25,29,3,4,40,73,26,211,86,0,626,164,8,54,1,17,733,137,73,136,168,169,397,473,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047004600,128,26,78,24,17,40,71,0,0,0,5,2,3,0,0,0,2,1,7,0,0,94,5,0,0,9,0,111,6,2,9,0,0,114,14,10,17,23,52,52,76,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047004700,207,81,104,22,70,81,56,0,0,0,3,0,10,5,0,1,0,8,7,1,39,1,36,13,61,22,0,135,47,4,16,0,5,166,41,12,34,47,33,96,111,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047004900,2135,177,1219,739,102,671,1362,0,0,0,5,0,0,30,0,12,0,7,7,3,6,1,2018,4,16,26,0,823,1028,7,235,2,40,1731,404,228,344,637,749,632,1503,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047005000,164,39,80,45,34,73,57,0,0,0,10,0,3,1,0,2,1,19,27,0,6,49,43,0,0,3,0,136,18,0,8,0,2,144,20,13,22,37,53,78,86,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047005100,614,141,372,101,116,243,255,0,0,4,203,20,38,29,19,15,15,8,14,0,27,0,38,16,105,63,0,481,86,1,37,2,7,494,120,83,126,138,126,423,191,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047005201,211,33,104,74,77,86,48,0,0,0,1,0,0,0,0,2,1,21,1,1,114,24,45,1,0,0,0,139,56,2,9,0,5,169,42,29,42,46,61,131,80,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047005202,116,26,68,22,8,22,86,0,0,0,6,0,71,0,0,0,0,26,1,0,1,0,10,0,0,1,0,104,5,0,7,0,0,105,11,12,16,26,36,62,54,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047005300,5071,1173,2854,1044,1043,2268,1760,11,0,28,497,202,513,937,1537,20,10,115,66,6,237,252,420,41,131,48,0,3013,1735,37,199,4,83,3666,1405,867,1062,1135,834,3151,1920,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047005400,199,50,101,48,81,73,45,0,0,0,25,0,0,47,0,2,23,18,4,0,3,1,23,0,38,15,0,150,17,2,25,1,4,164,35,33,32,43,41,104,95,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047005601,246,27,154,65,42,77,127,0,0,0,105,0,0,10,0,2,3,23,5,0,10,0,37,0,30,21,0,201,15,3,18,2,7,189,57,33,49,62,75,159,87,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047005602,217,58,107,52,47,73,97,0,0,0,14,0,2,4,0,0,23,16,2,1,1,49,59,0,35,11,0,183,16,4,11,0,3,193,24,20,27,35,77,84,133,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047005800,1524,363,821,340,536,648,340,0,0,0,9,3,26,255,16,5,112,39,43,0,53,1,601,49,217,95,0,1019,294,14,171,3,23,1140,384,238,266,341,316,539,985,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047005900,1638,406,955,277,275,668,695,0,0,0,168,150,325,42,261,6,5,15,35,25,103,83,115,19,145,141,0,1101,353,11,151,3,19,1266,372,231,298,355,348,1099,539,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047006000,435,137,222,76,183,168,84,0,0,0,8,0,11,64,1,14,0,24,9,0,6,0,53,0,218,27,0,324,11,5,90,0,5,377,58,51,71,89,87,248,187,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047006200,553,147,292,114,190,253,110,0,0,0,10,0,8,32,2,9,47,28,86,3,51,33,82,0,83,79,0,430,71,2,42,0,8,472,81,67,82,112,145,274,279,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047006300,144,37,75,32,37,71,36,0,0,0,21,0,1,10,2,3,0,6,8,0,0,0,43,0,21,29,0,100,21,2,17,0,4,129,15,21,29,29,28,59,85,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047006400,402,89,231,82,157,152,93,0,0,0,50,6,17,52,2,0,9,10,19,0,21,4,92,0,82,38,0,313,21,3,61,3,1,351,51,42,84,86,101,181,221,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047006500,412,97,247,68,111,170,131,0,0,0,60,0,2,49,8,2,28,8,37,1,7,2,51,9,86,62,0,286,63,5,55,0,3,342,70,64,71,73,107,214,198,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047006600,486,105,246,135,152,204,130,0,0,0,21,0,11,47,1,5,19,38,12,0,3,30,118,0,123,58,0,379,51,0,45,1,10,400,86,68,79,113,121,230,256,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047006700,578,156,330,92,141,232,205,0,0,0,17,17,7,107,1,79,16,4,26,0,22,4,91,31,76,80,0,420,82,4,60,0,12,467,111,73,91,112,146,262,316,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047006800,631,205,308,118,247,267,117,0,0,0,21,9,19,177,10,4,3,17,12,16,53,0,173,0,72,45,0,433,67,2,117,2,10,508,123,87,97,122,120,292,339,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047006900,948,326,489,133,221,389,338,0,0,0,7,3,12,175,1,14,5,13,111,2,7,185,127,3,212,71,0,679,144,5,95,4,21,771,177,97,135,184,206,372,576,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047007000,168,39,79,50,33,71,64,0,0,0,4,31,0,13,1,0,6,6,1,0,10,0,87,0,0,9,0,128,19,1,19,0,1,133,35,24,22,36,47,93,75,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2013,NY,36047007100,295,41,205,49,70,92,133,0,0,0,108,5,97,24,1,5,0,0,1,0,13,11,1,0,0,29,0,185,53,2,46,3,6,236,59,46,53,73,82,191,104,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2013,NY,36047007200,32,5,17,10,15,14,3,0,0,0,7,0,1,12,2,0,0,2,0,0,0,0,2,0,0,6,0,17,4,0,10,0,1,25,7,4,8,8,7,18,14,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047007400,168,41,100,27,89,73,6,0,0,0,1,4,2,68,7,2,7,4,10,0,0,0,22,0,33,8,0,110,8,5,40,1,4,108,60,30,33,30,34,90,78,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047007500,864,311,449,104,263,361,240,0,0,0,65,13,10,117,161,23,3,28,32,0,7,11,76,4,223,91,0,644,130,4,62,4,20,712,152,91,152,171,139,427,437,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047007600,368,89,211,68,127,164,77,0,0,0,4,0,6,110,1,3,33,6,19,0,2,0,123,0,39,22,0,231,67,4,61,0,5,227,141,68,56,78,77,171,197,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047007700,1231,276,747,208,255,400,576,0,0,0,129,91,363,122,11,14,16,13,65,0,44,80,25,15,185,58,0,938,162,4,97,5,25,1013,218,107,191,315,342,764,467,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047007800,364,86,204,74,154,115,95,0,0,0,4,9,16,183,4,0,10,2,3,0,0,0,85,1,15,32,0,249,61,5,49,0,0,230,134,62,52,88,76,153,211,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047008000,232,51,138,43,99,107,26,0,0,0,2,14,12,79,2,0,11,7,5,1,3,0,31,0,49,16,0,167,22,3,33,4,3,100,132,58,41,37,45,112,120,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047008200,659,261,291,107,293,202,164,0,0,0,1,0,3,303,2,5,1,8,2,0,6,0,249,0,51,28,0,385,190,1,70,1,12,472,187,66,106,122,104,309,350,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047008400,1008,183,593,232,443,295,270,0,0,9,171,329,56,41,41,1,52,22,52,0,18,19,20,18,138,21,0,558,100,5,329,2,14,773,235,207,185,209,224,545,463,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047008500,82,3,58,21,23,22,37,0,0,0,62,0,1,5,2,0,0,0,4,0,0,0,8,0,0,0,0,12,6,0,59,0,5,72,10,30,18,15,16,67,15,0,0,0,0,0,0,0,0,0,0,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
2013,NY,36047008600,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047008800,292,64,151,77,45,158,89,0,0,0,9,77,10,6,8,0,4,1,3,0,6,4,138,0,24,2,0,224,34,2,25,0,7,213,79,54,48,61,65,105,187,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047009000,238,42,140,56,87,79,72,0,0,0,28,44,37,67,16,0,0,7,12,0,0,0,3,3,0,21,0,134,13,0,86,0,5,194,44,46,38,56,56,153,85,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047009200,147,44,85,18,95,42,10,0,0,0,3,0,11,27,1,0,25,12,3,0,3,4,21,16,10,11,0,48,5,1,93,0,0,126,21,34,13,27,29,72,75,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047009400,273,59,167,47,173,81,19,0,0,0,17,3,14,106,8,0,6,10,6,0,4,4,39,0,44,12,0,73,7,4,189,0,0,240,33,56,53,55,50,139,134,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047009600,179,40,97,42,64,86,29,0,0,0,13,17,2,53,9,0,15,6,2,0,8,0,16,0,27,11,0,115,12,1,50,0,1,102,77,30,31,36,42,97,82,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047009800,283,80,168,35,142,121,20,0,0,0,10,8,11,116,3,0,0,9,1,0,28,0,22,4,53,18,0,125,20,4,128,1,5,198,85,54,50,59,40,161,122,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047010000,232,51,150,31,116,82,34,0,0,0,8,0,5,46,1,5,13,12,8,0,13,36,21,2,41,21,0,96,21,1,109,1,4,175,57,44,37,40,60,124,108,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047010100,1404,282,776,346,316,701,387,0,0,0,233,439,260,170,16,2,8,17,30,0,16,13,29,2,124,45,0,1051,148,16,158,6,25,1012,392,240,275,311,296,931,473,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2013,NY,36047010200,264,64,128,72,130,101,33,0,0,0,16,1,22,47,3,0,0,3,11,0,0,25,58,0,33,45,0,120,7,2,134,1,0,200,64,51,40,47,62,111,153,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047010400,1135,256,717,162,610,387,138,0,0,0,22,43,28,278,7,7,47,14,45,1,53,20,394,0,106,70,0,177,12,4,914,1,27,1108,27,186,185,214,294,490,645,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047010600,682,141,446,95,320,255,107,3,0,0,5,18,2,155,4,13,88,7,24,0,7,5,168,0,146,37,0,124,11,0,542,2,3,671,11,112,98,137,194,297,385,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2013,NY,36047010800,479,174,244,61,312,129,38,0,0,0,20,7,28,69,2,2,7,9,20,0,7,9,207,0,45,47,0,129,19,3,320,0,8,450,29,74,68,77,86,205,274,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
