year,GEOID,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,Borough,NTA
2010,36047033700,554,170,262,122,186,283,85,1,0,0,0,11,6,8,2,9,22,11,42,0,21,111,74,27,30,179,0,408,116,5,16,2,7,505,49,57,91,123,113,319,235,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047033900,181,51,91,39,63,92,26,0,0,0,0,0,0,58,6,0,29,13,3,0,0,16,6,0,6,44,0,70,84,1,25,0,1,133,48,32,32,35,31,93,88,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047034000,538,76,302,160,188,263,87,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,532,0,0,0,0,267,254,0,13,0,4,482,56,73,104,151,134,149,389,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2010,36047034100,432,86,251,95,96,274,62,0,0,0,0,0,0,0,0,2,0,5,2,0,1,26,300,95,0,1,0,55,356,2,9,0,10,394,38,65,93,119,69,135,297,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047034200,310,70,184,56,75,169,66,0,0,0,0,0,1,73,0,0,6,11,19,0,4,0,178,0,17,1,0,191,78,4,31,0,6,222,88,49,46,65,80,99,211,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2010,36047034300,129,33,75,21,33,59,37,0,0,0,0,0,2,9,0,1,0,0,1,0,0,27,84,0,3,2,0,31,86,1,5,2,4,100,29,21,26,30,19,42,87,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047034500,65,16,37,12,25,34,6,0,0,0,0,0,1,25,0,0,0,4,0,0,0,0,31,0,0,4,0,27,24,1,11,1,1,53,12,8,11,13,17,30,35,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047034700,56,8,33,15,19,31,6,0,0,0,4,0,0,11,0,0,0,5,0,0,2,4,28,0,0,2,0,13,39,0,2,0,2,39,17,14,16,13,5,21,35,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047034800,1515,380,856,279,545,647,323,0,0,0,90,59,42,383,368,93,11,3,5,0,3,0,21,130,199,108,0,949,431,8,103,0,24,1262,253,261,276,294,304,940,575,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2010,36047034900,340,123,173,44,170,132,38,0,0,0,1,0,1,66,0,0,27,14,24,0,2,0,82,0,80,43,0,132,154,3,40,4,7,279,61,49,60,62,46,174,166,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047035000,229,58,123,48,54,95,80,0,0,0,3,0,6,15,2,0,0,1,16,0,0,0,119,0,19,48,0,150,54,2,19,0,4,196,33,19,44,45,63,106,123,0,0,0,0,0,0,0,0,0,0,Brooklyn,West Brighton
2010,36047035100,228,43,123,62,109,101,18,2,0,0,3,23,3,91,1,3,12,11,2,0,0,0,46,0,18,13,0,96,58,0,66,0,8,174,54,56,50,39,40,117,111,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047035200,684,157,363,164,202,349,133,0,0,0,11,0,1,11,29,2,0,44,0,0,0,0,325,114,146,1,0,295,286,6,82,1,14,563,121,98,121,145,163,323,361,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2010,36047035300,267,69,144,54,91,135,41,0,0,0,25,2,19,33,0,0,1,4,2,0,4,6,112,0,35,24,0,81,155,1,21,0,9,215,52,41,46,69,42,111,156,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047035400,724,218,373,133,246,257,221,0,0,0,0,1,17,332,3,0,21,157,35,0,2,0,81,0,65,10,0,495,145,3,69,2,10,617,107,90,127,149,140,390,334,0,0,0,0,0,0,0,0,0,0,Brooklyn,West Brighton
2010,36047035500,173,41,100,32,68,82,23,0,0,0,2,0,2,39,2,0,13,10,10,1,3,0,71,0,6,14,0,55,80,2,29,0,7,137,36,32,21,36,43,73,100,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2010,36047035601,146,34,65,47,50,49,47,0,0,0,6,0,0,10,3,0,28,0,6,0,1,0,84,4,0,4,0,124,13,0,5,0,4,130,16,12,21,28,51,41,105,0,0,0,0,0,0,0,0,0,0,Brooklyn,West Brighton
2010,36047035602,256,41,134,81,100,86,70,0,0,0,24,1,19,5,24,1,2,53,11,0,3,18,56,0,23,16,0,212,28,5,8,1,2,227,29,34,42,53,86,152,104,0,0,0,0,0,0,0,0,0,0,Brooklyn,West Brighton
2010,36047035700,19,4,13,2,14,4,1,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,1,1,0,9,8,0,1,1,0,13,6,3,6,3,3,14,5,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047035900,108,10,59,39,34,59,15,0,0,0,3,0,0,6,0,0,0,29,0,1,0,0,63,0,2,4,0,20,83,1,3,0,1,90,18,30,35,17,16,59,49,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047036001,264,41,164,59,107,100,57,0,0,0,1,1,0,101,17,0,4,16,28,0,1,0,65,0,22,8,0,219,19,0,23,2,1,248,16,38,46,38,101,135,129,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brighton Beach
2010,36047036002,436,139,184,113,196,147,93,0,0,0,10,6,4,75,3,1,38,26,9,0,3,1,231,4,13,12,0,367,35,2,26,2,4,373,63,33,64,72,128,182,254,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brighton Beach
2010,36047036100,479,99,275,105,248,201,30,0,0,0,2,12,15,58,1,0,0,2,3,0,1,1,375,0,2,7,0,194,252,4,13,1,15,318,161,111,100,104,65,126,353,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2010,36047036200,918,143,566,209,397,365,156,0,0,0,11,2,10,251,34,6,8,8,13,3,8,3,441,0,79,41,0,715,69,3,108,5,18,835,83,96,142,205,332,323,595,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brighton Beach
2010,36047036300,116,51,41,24,45,56,15,0,0,0,4,0,0,42,0,0,0,5,1,0,4,0,27,0,18,15,0,53,44,1,16,0,2,98,18,15,19,20,11,69,47,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2010,36047036400,499,142,269,88,145,194,160,0,0,0,4,0,6,17,0,1,5,8,28,1,142,1,274,0,2,10,0,376,78,1,31,4,9,451,48,32,62,106,157,164,335,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brighton Beach
2010,36047036501,68,32,26,10,22,8,38,0,0,0,0,0,0,17,0,3,0,13,0,0,0,31,1,0,1,2,0,38,24,0,5,0,1,44,24,9,9,9,9,34,34,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2010,36047036502,254,66,153,35,50,118,86,0,0,0,0,6,0,18,1,2,0,0,0,0,0,0,221,1,0,5,0,80,165,1,5,0,3,210,44,27,51,63,47,100,154,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2010,36047036600,4278,765,2639,874,1142,2645,491,0,0,7,5,4,10,40,18,18,5,7,26,3,14,0,4096,4,10,11,0,1751,1580,41,779,20,107,3361,917,787,863,937,926,812,3466,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brighton Beach
2010,36047036700,627,123,361,143,85,420,122,0,0,0,4,109,31,14,20,0,1,2,1,0,0,0,422,0,22,1,0,176,407,5,27,0,12,489,138,121,129,159,95,255,372,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2010,36047036900,104,16,62,26,37,54,13,0,0,0,4,4,0,21,0,0,0,6,0,0,0,0,42,0,16,11,0,26,59,1,17,0,1,80,24,22,23,27,16,55,49,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2010,36047037000,807,127,429,251,186,157,464,0,0,0,8,11,10,112,10,4,21,19,24,1,14,67,419,0,35,52,0,520,109,3,162,1,12,740,67,55,109,125,391,450,357,0,0,0,0,0,0,0,0,0,0,Brooklyn,Brighton Beach
2010,36047037100,356,64,195,97,56,258,42,0,0,0,0,0,0,9,0,1,0,39,2,0,0,0,299,0,0,6,0,48,282,4,14,3,5,294,62,55,88,92,57,116,240,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2010,36047037300,159,50,80,29,54,87,18,0,0,0,0,0,7,69,1,0,13,1,0,7,0,0,20,0,38,3,0,67,55,2,33,0,2,109,50,21,25,38,25,73,86,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2010,36047037401,168,45,88,35,56,80,32,0,0,0,28,5,1,14,4,0,0,15,28,0,16,0,36,0,19,2,0,144,2,0,17,0,5,148,20,14,31,31,47,66,102,0,0,0,0,0,0,0,0,0,0,Brooklyn,Gravesend
2010,36047037402,390,56,231,103,75,120,195,2,0,0,1,6,1,69,6,2,3,216,15,0,3,0,43,4,11,8,0,318,44,1,15,4,8,295,95,63,75,89,107,273,117,0,0,0,0,0,0,0,0,0,0,Brooklyn,Gravesend
2010,36047037500,672,95,365,212,205,415,52,0,0,0,0,0,30,23,8,3,11,11,4,0,5,0,492,0,64,21,0,149,473,4,32,1,13,541,131,136,201,160,80,124,548,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2010,36047037700,39,13,22,4,14,20,5,0,0,0,10,0,0,7,0,0,0,0,5,0,0,9,3,0,2,3,0,14,16,1,7,1,0,25,14,12,4,7,3,20,19,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2010,36047037900,114,14,74,26,33,68,13,0,0,0,0,4,0,17,0,1,0,14,0,0,1,0,64,0,1,12,0,27,79,0,5,1,2,88,26,31,26,25,18,51,63,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2010,36047038100,41,6,26,9,12,22,7,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,32,0,1,2,0,11,30,0,0,0,0,31,10,5,10,16,4,9,32,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2010,36047038200,296,113,117,66,135,120,41,0,0,0,2,0,2,9,66,0,0,1,0,1,0,0,212,0,2,1,0,228,41,0,23,0,4,275,21,30,54,43,56,98,198,0,0,0,0,0,0,0,0,0,0,Brooklyn,Gravesend
2010,36047038300,83,45,32,6,11,21,51,0,0,0,0,0,4,2,0,2,0,2,1,16,2,46,0,0,2,6,0,46,30,0,5,1,1,74,9,8,9,10,11,40,43,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2010,36047038500,40,21,13,6,11,10,19,0,0,0,3,0,0,6,0,0,0,5,0,0,0,20,0,0,3,3,0,20,13,1,4,0,2,34,6,3,2,8,6,17,23,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2010,36047038600,278,37,164,77,123,99,56,0,0,0,21,48,22,63,3,0,14,3,3,0,4,13,37,2,25,20,0,214,22,3,30,3,6,243,35,45,55,66,75,158,120,0,0,0,0,0,0,0,0,0,0,Brooklyn,Gravesend
2010,36047038700,260,48,155,57,70,136,54,0,0,0,0,4,11,46,0,5,5,3,2,0,4,0,134,0,9,37,0,85,131,4,34,1,5,192,68,40,45,73,54,107,153,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2010,36047038800,210,29,137,44,62,106,42,0,0,0,4,3,19,19,59,0,4,0,7,0,10,18,35,0,0,32,0,171,16,0,21,0,2,198,12,19,39,54,69,125,85,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047038900,575,171,307,97,218,281,76,0,0,0,0,56,56,210,2,3,42,3,40,0,0,0,112,0,12,39,0,291,155,5,98,6,20,378,197,91,90,128,95,302,273,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047039000,66,23,30,13,22,33,11,0,0,0,1,0,6,42,0,2,0,8,3,0,0,0,1,0,2,1,0,48,7,1,9,0,1,49,17,9,12,8,14,45,21,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047039100,583,174,303,106,164,339,80,0,0,0,63,4,250,5,2,0,0,1,10,18,1,0,220,2,1,6,0,362,146,5,54,2,14,355,228,92,108,115,94,267,316,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047039200,223,67,115,41,103,69,51,0,0,0,49,1,8,28,2,12,18,10,4,1,5,0,22,1,52,10,0,154,46,2,20,0,1,203,20,23,28,38,67,140,83,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047039300,212,74,115,23,73,89,50,0,0,0,49,0,1,48,0,2,7,7,0,2,0,10,58,8,17,3,0,90,90,5,16,4,7,140,72,26,28,43,41,100,112,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047039400,601,108,361,132,217,333,51,0,0,0,0,0,50,51,1,7,3,4,19,0,134,2,204,0,86,40,0,448,92,1,44,3,13,505,96,95,123,135,140,329,272,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047039500,220,81,110,29,100,100,20,0,0,0,0,0,6,70,0,2,0,33,0,0,0,0,1,0,20,88,0,108,70,4,33,2,3,157,63,31,45,34,29,105,115,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047039600,145,41,78,26,62,47,36,0,0,0,5,9,22,25,2,2,0,3,10,0,2,5,37,0,6,17,0,132,6,0,5,2,0,129,16,17,17,32,38,69,76,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047039700,200,48,113,39,58,85,57,0,0,0,0,0,2,83,2,7,6,8,2,0,1,0,71,0,5,13,0,102,64,1,28,1,4,123,77,36,31,43,42,83,117,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047039800,494,79,307,108,177,182,135,0,0,0,102,27,123,70,44,9,0,13,15,0,2,9,33,5,5,37,0,355,41,6,78,0,14,437,57,75,77,126,137,351,143,0,0,0,0,0,0,0,0,0,0,Brooklyn,Gravesend
2010,36047039900,74,16,47,11,21,46,7,0,0,0,0,0,1,41,0,0,0,2,0,0,0,0,28,0,1,1,0,40,28,0,3,1,2,32,42,20,16,10,12,45,29,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047040000,749,170,415,164,264,308,177,0,0,0,51,19,77,192,1,1,38,23,17,0,34,97,78,0,53,68,0,621,47,8,62,2,9,662,87,77,133,169,200,386,363,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047040100,132,64,55,13,35,38,59,0,0,0,0,1,0,23,0,0,0,0,0,0,1,70,8,0,21,8,0,84,22,1,18,0,7,94,38,10,19,15,24,47,85,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047040200,196,49,115,32,97,58,41,0,0,0,15,2,7,26,1,13,0,1,13,6,3,0,17,4,74,14,0,133,15,0,42,0,6,170,26,19,32,34,62,115,81,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047040300,670,92,361,217,276,323,71,0,0,0,4,15,1,28,0,2,1,4,0,2,0,2,600,0,6,5,0,342,300,3,11,3,11,527,143,132,141,168,137,176,494,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047040400,374,82,204,88,118,180,76,0,0,0,35,52,31,32,21,1,3,4,11,0,76,52,8,0,32,16,0,282,22,1,65,0,4,319,55,49,79,68,96,217,157,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047040500,123,18,77,28,23,37,63,0,0,0,29,0,25,9,0,0,0,1,0,0,0,0,0,0,8,51,0,96,18,1,7,0,1,82,41,22,33,31,19,104,19,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047040600,45,15,28,2,18,18,9,0,0,0,11,2,0,5,5,0,0,0,6,0,5,0,8,0,1,2,0,35,1,1,8,0,0,35,10,7,8,6,9,31,14,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047040800,136,16,88,32,60,39,37,0,0,0,13,19,16,23,2,0,6,0,8,0,1,0,15,0,10,23,0,82,5,0,44,2,3,126,10,22,25,24,49,76,60,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047040900,121,39,68,14,39,49,33,0,0,0,3,48,0,23,4,0,0,1,0,0,0,0,11,0,3,28,0,80,34,0,5,0,2,71,50,26,24,24,8,91,30,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047041000,594,236,252,106,180,196,218,0,0,0,4,1,2,0,0,1,0,1,4,1,5,537,5,0,0,33,0,565,24,0,3,1,1,551,43,50,52,80,176,179,415,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047041100,27,4,17,6,7,11,9,0,0,0,0,1,0,12,0,1,0,4,0,0,6,0,0,0,2,1,0,13,6,0,4,1,3,8,19,5,5,5,8,17,10,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047041200,609,129,364,116,187,274,148,0,0,0,21,17,40,53,10,2,1,8,70,0,3,35,326,0,12,11,0,475,40,7,71,3,13,543,66,49,110,138,183,232,377,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047041300,26,2,21,3,9,15,2,0,0,0,0,0,0,11,0,0,0,2,0,0,1,0,3,0,1,8,0,15,9,1,1,0,0,14,12,9,7,4,4,20,6,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047041401,107,22,67,18,44,40,23,0,0,0,1,2,9,39,2,0,5,8,10,0,9,0,12,0,6,4,0,86,8,0,11,0,2,91,16,22,23,20,20,60,47,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047041402,55,6,25,24,28,20,7,0,0,0,1,0,1,1,0,0,2,17,2,5,1,0,13,0,0,12,0,51,4,0,0,0,0,47,8,9,9,17,14,27,28,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047041500,28,7,21,0,9,19,0,0,0,0,2,0,0,9,0,0,0,1,6,0,0,0,4,0,1,5,0,8,16,0,3,0,1,20,8,5,5,4,7,14,14,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047041600,343,140,139,64,169,126,48,0,0,0,3,0,8,30,1,8,8,1,13,2,1,20,230,0,0,18,0,304,26,1,8,0,4,312,31,21,42,67,73,126,217,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047041700,48,15,24,9,23,18,7,0,0,0,0,5,0,4,3,0,5,2,0,1,0,0,24,0,0,4,0,30,13,0,2,1,2,15,33,11,10,8,4,25,23,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047041800,567,154,304,109,240,237,90,0,0,0,7,2,10,92,0,2,6,15,22,0,4,55,203,0,44,105,0,421,99,1,34,4,8,484,83,68,94,107,144,210,357,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047041900,105,34,59,12,33,55,17,0,0,0,0,0,6,21,0,0,0,1,2,0,0,0,71,0,1,3,0,65,30,1,8,0,1,48,57,17,17,23,14,39,66,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047042000,588,159,272,157,258,209,121,0,0,0,34,12,4,86,4,0,11,15,53,3,20,32,168,26,39,81,0,483,63,3,27,3,9,525,63,56,82,137,154,247,341,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047042100,90,24,51,15,55,28,7,0,0,0,0,1,11,14,0,1,5,1,3,0,5,17,22,0,5,5,0,65,12,0,11,0,2,41,49,14,10,21,21,57,33,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047042200,476,120,258,98,158,162,156,0,0,0,42,18,4,86,0,1,33,10,6,0,47,2,164,11,23,29,0,370,60,5,36,0,5,406,70,57,80,101,118,218,258,0,0,0,0,0,0,0,0,0,0,Brooklyn,Homecrest
2010,36047042300,535,77,371,87,115,308,112,0,0,0,5,10,6,30,5,4,1,8,1,0,1,26,427,0,7,4,0,194,285,4,36,3,13,365,170,79,117,158,104,150,385,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047042400,152,39,90,23,67,64,21,0,0,0,11,0,16,18,15,0,16,16,3,0,1,1,20,0,26,9,0,92,21,2,33,0,4,133,19,20,25,36,32,88,64,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047042500,363,65,228,70,68,169,126,0,0,0,22,16,68,9,35,99,0,2,1,0,72,0,26,0,3,10,0,218,98,6,32,2,7,254,109,59,54,75,110,250,113,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2010,36047042600,360,79,221,60,189,91,80,0,0,0,35,1,13,128,7,10,6,7,43,0,2,3,61,0,24,20,0,271,24,4,56,1,4,323,37,40,65,63,113,192,168,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047042700,161,31,111,19,53,68,40,0,0,0,5,2,2,47,4,1,2,1,1,0,0,0,40,26,18,12,0,119,19,3,16,2,2,69,92,42,39,24,25,83,78,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047042800,417,129,221,67,141,188,88,0,0,0,3,0,4,186,2,7,11,6,23,0,52,1,94,0,13,15,0,320,49,2,39,0,7,354,63,38,56,79,115,203,214,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047042900,239,49,152,38,92,108,39,0,0,0,0,10,0,110,1,2,6,6,0,0,19,0,7,0,33,45,0,138,40,4,49,1,7,149,90,50,63,52,25,144,95,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047043000,1074,95,635,344,465,504,105,0,0,0,17,9,1,18,0,0,14,6,5,0,15,0,956,0,4,29,0,632,270,6,143,2,21,871,203,211,217,271,280,139,935,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047043100,785,250,426,109,324,351,110,0,0,0,27,6,9,396,57,0,25,89,12,0,1,2,47,0,93,21,0,482,177,14,92,1,19,406,379,160,106,145,124,405,380,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047043200,350,71,208,71,170,131,49,0,0,0,10,6,9,71,0,0,1,30,5,0,26,92,78,0,20,2,0,222,14,2,99,0,13,324,26,44,53,73,109,163,187,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047043300,399,128,219,52,156,137,106,0,0,0,1,0,3,25,0,4,9,4,2,0,7,0,300,0,23,21,0,290,66,11,24,1,7,157,242,66,64,71,70,136,263,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047043400,288,56,168,64,105,121,62,0,0,0,14,4,21,24,37,0,0,17,13,0,36,29,81,0,10,2,0,244,15,2,22,0,5,252,36,25,51,80,76,149,139,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047043500,109,23,69,17,40,63,6,0,0,0,0,0,0,4,0,1,3,2,2,0,0,0,78,0,9,10,0,66,38,1,3,0,1,31,78,32,21,21,12,33,76,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047043600,440,96,269,75,159,212,69,0,0,0,28,6,3,89,8,0,14,95,21,7,19,5,114,0,5,26,0,360,33,1,36,2,8,376,64,73,76,80,115,237,203,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2010,36047043700,222,54,123,45,75,104,43,0,0,0,5,41,7,25,0,0,1,1,2,0,2,12,103,0,9,14,0,122,53,2,38,0,7,124,98,40,39,49,40,86,136,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047043800,258,61,158,39,109,107,42,0,0,0,14,19,5,110,0,1,0,11,40,1,0,6,19,0,28,4,0,196,20,3,30,0,9,200,58,45,40,44,68,153,105,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Parkway South
2010,36047043900,2465,228,1476,761,816,1475,174,0,0,0,10,0,27,188,1,11,50,2,29,2,12,2,2070,0,49,12,0,1376,826,40,146,11,66,922,1543,732,625,603,277,310,2155,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047044000,231,57,111,63,92,103,36,0,0,0,13,7,30,20,1,12,23,5,20,0,2,25,53,0,8,12,0,208,9,3,6,0,5,197,34,25,35,50,64,126,105,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Parkway South
2010,36047044100,232,38,147,47,74,117,41,0,0,0,1,0,6,17,0,1,4,5,0,0,0,15,148,0,15,20,0,168,36,5,19,0,4,86,146,47,41,59,47,69,163,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047044200,732,143,453,136,307,352,73,0,0,0,6,0,19,8,0,0,7,32,6,0,29,0,610,0,0,15,0,289,386,4,33,3,17,627,105,142,143,192,112,168,564,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Parkway South
2010,36047044300,2697,415,1706,576,228,1190,1279,0,0,0,23,23,7,45,4,14,11,2,10,1,14,2,2485,1,21,34,0,1152,825,24,647,7,42,2003,694,232,357,765,928,1004,1693,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047044400,278,139,84,55,181,64,33,0,0,0,2,0,3,9,0,0,5,13,0,0,7,45,187,0,2,5,0,254,13,1,8,0,2,263,15,14,31,49,45,96,182,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Parkway South
2010,36047044500,310,75,169,66,135,134,41,0,0,0,54,86,5,61,8,2,0,15,6,0,0,0,25,0,40,8,0,188,47,7,56,4,8,160,150,74,57,62,42,188,122,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047044600,780,187,436,157,335,120,325,0,0,0,9,22,18,44,2,2,4,1,28,0,10,322,290,0,7,21,0,644,71,5,43,4,13,649,131,32,73,146,342,201,579,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2010,36047044700,609,103,380,126,244,230,135,0,0,0,66,184,124,66,87,0,0,1,2,1,2,0,47,0,25,4,0,366,85,5,138,3,12,476,133,121,118,150,117,432,177,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick North
2010,36047044800,237,53,135,49,105,63,69,0,0,0,3,8,22,79,21,6,2,11,13,0,2,8,48,0,3,11,0,181,29,5,14,1,7,198,39,29,40,59,56,122,115,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Parkway South
2010,36047044900,5374,912,3340,1122,1247,2070,2057,0,0,185,414,1241,1433,256,917,28,11,227,34,0,440,0,8,4,30,146,0,3173,987,47,1060,18,89,3978,1396,978,1079,1229,1176,4175,1199,0,0,0,0,0,0,0,0,0,0,Brooklyn,East Williamsburg
2010,36047045000,390,61,177,152,83,237,70,0,0,0,3,4,5,1,108,0,0,20,1,0,2,213,11,0,0,22,0,310,69,3,4,1,3,329,61,56,77,105,91,160,230,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Parkway South
2010,36047045200,133,31,75,27,68,44,21,0,0,0,0,0,7,1,0,0,0,26,7,0,0,0,23,0,0,69,0,116,7,1,6,1,2,116,17,14,19,35,34,55,78,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Parkway South
