year,state,GEOID,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,Borough,NTA
2017,NY,36047024500,234,79,127,28,97,98,39,0,0,0,16,1,0,81,3,1,0,12,20,12,21,2,7,2,46,10,0,90,75,2,58,1,8,204,30,24,42,46,43,121,113,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047024600,441,127,241,73,101,201,139,0,0,0,30,1,12,12,22,0,14,30,40,4,119,49,85,6,3,14,0,322,45,3,65,0,6,347,94,46,64,89,115,194,247,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2017,NY,36047024700,1344,389,697,258,310,663,371,0,0,0,75,28,24,619,1,14,40,29,0,0,102,28,168,1,83,132,0,590,601,11,112,3,27,1087,257,172,242,280,261,806,538,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047024800,847,256,412,179,228,407,212,0,0,0,42,13,272,78,8,10,31,17,4,0,0,171,74,0,68,59,0,621,61,3,154,1,7,786,61,123,121,140,207,441,406,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047024900,222,40,137,45,57,112,53,0,0,0,5,3,1,64,6,1,7,3,6,0,0,1,62,0,51,12,0,69,87,2,56,0,8,180,42,44,37,57,44,103,119,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047025000,1029,159,620,250,93,336,600,0,0,0,24,67,98,35,4,0,638,17,33,0,13,5,19,0,10,66,0,653,234,5,119,1,17,830,199,88,171,260,351,608,421,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047025100,146,52,70,24,46,69,31,0,0,0,15,0,5,23,0,0,0,4,5,0,0,8,40,0,35,11,0,59,60,0,19,0,8,117,29,17,22,31,24,83,63,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047025200,467,176,226,65,207,161,99,0,0,0,17,3,24,157,12,0,65,10,13,0,12,61,20,0,56,17,0,288,54,1,116,0,8,412,55,51,75,62,103,207,260,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047025300,252,92,124,36,87,83,82,0,0,0,15,2,2,19,1,3,1,0,3,0,96,0,104,0,6,0,0,97,128,0,21,0,6,208,44,31,41,43,45,115,137,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047025400,302,43,171,88,122,134,46,0,0,0,28,17,15,47,9,0,3,10,18,0,1,5,104,1,24,20,0,137,15,1,145,0,4,276,26,56,52,48,103,145,157,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047025500,3,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047025600,289,59,170,60,107,136,46,0,0,0,5,8,7,59,10,2,27,6,6,0,9,2,64,0,62,22,0,90,12,1,181,0,5,268,21,54,54,53,69,155,134,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047025700,2467,628,1374,465,842,1100,525,0,0,0,33,71,36,115,181,8,10,0,4,0,806,75,1084,0,19,25,0,1166,1017,34,176,13,61,1720,747,421,438,547,433,601,1866,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047025800,223,41,122,60,94,96,33,0,0,0,20,44,7,15,2,0,0,2,18,0,7,10,60,0,12,26,0,134,8,2,79,0,0,192,31,38,35,33,76,103,120,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047025901,163,42,99,22,39,62,62,0,0,0,1,0,0,19,0,0,3,0,0,1,14,48,50,0,0,27,0,65,81,1,13,0,3,141,22,12,35,41,33,63,100,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047025902,35,10,21,4,7,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,7,27,0,1,0,0,25,10,3,9,8,5,5,30,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047026000,410,122,205,83,170,170,70,0,0,0,15,23,18,187,7,0,28,20,25,0,11,1,20,0,27,28,0,205,37,5,157,3,3,340,70,59,64,75,90,181,229,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047026100,179,57,80,42,62,78,39,0,0,0,56,0,12,5,0,0,0,2,1,0,7,0,32,0,45,19,0,70,87,4,16,1,1,138,41,32,32,36,22,125,54,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047026200,87,6,58,23,44,28,15,0,0,0,16,25,3,14,2,0,0,6,0,0,3,0,2,0,10,6,0,34,3,0,50,0,0,82,5,22,23,15,21,49,38,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047026300,13,0,12,1,1,9,3,0,0,0,0,2,4,0,0,1,0,3,0,0,0,0,0,0,3,0,0,5,5,0,3,0,0,9,4,1,1,4,7,8,5,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047026400,1529,257,903,369,629,713,187,0,0,0,75,88,10,41,6,2,17,5,9,0,22,5,1179,0,52,18,0,657,334,11,490,4,33,1188,341,361,278,323,310,351,1178,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047026500,282,57,160,65,55,144,83,0,0,0,8,0,0,11,0,0,0,9,0,0,15,1,205,0,18,15,0,63,180,2,31,2,4,242,40,37,53,76,59,124,158,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047026600,578,76,337,165,142,312,124,0,0,0,66,14,16,48,4,0,3,2,21,0,4,8,353,2,24,13,0,383,66,0,125,0,4,518,60,84,125,128,165,194,384,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047026700,87,24,43,20,24,46,17,0,0,0,0,0,4,12,0,1,0,1,4,0,9,0,0,0,31,25,0,38,42,0,4,0,3,77,10,13,21,16,13,51,36,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047026800,158,33,107,18,46,71,41,0,0,0,22,0,4,18,1,3,1,0,33,0,4,2,35,0,14,21,0,92,14,1,50,0,1,138,20,20,27,31,47,81,77,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047026900,901,484,365,52,82,77,742,0,0,0,1,0,0,17,0,0,6,3,7,0,0,776,0,0,38,53,0,438,353,3,80,0,27,805,96,61,94,116,146,309,592,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bedford
2017,NY,36047027000,399,108,203,88,105,132,162,0,0,0,31,0,5,2,2,4,0,1,7,0,2,123,214,1,6,1,0,333,18,2,36,0,10,370,29,38,49,63,141,157,242,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047027100,1959,246,1050,663,133,418,1408,0,0,0,0,0,9,74,0,0,7,13,0,0,0,2,1813,0,24,17,0,384,1274,6,262,5,28,1739,220,207,336,512,658,720,1239,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047027200,77,10,51,16,22,37,18,0,0,0,15,0,0,16,0,0,1,0,6,0,2,5,10,0,17,5,0,60,6,0,11,0,0,70,7,12,20,18,17,45,32,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047027300,202,48,117,37,36,108,58,0,0,0,0,0,0,24,0,0,0,9,4,0,2,3,121,0,11,28,0,64,113,4,17,0,4,149,53,37,27,58,32,75,127,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047027400,209,65,94,50,106,69,34,0,0,0,10,3,12,7,15,0,6,2,2,0,4,3,128,0,8,9,0,141,12,3,52,0,1,187,22,23,30,41,50,88,121,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047027500,147,57,73,17,48,43,56,0,0,0,19,0,1,36,0,0,3,2,0,0,0,1,13,8,58,6,0,72,53,1,13,2,6,128,19,10,28,24,28,90,57,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047027600,480,118,277,85,186,212,82,0,0,0,43,67,9,145,3,0,56,3,7,0,5,20,74,0,31,17,0,277,61,0,134,1,7,407,73,67,86,104,105,260,220,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047027700,169,40,104,25,26,71,72,0,0,0,0,0,0,36,0,0,0,0,3,0,0,61,49,0,10,10,0,64,83,2,18,0,2,128,41,23,35,29,42,68,101,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047027800,593,167,307,119,196,250,147,2,0,0,21,8,1,195,1,0,1,4,45,0,6,0,226,0,61,22,0,353,61,3,169,0,7,519,74,70,89,108,159,255,338,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047027900,193,57,88,48,38,80,75,0,0,0,0,0,0,78,0,0,0,3,0,0,6,0,97,1,3,5,0,71,101,2,14,0,5,144,49,23,43,50,20,94,99,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047028000,565,138,292,135,83,233,249,0,0,0,72,20,117,189,17,0,0,4,36,0,38,0,40,0,15,17,0,362,108,1,86,1,7,473,92,63,93,136,135,353,212,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2017,NY,36047028100,174,63,97,14,48,85,41,0,0,0,14,0,0,44,0,4,2,3,5,0,0,0,77,3,21,1,0,96,55,1,19,1,2,105,69,23,33,25,30,70,104,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047028200,202,42,119,41,61,66,75,0,0,0,28,7,3,30,11,0,7,0,18,0,1,3,81,0,4,9,0,119,22,1,57,0,3,187,15,24,24,42,70,95,107,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2017,NY,36047028300,344,52,208,84,20,142,182,0,0,0,0,0,0,17,0,0,0,3,0,0,1,96,217,0,4,6,0,94,230,3,16,0,1,274,70,60,83,83,66,153,191,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047028400,436,127,233,76,171,180,85,0,0,0,34,26,6,144,9,0,22,12,13,0,5,16,9,18,103,19,0,219,47,7,155,2,6,378,58,51,65,72,121,243,193,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047028501,241,44,135,62,55,130,56,0,0,0,0,17,3,85,0,0,2,2,0,0,3,0,82,0,42,5,0,143,64,4,29,0,1,171,70,43,44,44,66,109,132,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bushwick South
2017,NY,36047028502,74,45,26,3,5,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20,0,0,0,0,41,25,1,5,0,2,62,12,7,2,13,7,16,58,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047028600,172,37,100,35,88,52,32,0,0,0,8,2,13,72,2,0,3,1,7,0,7,0,25,0,20,12,0,90,7,0,72,1,2,155,17,31,32,29,43,78,94,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2017,NY,36047028700,290,91,151,48,90,134,66,0,0,0,33,0,6,73,0,0,0,6,1,0,0,0,54,0,75,42,0,156,71,5,51,2,5,192,98,51,54,43,51,150,140,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047028800,474,164,225,85,216,172,86,0,0,0,39,0,4,213,2,0,44,9,43,0,12,2,12,11,52,31,0,279,49,2,136,1,7,395,79,53,82,69,106,207,267,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047028900,164,48,91,25,34,86,44,0,0,0,9,0,2,15,26,0,7,0,0,5,0,0,51,3,34,12,0,94,43,3,21,0,3,107,57,24,33,27,32,77,87,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047029000,653,209,332,112,209,249,195,0,0,8,14,2,10,208,23,0,87,24,19,2,33,13,106,0,87,17,0,408,92,5,141,0,7,550,103,69,86,104,185,307,346,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047029100,152,24,81,47,24,51,77,0,0,0,0,2,92,7,0,1,0,8,0,9,0,2,25,0,3,3,0,82,56,2,9,0,3,125,27,23,30,39,36,101,51,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047029200,169,38,90,41,69,61,39,0,0,0,4,0,3,13,2,0,1,25,42,0,41,0,20,0,7,11,0,114,19,0,28,1,7,146,23,19,30,41,41,64,105,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2017,NY,36047029300,227,73,122,32,33,58,136,0,0,0,0,0,0,19,0,0,0,0,2,0,0,164,29,0,2,11,0,50,153,0,14,1,9,194,33,20,37,46,51,74,153,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047029400,1228,324,529,375,306,500,422,0,0,0,11,0,0,459,0,0,14,6,0,0,0,0,609,0,115,14,0,619,487,9,93,1,19,1019,209,151,222,280,251,453,775,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047029500,70,16,35,19,19,41,10,0,0,0,0,0,0,25,0,0,0,0,3,0,3,0,7,0,21,11,0,24,26,0,18,1,1,68,2,13,11,14,16,43,27,0,0,0,0,0,0,0,0,0,0,Brooklyn,Stuyvesant Heights
2017,NY,36047029600,675,129,375,171,233,295,147,0,0,0,42,8,32,244,7,1,1,38,40,1,38,1,127,0,82,13,0,406,42,6,210,1,10,617,58,109,125,129,183,362,313,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2017,NY,36047029700,168,33,102,33,31,70,67,0,0,0,0,0,0,8,0,0,0,1,7,0,30,0,80,0,20,22,0,60,79,3,21,0,5,137,31,24,29,38,44,64,104,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047029800,890,171,484,235,328,444,118,0,0,0,34,21,7,54,24,4,36,2,11,0,0,41,479,1,129,47,0,376,128,2,365,6,13,770,120,164,134,170,251,255,635,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2017,NY,36047029900,233,30,118,85,44,62,127,0,0,0,0,0,0,34,0,0,6,17,1,0,0,0,142,0,13,20,0,66,132,2,31,0,2,181,52,52,53,56,42,95,138,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047030000,330,62,182,86,138,119,73,0,0,0,11,8,11,107,5,0,2,3,42,0,14,14,40,1,49,23,0,155,35,0,135,1,4,301,29,55,58,63,92,173,157,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2017,NY,36047030100,465,151,241,73,137,177,151,0,0,0,8,80,0,71,0,0,23,0,0,0,0,57,208,0,11,7,0,151,257,5,40,1,11,376,89,50,82,95,87,202,263,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2017,NY,36047030200,174,41,85,48,57,72,45,0,0,0,54,1,10,3,1,0,5,0,5,0,3,0,57,1,23,11,0,109,10,1,52,0,2,163,11,26,30,35,42,136,38,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2017,NY,36047030300,496,65,302,129,51,125,320,0,0,0,170,0,0,99,0,0,0,1,7,0,20,3,185,0,5,6,0,255,194,10,18,5,14,304,192,105,118,108,100,287,209,0,0,0,0,0,0,0,0,0,0,Brooklyn,Ocean Hill
2017,NY,36047030400,577,143,327,107,127,255,195,0,0,0,5,0,23,245,15,0,0,11,3,0,82,5,125,13,33,17,0,323,136,6,107,0,5,433,144,91,111,116,116,358,219,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst East
2017,NY,36047030500,1320,288,752,280,191,607,522,2,0,0,95,105,49,98,65,57,1,31,80,0,5,83,384,48,144,73,0,597,517,11,174,4,17,1135,185,189,272,295,276,659,661,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047030600,336,73,169,94,49,185,102,0,0,0,36,6,15,35,20,0,0,0,0,0,33,0,172,8,1,10,0,197,111,1,26,1,0,288,48,34,55,91,83,149,187,0,0,0,0,0,0,0,0,0,0,Brooklyn,Gravesend
2017,NY,36047030700,1019,168,634,217,124,472,423,0,0,0,217,0,36,29,628,0,0,0,0,0,17,0,13,12,30,37,0,278,683,2,37,1,18,809,210,203,260,239,149,786,233,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047030800,567,226,268,73,98,292,177,0,0,1,10,0,25,52,100,0,0,6,1,0,1,0,342,0,9,20,0,319,172,4,62,0,10,405,162,66,80,98,97,399,168,0,0,0,0,0,0,0,0,0,0,Brooklyn,Gravesend
2017,NY,36047030900,275,106,138,31,92,104,79,0,0,0,8,0,15,97,1,4,0,21,8,0,0,75,9,0,37,0,0,159,84,3,26,0,3,206,69,38,34,41,56,162,113,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047031100,163,46,71,46,47,70,46,0,0,0,42,5,37,22,0,0,0,3,10,0,6,1,17,0,1,19,0,75,55,2,30,1,0,130,33,24,24,45,24,122,41,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047031300,75,16,41,18,14,35,26,0,0,0,1,0,0,0,2,0,0,10,1,0,0,0,33,0,11,17,0,23,33,0,13,0,6,56,19,12,11,17,19,36,39,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047031400,529,84,313,132,94,298,137,0,0,0,21,16,8,17,16,0,5,18,21,0,0,2,389,7,4,5,0,233,200,2,89,0,5,461,68,73,100,127,145,192,337,0,0,0,0,0,0,0,0,0,0,Brooklyn,Gravesend
2017,NY,36047031500,255,48,162,45,74,140,41,1,0,0,4,5,7,38,0,0,10,2,6,0,11,0,54,11,84,22,0,89,93,1,63,2,7,214,41,49,58,39,61,138,117,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047031701,401,119,213,69,92,177,132,0,0,0,26,0,0,53,0,0,0,13,1,0,33,39,155,2,58,21,0,146,195,1,46,0,13,328,73,52,66,91,73,166,235,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047031702,354,99,193,62,98,191,65,0,0,0,9,5,0,33,2,11,11,15,3,0,0,16,59,0,124,66,0,125,143,3,77,0,6,310,44,57,60,86,52,175,179,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047031900,415,177,160,78,119,172,124,0,0,0,5,1,0,55,0,3,0,37,11,0,0,181,52,0,51,19,0,273,88,3,39,0,12,344,71,51,46,65,76,166,249,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2017,NY,36047032100,215,66,121,28,66,86,63,0,0,0,9,0,0,27,6,11,46,7,14,0,1,0,35,0,45,14,0,109,61,3,35,0,7,172,43,32,26,41,50,113,102,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2017,NY,36047032300,255,96,128,31,66,142,47,0,0,0,10,5,0,69,0,0,5,10,1,0,3,6,75,0,40,31,0,93,134,0,24,1,3,199,56,37,39,36,47,106,149,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2017,NY,36047032500,490,173,211,106,212,160,118,0,0,0,2,0,0,38,0,4,0,50,316,0,0,2,43,0,20,15,0,228,185,3,62,1,11,396,94,66,58,85,108,231,259,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2017,NY,36047032600,414,92,230,92,127,166,121,0,0,0,79,16,4,66,0,0,6,41,16,0,90,0,55,0,16,25,0,196,150,4,55,3,6,310,104,73,86,90,73,258,156,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2017,NY,36047032700,629,222,299,108,160,357,112,0,0,0,1,4,89,233,0,0,2,26,7,0,16,21,95,9,117,9,0,356,217,2,45,2,7,455,174,108,83,108,108,355,274,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Lefferts Gardens-Wingate
2017,NY,36047032800,608,69,321,218,73,360,175,0,0,0,15,0,1,89,456,0,0,3,4,0,0,0,24,3,13,0,0,297,245,11,43,0,12,387,221,152,157,153,77,291,317,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2017,NY,36047032900,300,55,144,101,61,177,62,0,0,0,3,6,3,45,0,5,5,160,21,0,0,3,31,0,10,8,0,153,119,1,24,0,3,242,58,52,73,70,50,213,87,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Lefferts Gardens-Wingate
2017,NY,36047033000,77,18,42,17,15,28,34,0,0,0,0,0,0,25,1,0,0,29,1,0,3,1,17,0,0,0,0,33,31,2,10,0,1,50,27,10,13,24,12,50,27,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2017,NY,36047033100,315,95,148,72,100,161,54,0,0,0,8,2,18,93,1,5,18,69,25,0,23,11,13,0,7,22,0,254,50,0,8,0,3,251,64,52,52,57,59,179,136,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2017,NY,36047033300,594,182,293,119,153,283,158,0,0,0,31,7,29,138,29,0,5,43,27,0,26,13,143,1,23,79,0,476,90,3,8,5,12,488,106,65,109,114,124,320,274,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2017,NY,36047033500,381,104,205,72,104,185,92,0,0,21,1,6,17,97,2,2,0,28,10,0,31,25,74,2,5,60,0,279,79,2,11,1,9,317,64,50,74,80,73,169,212,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2017,NY,36047033600,225,52,119,54,59,109,57,0,0,0,33,0,31,27,6,0,17,1,34,0,7,6,25,6,1,31,0,188,18,1,10,3,5,198,27,27,35,33,78,137,88,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2017,NY,36047033700,771,235,368,168,267,333,171,0,0,0,32,9,23,18,3,14,27,49,25,0,2,105,80,32,38,314,0,619,110,4,29,0,9,689,82,79,121,186,150,423,348,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047033900,289,117,128,44,60,146,83,0,0,0,2,4,1,69,3,0,6,21,2,0,0,63,21,0,17,80,0,137,106,1,40,0,5,239,50,28,42,43,59,117,172,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047034000,857,90,458,309,79,434,344,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,855,0,0,0,0,301,505,6,24,2,19,765,92,108,191,251,217,225,632,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2017,NY,36047034100,376,67,180,129,43,245,88,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,301,68,0,2,0,69,293,0,12,0,2,335,41,57,85,101,66,106,270,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047034200,337,83,159,95,85,154,98,0,0,0,0,3,0,51,0,0,7,14,2,0,7,1,188,0,16,48,0,182,105,2,44,0,4,283,54,37,66,69,82,136,201,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2017,NY,36047034300,109,32,57,20,23,32,54,0,0,0,0,0,0,7,0,0,1,4,0,0,0,37,44,0,3,13,0,29,63,0,15,0,2,94,15,13,25,23,16,41,68,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047034500,57,11,30,16,28,18,11,0,0,0,0,0,0,18,0,1,0,4,0,0,5,0,19,0,5,5,0,22,21,0,13,0,1,53,4,4,17,13,12,31,26,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047034700,156,58,77,21,9,42,105,0,0,0,0,0,0,2,0,0,0,6,1,0,0,90,51,0,4,2,0,67,81,1,6,0,1,137,19,17,24,24,33,43,113,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047034800,1245,353,606,286,395,565,285,0,0,0,242,80,71,382,41,6,6,13,26,0,6,3,48,0,198,123,0,899,227,6,99,4,10,1020,225,153,203,254,282,860,385,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2017,NY,36047034900,348,90,182,76,116,186,46,0,0,0,0,2,0,67,0,0,29,13,36,0,0,5,107,0,60,29,0,104,156,3,76,1,8,287,61,55,62,66,75,140,208,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047035000,368,143,154,71,131,168,69,0,0,0,11,0,12,12,4,0,0,0,6,0,1,3,106,0,159,54,0,227,96,5,34,0,6,310,58,42,48,57,78,173,195,0,0,0,0,0,0,0,0,0,0,Brooklyn,West Brighton
2017,NY,36047035100,468,134,246,88,140,235,93,0,0,0,12,7,4,187,0,0,9,14,4,6,0,0,153,0,29,43,0,170,182,6,104,0,6,360,108,78,73,94,89,221,247,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047035200,877,332,396,149,264,343,270,0,0,0,11,0,37,112,20,0,1,4,0,0,0,0,226,245,218,3,0,389,410,9,49,3,17,721,156,121,114,165,145,443,434,0,0,0,0,0,0,0,0,0,0,Brooklyn,Seagate-Coney Island
2017,NY,36047035300,80,19,41,20,29,40,11,0,0,0,0,4,0,18,0,1,0,2,0,0,8,1,20,0,17,9,0,39,24,3,12,0,2,56,24,13,16,13,19,38,42,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047035400,879,310,415,154,182,245,452,1,0,0,18,4,12,287,16,0,12,157,97,0,0,185,80,0,6,4,0,612,152,7,97,3,8,746,133,71,132,173,193,475,404,0,0,0,0,0,0,0,0,0,0,Brooklyn,West Brighton
2017,NY,36047035500,209,73,100,36,78,93,38,0,0,0,26,0,4,37,14,0,17,6,7,0,6,1,38,0,42,11,0,80,108,0,20,1,0,179,30,21,44,31,40,119,90,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2017,NY,36047035601,209,27,111,71,56,85,68,0,0,0,0,0,6,15,7,0,24,0,6,0,1,0,147,2,0,1,0,152,38,1,10,1,7,192,17,19,37,54,72,51,158,0,0,0,0,0,0,0,0,0,0,Brooklyn,West Brighton
2017,NY,36047035602,205,23,118,64,53,69,83,0,0,0,3,0,10,19,4,0,1,54,9,0,7,5,82,0,1,10,0,177,15,1,10,0,2,184,21,25,35,40,82,113,92,0,0,0,0,0,0,0,0,0,0,Brooklyn,West Brighton
2017,NY,36047035700,31,13,12,6,21,8,2,0,0,0,2,0,0,8,0,0,0,2,0,0,0,0,16,0,1,2,0,19,5,0,2,0,5,21,10,8,2,4,4,13,18,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2017,NY,36047035900,200,30,114,56,29,114,57,0,0,0,2,0,1,4,0,0,0,15,0,0,0,0,169,0,6,3,0,33,157,0,9,0,1,173,27,39,51,44,36,62,138,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
