year,state,GEOID,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,Borough,NTA
2011,NY,36047010100,1168,245,646,277,316,594,258,0,0,0,145,293,236,215,24,3,9,10,15,0,11,10,35,0,113,49,0,810,165,8,165,1,19,835,333,226,224,266,207,756,412,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2011,NY,36047010200,605,177,306,122,273,213,119,0,0,0,26,10,17,188,14,2,49,5,12,25,4,44,112,0,38,59,0,329,84,4,180,0,8,445,160,92,101,112,123,281,324,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2011,NY,36047010400,860,169,566,125,492,293,75,0,0,0,12,22,6,228,12,3,44,22,16,0,47,15,252,0,140,41,0,70,5,1,769,0,15,844,16,180,131,160,220,414,446,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2011,NY,36047010600,662,160,434,68,311,222,129,6,0,0,4,19,16,137,5,14,121,11,10,0,0,4,174,2,106,33,0,78,13,3,566,0,2,646,16,115,83,119,185,263,399,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2011,NY,36047010800,439,150,222,67,270,130,39,4,0,0,23,6,20,68,1,4,6,11,29,0,8,3,181,0,40,35,0,62,12,1,358,2,4,421,18,58,57,70,104,192,247,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2011,NY,36047011000,576,227,233,116,271,197,108,0,0,0,89,16,33,40,4,1,4,0,2,0,19,0,344,0,6,18,0,510,39,0,20,0,7,514,62,69,86,98,96,247,329,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2011,NY,36047011200,367,118,183,66,155,103,109,0,0,0,6,19,13,22,6,60,0,11,4,0,14,12,172,0,18,10,0,309,21,4,25,0,8,322,45,39,55,67,88,181,186,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2011,NY,36047011400,10522,1657,6269,2596,1567,3413,5542,0,0,0,20,28,13,40,0,19,14,26,23,9,530,32,9712,3,29,24,0,5096,2877,54,2279,26,190,8953,1569,1138,1560,2506,3661,3033,7489,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047011600,107,23,70,14,45,37,25,0,0,0,24,3,0,13,0,0,1,4,9,0,0,0,26,0,9,18,0,50,7,0,50,0,0,92,15,19,15,22,28,63,44,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047011700,860,204,495,161,268,360,232,0,0,0,165,170,158,244,1,7,6,3,13,0,5,10,0,1,50,27,0,583,139,10,112,2,14,622,238,121,179,189,167,567,293,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047011800,2573,293,1736,544,479,816,1278,0,0,0,39,231,49,142,3,3,315,27,8,0,7,5,1594,2,83,65,0,1097,687,8,742,4,35,2317,256,272,397,649,962,754,1819,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2011,NY,36047011900,4239,1096,2451,692,800,1890,1549,0,0,0,188,260,519,701,128,381,19,104,105,1,96,136,1348,50,86,117,0,2501,1338,32,295,9,64,3322,917,526,728,946,943,2802,1437,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047012000,1320,240,821,259,558,511,251,0,0,0,32,264,45,470,18,2,5,14,2,0,1,5,185,1,228,48,0,477,166,6,658,2,11,1175,145,234,275,282,289,752,568,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park East
2011,NY,36047012100,1976,131,985,860,575,1265,136,0,0,0,28,26,70,75,29,11,3,12,35,0,47,3,1585,0,36,16,0,1065,586,21,259,6,39,1503,473,415,427,534,469,323,1653,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047012200,214,29,136,49,117,71,26,0,0,0,29,56,17,35,2,0,1,11,10,0,17,2,8,2,10,14,0,87,9,0,117,0,1,177,37,60,48,37,40,108,106,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2011,NY,36047012600,474,112,272,90,62,154,258,0,0,0,4,0,13,317,0,0,1,1,7,0,54,40,19,0,13,5,0,354,51,6,55,1,7,379,95,54,87,110,111,341,133,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047012700,561,97,328,136,129,261,171,0,0,0,70,109,47,52,39,3,2,12,27,0,35,0,44,35,23,63,0,368,137,3,39,3,11,412,149,85,127,146,106,352,209,0,0,0,0,0,0,0,0,0,0,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2011,NY,36047012801,81,22,51,8,24,38,19,0,0,0,30,0,4,26,0,0,2,2,1,0,0,1,1,0,14,0,0,49,10,0,22,0,0,78,3,9,19,11,20,51,30,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047012901,1267,621,528,118,561,519,187,0,0,0,0,2,15,860,1,4,8,17,9,1,6,43,77,67,126,31,0,717,448,13,63,1,25,970,297,129,207,184,126,603,664,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047012902,461,119,256,86,131,202,128,0,0,0,4,17,8,129,0,3,30,19,3,0,1,0,92,1,111,43,0,299,93,0,60,2,7,387,74,54,80,108,100,235,226,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047013000,428,80,264,84,171,155,102,0,0,0,24,4,8,81,2,0,44,12,46,0,12,14,80,4,49,48,0,338,25,1,59,0,5,349,79,64,84,88,112,213,215,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047013100,548,164,303,81,199,242,107,0,0,0,11,0,5,45,0,6,0,9,4,0,67,14,107,24,201,55,0,359,123,4,49,1,12,370,178,71,105,118,90,245,303,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047013200,211,43,104,64,73,76,62,0,0,0,68,0,5,15,0,0,10,38,37,0,6,1,14,0,11,6,0,152,15,2,41,0,1,182,29,44,38,44,42,134,77,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047013300,622,207,353,62,155,273,194,0,0,0,93,2,12,75,0,2,18,11,34,0,12,2,57,9,251,44,0,439,83,6,79,3,12,500,122,72,89,128,126,355,267,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047013400,719,200,395,124,208,288,223,1,0,0,43,8,4,36,0,4,15,2,90,1,12,2,384,0,103,14,0,547,72,4,79,1,16,617,102,69,108,148,194,277,442,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047013500,199,46,126,27,55,109,35,0,0,0,6,0,10,15,8,5,2,1,11,0,7,1,30,11,62,30,0,132,23,0,40,0,4,161,38,34,48,37,34,99,100,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047013600,586,156,304,126,202,235,149,0,0,0,8,16,0,59,0,1,31,14,9,3,6,0,348,1,45,45,0,492,34,6,46,0,8,497,89,56,86,137,151,181,405,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047013700,910,404,384,122,430,324,156,0,0,0,49,10,2,177,0,4,34,9,21,0,22,16,125,31,134,276,0,597,200,5,93,2,13,675,235,90,117,169,130,421,489,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047013800,584,218,274,92,229,196,159,0,0,0,19,2,10,189,2,26,54,7,12,2,3,16,79,0,142,21,0,404,90,0,85,1,4,488,96,58,82,99,127,275,309,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047013900,626,247,297,82,265,227,134,0,0,0,22,1,4,112,0,7,17,6,28,0,4,6,319,1,71,28,0,372,167,5,75,1,6,461,165,67,79,111,122,249,377,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047014000,208,51,102,55,76,91,41,0,0,0,20,6,6,20,3,0,0,7,38,0,6,0,55,1,30,16,0,157,18,1,25,0,7,169,39,20,35,47,55,102,106,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047014100,411,137,210,64,176,174,61,0,0,0,3,6,26,57,24,4,18,17,11,0,2,28,62,33,84,36,0,288,65,0,49,4,5,299,112,59,68,69,78,207,204,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047014200,338,101,196,41,114,138,86,0,0,0,82,0,7,55,2,2,20,18,16,0,13,0,63,0,51,9,0,225,43,1,68,0,1,301,37,39,46,67,85,173,165,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047014300,646,137,376,133,155,267,224,0,0,0,119,58,112,64,79,1,2,4,5,0,23,52,2,35,37,53,0,436,83,2,108,0,17,501,145,94,121,140,154,378,268,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047014500,695,130,451,114,121,259,315,0,0,0,153,16,64,80,24,5,26,16,18,3,81,0,64,1,38,106,0,501,96,4,80,3,11,558,137,92,138,171,164,451,244,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2011,NY,36047014700,56,15,29,12,22,20,14,0,0,0,7,21,4,1,2,1,0,2,4,0,1,0,0,0,13,0,0,49,2,0,1,0,4,38,18,3,9,14,15,39,17,0,0,0,0,0,0,0,0,0,0,Brooklyn,Sunset Park West
2011,NY,36047014800,132,23,84,25,49,45,38,0,0,0,27,9,4,23,1,0,0,8,8,0,4,8,29,0,0,11,0,118,8,0,5,0,1,111,21,15,26,37,31,59,73,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047014900,474,153,264,57,145,216,113,0,0,0,10,0,9,37,0,12,0,10,16,0,8,6,246,3,75,42,0,269,136,8,52,0,9,381,93,55,65,91,110,159,315,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047015000,183,52,100,31,63,74,46,0,0,0,20,0,5,35,0,3,0,3,0,0,1,36,71,0,0,9,0,158,11,1,12,0,1,167,16,26,19,38,48,70,113,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047015100,966,283,551,132,227,388,351,0,0,0,158,18,5,142,0,11,34,29,93,1,67,8,119,11,165,105,0,730,137,3,83,0,13,808,158,95,161,192,235,500,466,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047015200,742,101,438,203,87,281,374,0,0,0,21,0,6,3,0,1,8,2,19,5,29,201,399,0,0,48,0,469,203,3,56,1,10,664,78,55,126,174,286,223,519,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047015300,4729,813,2974,942,320,1491,2918,0,0,0,20,0,105,153,0,16,7,9,35,10,58,7,4196,2,62,49,0,2374,1644,22,594,5,90,3978,751,327,656,1242,1691,1473,3256,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047015500,364,125,172,67,169,131,64,0,0,0,6,20,9,53,0,7,24,12,18,2,0,0,42,0,130,41,0,259,62,0,40,1,2,310,54,43,47,61,88,156,208,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047015700,812,230,436,146,219,282,311,0,0,0,12,0,23,299,1,22,65,80,20,0,10,38,72,10,81,79,0,578,124,3,86,0,21,711,101,92,148,142,200,354,458,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047015900,970,181,596,193,274,336,360,0,0,0,6,12,2,40,4,5,40,99,42,1,1,328,225,1,67,97,0,616,225,4,108,1,16,833,137,113,151,216,309,418,552,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047016000,1392,517,683,192,423,580,389,0,0,0,36,7,24,954,14,0,36,15,28,0,9,5,82,7,132,43,0,864,319,10,174,0,25,1100,292,163,222,235,255,662,730,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047016100,743,222,422,99,193,339,211,0,0,0,6,10,8,97,9,3,2,13,30,20,6,50,277,67,71,74,0,418,252,4,62,1,6,592,151,69,121,162,169,343,400,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2011,NY,36047016200,427,123,216,88,128,175,124,0,0,0,18,0,1,67,1,0,29,9,3,0,5,25,220,0,19,30,0,334,42,2,44,0,5,349,78,36,69,83,116,132,295,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047016300,529,143,317,69,157,250,122,2,0,0,2,23,45,91,23,2,0,10,15,0,7,98,25,2,127,57,0,312,106,2,94,2,13,448,81,78,95,101,112,245,284,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2011,NY,36047016400,154,29,93,32,12,45,97,0,0,0,0,0,0,8,13,1,0,55,16,0,37,0,19,0,0,5,0,111,33,3,5,0,2,117,37,17,35,32,41,101,53,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bay Ridge
2011,NY,36047016500,717,169,395,153,194,295,228,0,0,0,20,0,3,2,0,13,2,82,45,5,6,68,104,2,13,352,0,441,235,3,27,0,11,608,109,103,124,162,159,284,433,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047016600,20,5,8,7,10,6,4,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,4,0,4,4,0,16,2,1,1,0,0,16,4,3,5,4,3,6,14,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047016700,315,101,138,76,115,104,96,0,0,0,6,0,0,21,4,47,5,11,15,1,6,86,29,0,53,31,0,256,40,0,16,0,3,267,48,28,39,63,84,128,187,0,0,0,0,0,0,0,0,0,0,Brooklyn,Park Slope-Gowanus
2011,NY,36047016800,7,0,6,1,2,4,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,6,0,0,1,0,0,5,2,1,3,1,2,5,2,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2011,NY,36047016900,831,175,509,147,176,397,258,0,0,2,14,6,1,46,1,23,13,7,5,32,11,42,221,0,79,328,0,576,164,16,57,1,17,597,234,134,175,163,184,356,475,0,0,0,0,0,0,0,0,0,0,Brooklyn,Windsor Terrace
2011,NY,36047017000,266,99,128,39,114,98,54,0,0,0,18,1,2,23,27,2,0,0,6,0,3,0,46,0,124,14,0,204,24,1,34,1,2,236,30,21,43,47,56,134,132,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2011,NY,36047017100,169,41,90,38,68,45,56,0,0,0,7,1,4,40,4,0,0,26,12,0,29,2,26,1,0,17,0,128,25,1,13,0,2,130,39,17,29,39,43,88,81,0,0,0,0,0,0,0,0,0,0,Brooklyn,Windsor Terrace
2011,NY,36047017200,258,54,142,62,63,129,66,0,0,9,40,1,7,78,0,0,29,2,38,0,3,1,8,0,5,37,0,203,27,2,23,0,3,224,34,36,48,53,67,150,108,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2011,NY,36047017400,58,15,37,6,24,20,14,0,0,0,21,0,0,10,10,0,0,5,4,0,0,2,2,0,3,1,0,43,2,3,8,1,1,51,7,12,7,7,17,36,22,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2011,NY,36047017500,25,2,20,3,5,8,12,0,0,0,17,0,0,2,0,0,0,0,3,0,0,0,0,0,2,1,0,22,1,0,2,0,0,16,9,6,4,6,7,18,7,0,0,0,0,0,0,0,0,0,0,Brooklyn,park-cemetery-etc-Brooklyn
2011,NY,36047017600,186,44,110,32,27,69,90,0,0,0,65,0,2,8,75,0,8,0,3,0,0,1,10,0,8,6,0,149,21,0,12,0,4,165,21,19,30,36,57,123,63,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2011,NY,36047017800,677,111,399,167,147,312,218,0,0,0,95,2,17,57,7,1,31,3,39,1,71,51,223,0,33,46,0,374,173,3,121,0,6,570,107,76,118,159,213,322,355,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2011,NY,36047017900,344,48,187,109,32,232,80,0,0,0,0,0,0,0,0,6,2,5,26,0,1,0,251,49,0,4,0,85,239,3,11,0,6,295,49,50,78,99,69,127,217,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2011,NY,36047018000,141,24,71,46,58,63,20,0,0,0,8,0,4,16,29,1,5,4,8,0,8,17,0,0,33,8,0,117,6,0,14,2,2,120,21,32,22,27,36,93,48,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bath Beach
2011,NY,36047018100,233,75,128,30,58,112,63,0,0,0,7,3,2,15,0,12,0,14,35,1,24,0,57,2,46,15,0,145,56,4,16,0,12,174,59,35,36,42,45,107,126,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2011,NY,36047018200,212,41,136,35,73,98,41,5,0,0,63,14,1,24,0,1,0,1,30,0,30,0,10,0,20,13,0,125,16,1,67,0,3,178,34,31,33,53,54,130,82,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2011,NY,36047018300,343,92,197,54,77,168,98,0,0,0,15,0,6,35,7,4,0,11,5,0,0,1,43,3,113,100,0,183,120,4,29,0,7,267,76,52,51,80,68,175,168,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2011,NY,36047018400,25,1,18,6,13,8,4,0,0,0,2,0,3,0,0,0,0,0,1,0,5,0,12,0,0,2,0,19,1,0,5,0,0,25,0,1,6,7,10,10,15,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2011,NY,36047018501,87,20,54,13,19,58,10,0,0,0,0,0,0,27,3,0,0,1,0,0,0,0,55,0,1,0,0,30,46,0,11,0,0,62,25,10,21,24,12,41,46,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2011,NY,36047018600,56,15,28,13,24,23,9,0,0,0,13,0,13,4,0,0,8,2,2,0,0,6,7,0,1,0,0,38,2,0,14,0,2,44,12,4,14,12,11,34,22,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2011,NY,36047018700,104,38,55,11,64,37,3,0,0,0,0,2,1,36,0,0,5,2,29,0,0,0,15,1,7,6,0,43,37,0,22,0,2,82,22,15,18,24,9,55,49,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2011,NY,36047018800,178,40,97,41,78,56,44,0,0,0,36,18,2,36,0,0,12,3,5,0,2,24,34,1,0,5,0,136,4,0,38,0,0,162,16,27,23,46,42,79,99,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2011,NY,36047019000,1005,201,607,197,338,522,145,0,0,0,94,75,13,34,7,1,15,1,7,22,254,22,417,0,4,39,0,477,313,1,197,4,13,901,104,152,167,243,242,379,626,0,0,0,0,0,0,0,0,0,0,Brooklyn,Bensonhurst West
2011,NY,36047019100,1261,290,735,236,353,505,403,0,0,0,69,224,289,86,29,44,5,185,14,0,169,0,67,0,63,17,0,750,338,7,147,1,18,1039,222,175,266,285,245,856,405,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2011,NY,36047019200,1037,326,504,207,269,444,324,0,0,0,50,14,68,252,5,2,80,2,40,0,151,78,266,0,7,22,0,791,162,4,75,1,4,935,102,102,173,209,227,480,557,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047019300,313,89,185,39,98,126,89,0,0,0,0,3,4,90,2,1,14,42,5,0,17,51,63,1,13,7,0,165,119,2,19,2,6,212,101,57,57,66,44,158,155,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2011,NY,36047019400,618,131,366,121,231,232,155,0,0,0,95,97,7,17,6,2,20,10,28,0,4,0,198,0,77,57,0,311,129,3,163,1,11,517,101,104,121,120,142,322,296,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047019500,624,161,289,174,183,215,226,0,0,0,2,6,6,27,1,4,20,49,6,0,86,295,53,4,38,27,0,364,182,0,63,2,13,516,108,64,89,135,175,304,320,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2011,NY,36047019600,627,123,327,177,131,315,181,0,0,0,54,15,7,60,1,2,23,11,12,2,32,2,351,1,28,26,0,421,126,2,64,0,14,548,79,65,116,174,149,202,425,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047019700,258,50,133,75,68,92,98,0,0,0,16,0,1,22,0,6,0,8,12,0,0,86,14,0,53,40,0,151,80,2,23,0,2,192,66,41,47,48,72,133,125,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2011,NY,36047019800,490,141,240,109,197,212,81,0,0,0,0,14,0,40,1,0,38,18,40,4,5,7,69,76,143,35,0,361,60,2,55,2,10,399,91,56,90,101,102,270,220,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047019900,418,96,233,89,103,168,147,0,0,0,4,109,0,17,23,12,0,13,24,3,0,89,83,0,7,34,0,259,114,0,36,0,9,345,73,58,81,90,93,213,205,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2011,NY,36047020000,446,173,208,65,137,183,126,0,0,0,30,0,16,33,16,4,21,3,34,0,17,20,188,5,50,9,0,365,26,3,46,1,5,393,53,45,45,82,101,180,266,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047020100,265,64,149,52,89,126,50,0,0,0,35,0,16,32,0,3,0,7,24,0,4,0,72,5,53,14,0,121,117,1,20,0,6,228,37,34,57,62,48,145,120,0,0,0,0,0,0,0,0,0,0,Brooklyn,Clinton Hill
2011,NY,36047020200,57,8,39,10,21,19,17,0,0,0,23,0,6,2,2,3,0,0,3,0,5,0,10,0,3,0,0,40,4,0,13,0,0,54,3,8,10,13,18,39,18,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047020300,1520,403,795,322,386,589,545,0,0,0,25,5,0,20,2,1246,0,4,8,1,4,2,32,31,91,49,0,736,614,8,124,3,35,1272,248,131,235,328,423,635,885,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2011,NY,36047020400,29,3,18,8,12,12,5,1,0,0,3,0,3,0,0,3,0,1,3,0,2,0,5,0,8,0,0,20,0,0,9,0,0,27,2,3,6,5,12,22,7,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047020500,421,64,281,76,77,117,227,0,0,0,230,29,14,24,0,5,0,1,4,2,5,12,25,0,24,46,0,266,109,4,36,1,5,339,82,61,86,128,82,313,108,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2011,NY,36047020600,200,50,113,37,61,90,49,0,0,0,13,0,0,24,0,2,0,0,12,0,1,30,63,23,14,18,0,165,17,0,16,0,2,179,21,23,39,41,47,82,118,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047020700,196,39,121,36,71,69,56,0,0,0,3,2,14,12,2,7,1,24,18,0,7,2,7,0,32,65,0,131,53,0,9,1,2,161,35,22,37,43,55,99,97,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2011,NY,36047020800,108,15,76,17,30,60,18,0,0,0,49,0,11,2,4,0,0,0,11,0,7,2,19,0,0,3,0,57,16,3,26,1,5,92,16,17,23,28,25,58,50,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047021000,231,81,106,44,121,66,44,0,0,0,46,22,12,29,1,2,0,5,6,4,9,0,75,0,6,14,0,155,15,0,58,1,2,210,21,21,37,44,48,115,116,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047021100,527,43,309,175,51,284,192,0,0,0,8,398,16,16,24,0,4,13,0,0,2,0,20,0,13,13,0,342,114,9,50,1,11,218,309,162,115,114,93,321,206,0,0,0,0,0,0,0,0,0,0,Brooklyn,Fort Greene
2011,NY,36047021200,667,117,376,174,282,296,89,0,0,0,16,48,24,95,2,0,18,4,3,0,17,1,35,0,29,375,0,345,177,8,128,0,9,508,159,143,152,136,119,351,316,0,0,0,0,0,0,0,0,0,0,Brooklyn,Dyker Heights
2011,NY,36047021300,825,193,440,192,144,249,432,0,0,0,0,0,23,8,0,10,7,6,7,0,2,111,13,547,68,23,0,542,220,5,50,0,8,712,113,64,138,194,236,351,474,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights South
2011,NY,36047021400,428,107,238,83,132,135,161,0,0,0,107,35,31,40,0,6,20,8,8,24,2,62,1,0,38,45,1,336,19,0,71,1,1,368,60,62,81,70,108,251,177,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047021500,301,70,174,57,72,132,97,0,0,0,5,0,1,22,0,1,13,56,7,2,2,5,119,8,15,45,0,133,152,4,9,2,1,254,47,43,47,67,74,154,147,0,0,0,0,0,0,0,0,0,0,Brooklyn,Prospect Heights
2011,NY,36047021600,730,204,395,131,327,322,81,0,0,8,14,3,22,53,3,1,6,14,23,0,16,43,488,0,25,11,0,477,165,3,78,0,7,617,113,95,116,179,136,268,462,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047021700,71,14,38,19,30,27,14,0,0,0,2,0,0,6,0,0,0,2,0,1,1,9,22,0,14,14,0,29,31,3,8,0,0,60,11,10,17,15,15,39,32,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2011,NY,36047021800,1633,274,761,598,572,859,202,0,0,0,42,57,45,158,0,11,49,158,22,66,47,15,793,29,31,110,0,1194,341,6,64,2,26,1447,186,232,301,403,423,547,1086,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047021900,119,27,65,27,37,70,12,0,0,0,0,0,1,67,0,0,3,2,3,0,0,0,25,0,15,3,0,57,45,0,12,1,4,102,17,24,23,26,19,59,60,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2011,NY,36047022000,1107,287,593,227,426,410,271,0,0,0,89,30,54,219,6,26,84,77,24,0,146,15,223,0,56,58,0,908,137,4,47,0,11,1003,104,120,187,231,282,544,563,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047022100,49,9,31,9,14,25,10,0,0,0,6,0,0,3,0,0,0,6,1,0,0,0,15,0,12,6,0,15,19,1,13,0,1,42,7,10,10,13,7,32,17,0,0,0,0,0,0,0,0,0,0,Brooklyn,Crown Heights North
2011,NY,36047022200,724,205,389,130,348,277,99,0,0,0,34,199,27,167,7,1,59,34,23,0,17,44,85,0,18,9,0,497,70,3,149,0,5,648,76,118,124,133,144,305,419,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047022400,421,149,194,78,205,140,76,0,0,0,71,4,19,96,1,2,23,5,21,0,0,80,67,0,5,27,0,355,33,1,29,1,2,373,48,43,73,70,86,198,223,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
2011,NY,36047022600,1941,730,918,293,450,832,659,0,0,0,67,79,73,187,6,4,12,29,12,1,49,113,1265,0,8,36,0,1777,88,1,46,2,27,1791,150,154,271,343,443,575,1366,0,0,0,0,0,0,0,0,0,0,Brooklyn,Borough Park
