GEOID,d_trees
36005039400,2746.574320980673
36005039500,1023.2794911972579
36005039600,1067.4366160265108
36005039700,312.42727681208714
36005039800,1077.796355177968
36005039901,913.9335796623369
36005039902,527.8669948950976
36005040100,1337.3263172085822
36005040302,1692.1768356308105
36005040303,1818.510256325799
36005040304,1268.982621271411
36005040400,950.3920753352759
36005040501,1627.8533068934703
36005040502,1100.4312305334524
36005040600,788.6163037291816
36005040701,2668.4832510969813
36005040702,1666.220637791523
36005040800,3350.6673856109137
36005040900,978.4381676109772
36005041100,3088.588685672115
36005041300,4024.3937387698575
36005041400,965.6923051548478
36005041500,3975.620468611289
36005041800,1616.6980750960872
36005041900,2733.3200554887653
36005042000,2151.081859470131
36005042100,1655.2793979639596
36005042200,1826.464372924269
36005042300,872.0378316041076
36005042400,1846.1435281869176
36005042500,1558.4858657366663
36005042600,3362.6393286068806
36005042800,3520.672715195394
36005042901,2558.174090249805
36005042902,1695.6587138121456
36005043000,5628.115691724881
36005043100,3381.5056535775625
36005043400,967.4525314523484
36005043500,21.170143071789205
36005043600,4722.763396917252
36005044200,2113.7517635998242
36005044400,1951.0156823826126
36005044800,2927.588976786969
36005044901,5159.191530861871
36005044902,3090.8320369719263
36005045101,2353.8044459381977
36005045102,2640.0928463749865
36005045600,980.5620742951121
36005045800,129.67112064326707
36005046000,908.8773817795945
36005046201,1458.8346065514033
36005046202,1261.3333347399255
36005048400,1355.7758328918617
36005050400,1.0719757729152475
36005051600,1688.5700462908478
36061000201,1108.0483660981229
36061000202,596.3011370750281
36061000600,855.054318545616
36061000700,1294.6659936393303
36061000800,781.6585174878351
36061000900,377.3928559542899
36061001001,153.84515631729872
36061001002,270.69183107440205
36061001200,773.1686755479122
36061001300,622.6231791369515
36061001401,1163.2882637248908
36061001402,952.3811589943219
36061001501,1225.2519594431274
36061001502,652.3929652327754
36061001600,907.8160431303872
36061001800,2140.2579094524835
36061002000,21.08020559620228
36061002100,1130.8720586524455
36061002201,272.34945351857584
36061002202,1616.144116860135
36061002400,536.9667713027542
36061002500,191.94285365506636
36061002601,2979.6340252321666
36061002602,5070.475613754078
36061002700,736.2555769936523
36061002800,2664.3589723253804
36061002900,446.299104206553
36061003001,1940.0833777329
36061003002,1187.3989349699957
36061003100,604.8015251417285
36061003200,2248.7161325801076
36061003300,613.7136894365884
36061003400,4072.686058564979
36061003601,2802.4866384014786
36061003602,2909.9922035197924
36061003700,2738.4261723644922
36061003800,3916.087400415927
36061003900,2565.705424137087
36061004000,3136.897716816265
36061004100,879.2368040723143
36061004200,2208.6151053203776
36061004300,2620.5607537389046
36061004400,1804.7616750495083
36061004500,320.82886837091723
36061004700,1798.658344939382
36061004800,4303.058054596741
36061004900,2286.1450086633913
36061005000,3664.599420346741
36061005200,953.6596229585489
36061005400,1804.183024209423
36061005501,811.7084693360333
36061005502,784.9177479367007
36061005600,596.6935680376271
36061005700,862.8973835064835
36061005800,929.903328512932
36061005900,3723.231711351389
36061006000,3026.241425616653
36061006100,2657.047214580763
36061006200,327.29567817082955
36061006300,4113.457055327205
36061006400,3697.883450254753
36061006500,3322.299154512797
36061006600,4165.840271855946
36061006700,4258.282007781157
36061006800,2063.762001869812
36061006900,2608.7283177630275
36061007000,3330.0763694268653
36061007100,3610.307968851247
36061007200,3477.5915503018837
36061007300,5029.578309286263
36061007400,996.8153801213728
36061007500,4801.7897192027385
36061007600,861.9599881100522
36061007700,3377.3177772438657
36061007800,3736.0252734304277
36061007900,2154.0290117987493
36061008000,2730.670827218379
36061008100,2972.0624152705827
36061008200,2283.5042507524886
36061008300,1353.1321596171645
36061008400,344.20085543599384
36061008601,1205.7494687615301
36061008602,151.06447361130319
36061008603,4141.526856975884
36061008700,2927.4432924027537
36061008800,3786.4714076477617
36061008900,4051.3150301974943
36061009000,4100.991950202444
36061009100,1822.1367508584678
36061009200,302.3494930151772
36061009300,3658.6269735433166
36061009400,898.6331863149153
36061009500,632.566462967668
36061009600,989.7357024584647
36061009700,2578.654281413474
36061009800,4402.7567144458035
36061009900,540.0115614445267
36061010000,1962.388809692979
36061010100,309.8801981259079
36061010200,1782.6667600622197
36061010300,1170.1044090801345
36061010400,2631.3635148768476
36061010601,5004.166275447126
36061010602,2437.460351938822
36061010800,4100.5582939136475
36061010900,280.01379489903746
36061011000,3828.638587731197
36061011100,1301.7375256813841
36061011201,1400.2473897084997
36061011202,1859.2859179493025
36061011203,2226.241799062724
36061011300,117.95955048880676
36061011401,3917.536374357699
36061011402,1494.2559924175926
36061011500,1295.3038463285945
36061011600,1947.4608626241052
36061011700,401.07042873801976
36061011800,4586.023122199454
36061011900,685.4508784495886
36061012000,5792.958918352445
36061012100,3925.0964109960246
36061012200,6451.830194147452
36061012400,3125.10869017669
36061012500,520.2166732816079
36061012600,4357.6884247258795
36061012700,4345.7767688858
36061012800,5055.672596962654
36061012900,1078.1102662546746
36061013000,7062.590456311324
36061013100,1517.0457901383322
36061013200,2991.1177303998143
36061013300,3342.304448633038
36061013400,4260.174931759751
36061013500,977.9021438829145
36061013600,5148.6454809281095
36061013700,1078.826514287066
36061013800,4181.738649488624
36061013900,2624.2363943940286
36061014000,4627.370990425492
36061014200,5397.45285533239
36061014300,11.25458137872188
36061014401,4600.201190935078
36061014402,3137.665431885418
36061014500,2207.8458603599383
36061014601,5087.4636929313265
36061014602,4506.710659554513
36061014700,1781.7036159682211
36061014801,1544.655519703001
36061014802,3463.738593748699
36061014900,3586.1870802917856
36061015001,1153.5138761802111
36061015002,5012.085039295596
36061015100,2212.546907380871
36061015200,3069.5386397503676
36061015300,6887.100177963396
36061015400,3183.26041064391
36061015500,1106.5766575149996
36061015601,4295.138600286831
36061015602,1000.2192612904748
36061015700,3862.350577725038
36061015801,4860.564600095124
36061015802,3318.60729051699
36061015900,3283.511075226345
36061016001,6123.667906281858
36061016002,3979.060263754282
36061016100,3874.814621127003
36061016200,1446.0187012179206
36061016300,2824.974765630788
36061016400,1679.0836810927926
36061016500,3562.0481400869808
36061016600,1344.0462839317058
36061016700,4428.653629936682
36061016800,1936.1606492476433
36061016900,4446.135349059643
36061017000,1330.9839186573963
36061017100,4654.1873983142095
36061017200,1251.7727764264182
36061017300,5177.023460571895
36061017401,3468.2845907828128
36061017402,2705.833409710516
36061017500,3344.2205067376667
36061017700,5801.318316267555
36061017800,1374.2367911088224
36061017900,4165.788853877785
36061018000,1401.5139739837825
36061018100,4358.5814794461385
36061018200,1185.919784931013
36061018300,3379.1524250174803
36061018400,5735.031013969587
36061018500,1291.1791556237185
36061018600,1893.4253180702838
36061018700,3053.5894613926275
36061018800,2231.9754918326253
36061018900,3074.030463175435
36061019000,4241.710878195717
36061019100,3150.235814648954
36061019200,308.9383995045298
36061019300,4451.337650793289
36061019400,1420.3704781173587
36061019500,3700.60867272796
36061019600,1564.0370772664442
36061019701,757.3342427722965
36061019702,3388.0670546490355
36061019800,2492.898686538765
36061019900,2180.412108357822
36061020000,2784.5904755886936
36061020101,2396.059151609131
36061020102,4598.893462751021
36061020300,1801.9155149520461
36061020500,2305.606959534637
36061020600,2872.9765253457876
36061020701,4218.690447262298
36061020800,2702.1416952815866
36061020901,2616.703992016644
36061021000,1180.8285086243773
36061021100,1220.4748732919704
36061021200,1483.076677506303
36061021303,2754.018775065701
36061021400,832.4216626520055
36061021500,2043.4467564601046
36061021600,4665.648616674336
36061021703,1122.2613882636635
36061021800,3360.8405935978726
36061021900,500.6048532236435
36061022000,3404.8783368073136
36061022102,4892.222974423227
36061022200,1341.943646152064
36061022301,2350.6012220947578
36061022302,559.6873001257951
36061022400,2008.7955313866262
36061022500,2636.742484814636
36061022600,3487.64379333271
36061022700,4743.418735223266
36061022800,3541.5505116408485
36061022900,1952.7685884655407
36061023000,3027.1664478510506
36061023100,2112.544585959623
36061023200,2181.4580200867535
36061023300,1935.9834037256633
36061023400,2912.28343007278
36061023501,1649.0741906459425
36061023502,3634.0728115195734
36061023600,332.52992933167525
36061023700,1581.0934602790785
36061023801,125.88424612370959
36061023802,62.45593786568071
36061023900,1735.343376978489
36061024100,3265.747155990525
36061024200,686.6021214625778
36061024301,2561.685280487338
36061024302,913.3648238901551
36061024500,2413.791329155997
36061024700,1007.6232072837452
36061024900,598.0482977459334
36061025100,1933.251592756408
36061025300,2554.2433077248656
36061025500,804.3118542940492
36061025700,3379.889953002535
36061025900,3980.98828340565
36061026100,2221.773688082982
36061026300,2586.590583829587
36061026500,1728.4956829635794
36061026700,3565.922136389951
36061026900,2080.018339178624
36061027100,2434.5684949170086
36061027300,3441.8013615358173
36061027500,470.19037803479415
36061027700,637.6809664897924
36061027900,1820.9956739222046
36061028100,2336.96511356547
36061028300,691.4402606514313
36061028500,663.5394248040507
36061028700,655.1825550266993
36061029100,784.2276883519424
36061029300,1004.9644669547157
36061029500,2930.044469714181
36061029700,30.120484407893223
36061029900,351.85632479788796
36061030300,1799.5573390476602
36061030700,3346.0064681548174
36061031100,59.29805801153642
36061031703,2510.597359016227
36061031704,3372.7340619244055
36081000100,456.12419734409855
36081000200,2394.9298554110487
36081000400,1932.7320746897578
36081000600,2175.56507721331
36081000700,1943.636047266528
36081000800,3465.615189108767
36081001000,2585.883131733875
36081001200,4914.140002563552
36081001400,3617.6627760776
36081001600,4410.640598057178
36081001800,4110.887163854663
36081001900,642.67723673707
36081002000,5045.924352403289
36081002200,2032.1157014259354
36081002400,2190.7828862204315
36081002500,1732.0891144818365
36081002600,3271.7804233006286
36081002800,1348.765909358821
36081003000,6052.523192357291
36081003100,1287.4506162512946
36081003200,3099.9934088146574
36081003300,1044.53744865829
36081003400,2106.039621065328
36081003600,2345.2950235056283
36081003700,190.69236755945798
36081003800,3321.915817586062
36081003900,1409.7999343448907
36081004001,2674.3138558024425
36081004002,2025.9630605022107
36081004200,2599.2053491065135
36081004300,621.6731553144416
36081004401,3093.7586415355363
36081004500,2080.223298230495
36081004700,1387.1156493806907
36081005100,1378.8287499183064
36081005200,2855.5813599929975
36081005300,1977.1245289472943
36081005400,5010.665479475274
36081005500,1045.6226962326564
36081005700,3394.366141343676
36081005800,4023.585487665938
36081005900,2124.171658134286
36081006100,2483.056024856688
36081006201,2061.0749666836264
36081006202,1136.5814936040538
36081006300,2693.5421409651426
36081006501,3440.4182027974844
36081006502,2431.829633250458
36081006900,1178.0945232463873
36081007100,1698.0986779577768
36081007300,2561.5288164721796
36081007500,1984.1200392426686
36081007700,1676.5683417647049
36081007900,1565.1836398620715
36081008100,1439.0667483898017
36081008300,1612.0740947775123
36081008500,787.3114432810683
36081008600,2525.8323755770502
36081008700,484.37752519178986
36081008800,2531.411570992106
36081009100,1756.5531990779336
36081009400,2564.7000170129863
36081009500,3762.7858778635828
36081009600,3713.0707649098044
36081009700,2913.357132099208
36081009800,1907.9162100367776
36081009900,900.7917726771572
36081010000,3501.980052190779
36081010100,3703.0165348553683
36081010200,3572.6388943905044
36081010300,2759.8805320573333
36081010400,2736.170590792152
36081010500,3271.423730307068
36081010600,2260.5335157265786
36081010701,67.41272322681894
36081010800,2202.0915702937345
36081011000,1961.5870697274704
36081011100,2646.0524520735585
36081011200,2242.0467972356205
36081011300,3087.530441164555
36081011400,1854.1600744359475
36081011500,2791.584435099599
36081011600,2910.927927854258
36081011700,2225.9752479816652
36081011800,2194.2386808697183
36081011900,2997.0763833339915
36081012000,1514.9654990524782
36081012100,3005.0651177735904
36081012200,1631.905995607041
36081012301,2023.907443619658
36081012400,2043.741751284135
36081012500,1072.4672162084057
36081012601,2446.8919629767365
36081012602,2975.4302981196565
36081012800,3788.033477364356
36081013000,4456.590669466157
36081013200,3863.0770921583603
36081013400,2618.0055354653446
36081013500,3795.500081789931
36081013600,3054.6183840360404
36081013700,2491.771601084183
36081013800,2796.202706105554
36081014000,3157.1693865491375
36081014100,972.4033470301886
36081014201,1888.4973133515505
36081014202,756.6517032839274
36081014300,1574.0895183837588
36081014400,1420.47218037998
36081014500,1317.9611261608293
36081014700,1680.5667027504655
36081014800,2638.2131715952373
36081014900,1507.0219962300423
36081015000,2587.938677518207
36081015100,2271.055990259755
36081015200,1445.3995699642805
36081015300,1876.0729628296654
36081015400,1348.6777524760878
36081015500,1350.3079514002259
36081015600,1444.175646729227
36081015700,967.7361841056302
36081015801,1504.103684296978
36081015802,1026.2586957722342
36081015900,1969.0530409716782
36081016100,1659.3908746506957
36081016300,2575.5151047582212
36081016400,1049.9529849069445
36081016600,2151.7719029710843
36081016800,2951.8719030338866
36081016900,4735.537962158557
36081017000,1326.5723959405523
36081017100,221.03293285109297
36081017200,1492.428521071982
36081017400,2206.457533896928
36081017600,1607.048063094387
36081017800,2187.816744478433
36081017900,990.6063646021906
36081018000,1743.409243330069
36081018101,3348.874646397032
36081018102,6765.271052163863
36081018200,1414.5527935134307
36081018300,5501.129471571285
36081018401,3223.155345424201
36081018402,1474.1364177250507
36081018501,4600.492473264536
36081018502,3027.230610335238
36081018600,2842.3779309911374
36081018700,3329.464422337929
36081018800,2838.9190633210023
36081018900,2177.0931692213617
36081019000,3413.7893578265466
36081019200,3303.8399621527215
36081019400,3662.5178266547437
36081019600,3578.8458635094266
36081019800,3874.312434810417
36081019900,192.1055351616727
36081020200,3446.3267630897103
36081020400,2228.732021896345
36081020500,985.4685061320289
36081020600,1282.5153585270764
36081020800,752.1045345330621
36081021200,1637.270452069928
36081021400,1669.632077968425
36081021600,791.302009132772
36081021900,521.8774381666445
36081022001,3644.6326405643126
36081022002,3508.186124215476
36081022900,205.02422836421704
36081023000,3376.1500072994863
36081023200,1364.155079127945
36081023500,3128.519901165453
36081023600,2204.9263357028894
36081023800,2097.0838832442096
36081024000,3918.3042859884767
36081024300,3322.5987301587447
36081024500,3509.133096871113
36081024600,972.8294675918863
36081024700,2358.5496060407554
36081024900,4226.368802175383
36081025100,3026.537390219538
36081025301,4471.659086590908
36081025302,1218.184960628733
36081025400,1257.3455103108445
36081025500,3288.0712495515163
36081025700,2094.971935510438
36081025800,805.6440372277477
36081025900,1730.0561962324546
36081026000,2802.3321993609393
36081026100,2366.443337161324
36081026200,2402.2600066304694
36081026300,1733.8966882564803
36081026400,2300.39596073597
36081026500,1069.2884672313103
36081026600,2590.0501587096396
36081026700,2340.069364141598
36081026901,2653.185585857289
36081026902,1757.8408236220118
36081027000,1985.26961595694
36081027100,1939.8599585574364
36081027200,3588.466584047708
36081027300,2124.10163157705
36081027400,5226.015651861359
36081027500,3966.110452046913
36081027600,1290.7809168881258
36081027700,4324.250528174408
36081027800,1658.6509028983453
36081027900,6140.370358872149
36081028000,1886.6995417587486
36081028100,5641.908342767241
36081028200,1088.512870141307
36081028300,5625.487754191683
36081028400,2061.396973456378
36081028500,4029.944634269098
36081028700,3276.6667260900063
36081028800,2958.8783701537573
36081028900,3279.0488158417734
36081029100,3381.75641408355
36081029300,1889.7410643561211
36081029400,1705.9842635536813
36081029500,2945.07219157776
36081029700,1217.958297876573
36081029900,150.47841883700744
36081030600,1346.6377995010203
36081030902,3927.5520890473827
36081030903,3277.0528108505905
36081030904,2627.387942038637
36081031700,3533.3569865537333
36081032000,1376.7171872997676
36081032700,4257.9400947887825
36081032800,1818.2645553147304
36081032900,2835.853700892438
36081033000,3940.2053746173397
36081033401,1903.0989163338436
36081033402,2262.680164790659
36081033700,3382.6780334478476
36081033900,3451.2764794136015
36081034700,2459.004437570383
36081035100,6826.45721198941
36081035200,1773.024012638332
36081035300,3322.8131554114993
36081035700,1911.7563524719028
36081035800,1647.879245432637
36081036100,1612.8508390842062
36081036300,3974.334735527892
36081036500,3350.346558534835
36081036600,1038.8305059302727
36081036700,808.4705019387482
36081036800,1170.8773214545038
36081037100,1122.696995203596
36081037300,1716.5211787242897
36081037500,2236.32653879042
36081037600,1402.8080496331868
36081037700,2522.631298044463
36081037900,1608.3188397920608
36081038100,2525.30236924427
36081038301,217.52298317130519
36081038302,19.679648394633375
36081038400,1689.3218264684192
36081039400,1723.2704420501511
36081039800,1980.9728901338535
36081039900,1369.669169527994
36081040000,2220.540092428497
36081040100,1111.7954678354417
36081040200,2360.861667373473
36081040300,1269.4529745363943
36081040400,1677.3503152975825
36081040500,862.97956285602
36081040700,1360.1121577246154
36081040900,1761.323486454605
36081041100,3706.735491603398
36081041300,3006.6737889272495
36081041400,909.9890330808722
36081041500,2954.523721892418
36081042400,1937.5188912393505
36081042600,460.1725931749004
36081042700,4187.3066482783615
36081043200,1004.3422778585934
36081043400,2598.079845773404
36081043701,1871.5207241162186
36081043702,2199.611120117814
36081043900,2408.460571231042
36081044000,669.7540483809826
36081044301,2139.7305006498473
36081044302,2282.7978679998996
36081044400,738.4532219561875
36081044601,2925.31944485511
36081044602,1672.2573923123164
36081044800,2739.227899241743
36081045000,2358.3532981184258
36081045200,2384.6978642955264
36081045400,1852.6094861122576
36081045500,1130.9549863516716
36081045600,3985.17981812883
36081045700,3011.2735276155972
36081045800,3024.496504924064
36081045900,3519.2654495183233
36081046000,2247.3910201086264
36081046100,3604.3661938743285
36081046200,1095.586049944871
36081046300,2634.668255610721
36081046400,4116.962352943056
36081046500,2255.531293600546
36081046600,1637.059851883209
36081046700,3538.031518580119
36081046800,1252.0561057030936
36081046900,4567.973023635583
36081047000,1558.5987310745718
36081047100,3653.26868878205
36081047200,978.3987369688084
36081047300,2824.9419059836355
36081047500,4518.39877750425
36081047600,1423.4279906617771
36081047800,2113.3579551707844
36081047900,2747.729124681819
36081048000,1810.9295383983385
36081048100,1768.6222515110842
36081048200,2254.9800437475837
36081048300,2068.3526304103293
36081048400,2069.3280611743744
36081048500,1851.95432335304
36081048900,1494.7042811960941
36081049200,1641.2482762734628
36081049301,2319.5877910680238
36081049302,2127.0928721755986
36081049500,3275.0988002341464
36081049600,2456.1061290900325
36081049700,1410.5700050811065
36081049900,1812.5480720125133
36081050000,1231.716947720286
36081050201,1156.074539177956
36081050202,2304.4348707082167
36081050400,2073.825294434829
36081050500,3633.1423646695434
36081050600,1544.4137839837629
36081050700,3554.011311447384
36081050800,2241.5956710972823
36081051000,2507.4919180332895
36081051100,1500.4562154880523
36081051200,2991.1519258941794
36081051300,401.47385710840973
36081051500,2610.109250223521
36081051600,1348.9671960859678
36081051700,3221.835039960077
36081051800,1067.5847341108247
36081052000,977.5702543768476
36081052100,2419.7209633222856
36081052200,808.2275166154936
36081052400,2231.123154445379
36081052500,2397.0862848139864
36081052600,2146.836262972967
36081052800,2153.593106031185
36081053000,1339.1126026318448
36081053100,2290.8365955417003
36081053200,1269.0389894039522
36081053401,1356.0874813115458
36081053500,671.704668973985
36081053601,1682.5615316469923
36081053800,1286.307759231365
36081053900,2082.549482990562
36081054000,1152.7088042953064
36081054200,2630.1146476403733
36081054500,3352.3711798778068
36081054700,4321.463019864777
36081054800,2044.5010533743975
36081054900,4008.2841633270273
36081055100,3839.874018487151
36081055200,3456.824137646726
36081055300,2400.3716820291993
36081055400,1867.6922083731552
36081055500,2068.6150585612772
36081055600,2910.698386859007
36081055700,3634.4565937968514
36081055800,3936.55488264468
36081055900,999.1024981992684
36081056000,4178.289336544825
36081056100,16.547066533900892
36081056200,3627.2943942905154
36081056400,1855.3565947724103
36081056500,1190.4427867160775
36081056600,3121.283116185922
36081056700,5463.78544482667
36081056800,1572.1983641977702
36081057700,3934.16681151115
36081057900,5570.391470853872
36081058000,1173.3238343959508
36081058100,4110.9469812185325
36081058200,1677.1903343442334
36081058300,6297.89066397942
36081058500,4478.988582041994
36081058700,5142.992960584296
36081058900,3275.2406514643567
36081059000,1763.6814806857872
36081059100,3512.1401915691886
36081059200,1658.8112959529922
36081059300,2978.8372927125897
36081059400,3079.3513970321847
36081059500,3081.412165623257
36081059600,3008.661150635057
36081059800,1956.8662591766135
36081059900,3322.0372749479393
36081060000,2887.239859899979
36081060100,2649.89478391712
36081060300,1542.2772696058232
36081060600,2766.897399760206
36081060701,21.80883248909727
36081060800,2253.790160620458
36081061000,2259.6149896822044
36081061200,2772.5825536205584
36081061301,1320.5310021447556
36081061400,2496.4164124244035
36081061601,2851.944773035779
36081061602,1421.8739953306288
36081061800,2713.8921886424
36081061900,2020.0494101665522
36081062000,2367.19719414939
36081062100,1574.8820859913549
36081062200,2078.442706879915
36081062300,4466.934398244155
36081062400,135.6826708474691
36081062500,4768.789862425338
36081062600,1837.4763941142892
36081062700,6552.905786920589
36081062900,4094.082909656745
36081063000,1869.6239823820174
36081063200,1921.2370053355735
36081063301,5505.534394421386
36081063302,5758.551939321847
36081063500,3959.466630990581
36081063700,2495.580221602836
36081063800,1814.0102419579741
36081063900,2180.618870907255
36081064101,1260.2142335048507
36081064102,148.24071017346552
36081064500,2952.2196084547254
36081064600,2720.478516248184
36081065000,2459.560301172644
36081065400,2612.632754636045
36081065501,136.94265835588521
36081065600,3017.9676691055515
36081065702,3212.9873863781586
36081065703,3730.5394616191415
36081065900,4508.982103893814
36081066000,4587.219092916593
36081066100,5185.645848800979
36081066300,3113.1699654751774
36081066400,1642.1788945968833
36081066501,3244.160642975352
36081066701,3460.492913207514
36081066900,3720.915335962006
36081067100,5030.620020485748
36081067700,5028.105862770009
36081067900,3221.955028871772
36081068000,2397.2640193663465
36081068200,1832.536681896229
36081068300,1464.9803644161216
36081068700,1798.8175293803263
36081069000,2668.8288686143
36081069300,1508.9574365209262
36081069400,1442.1444529692867
36081069500,2702.250340784256
36081069701,1499.9755643781027
36081069702,3014.1379641795625
36081070300,3788.7774052192162
36081070700,6845.0882068444125
36081070900,5734.270156552453
36081071100,1779.1164292691246
36081071303,2633.5108346667134
36081071304,1979.878831226013
36081071305,2873.8543915485875
36081071306,2470.6956277886616
36081071600,3.6992935502603594
36081071701,2346.531490115427
36081071702,2026.8250010679694
36081071900,3821.7524117296052
36081072100,4098.422981343279
36081072300,4049.831580476315
36081072900,3766.9908657617616
36081073100,5279.746060086798
36081073700,712.6291805180965
36081073900,4288.1663541029075
36081074100,3781.926228844687
36081074300,3681.306802153902
36081074500,2541.8170359699734
36081074700,2556.6399658234527
36081074900,5341.027795460916
36081075701,3243.162136672069
36081075702,4691.2356045303795
36081076901,3114.3653084822813
36081076902,2976.4588144071236
36081077300,2131.446402348874
36081077500,4667.512364726805
36081077902,3959.631129793637
36081077903,2878.3765161756733
36081077904,3395.1084292180217
36081077905,2703.6632955106847
36081077906,2758.8169401229957
36081077907,3132.9319009322685
36081077908,1863.8042621915781
36081078800,1974.5773131638487
36081079000,3396.167239785039
36081079200,2650.469303638652
36081079701,884.1933488613132
36081079702,2094.6124176932076
36081079900,2776.2339749930743
36081080301,2464.2862263076754
36081080302,3727.7329998800374
36081080900,2007.7276250648565
36081081400,4302.858601749817
36081081800,4157.0714167761525
36081083700,2283.906161986292
36081083800,4700.183690948437
36081084000,4181.514506694063
36081084500,3260.972705864629
36081084601,6186.8252818934
36081084602,585.4324211101706
36081084900,1033.5780642406676
36081085300,2361.4597615731273
36081085500,2123.4930281424927
36081085700,2013.0423199157258
36081085900,3206.0578203388745
36081086100,2767.75992987334
36081086300,1006.1420570972289
36081086400,589.2417190736785
36081086500,2841.610664888572
36081086900,860.2242757610276
36081087100,994.229126905078
36081088400,1657.4425980303267
36081088901,2653.177588280626
36081089200,1988.0067912782133
36081090700,555.5629595004184
36081091601,27.238419026200052
36081091800,2.3163335875893556
36081091900,2222.478311583257
36081092200,4697.692890621042
36081092500,2154.48024890638
36081092800,3807.362970858418
36081092900,1327.41144794915
36081093401,3043.320535349733
36081093402,1849.6839013575352
36081093800,230.44940957159722
36081093900,2019.355300111345
36081094201,482.01041853258135
36081094202,461.1299617999052
36081094203,578.9726198479335
36081094500,1958.7634534298952
36081094700,1863.4374995108599
36081095400,627.3217363596751
36081096400,750.6615700447836
36081097202,246.73089214998024
36081097203,169.21243939841582
36081097204,905.5725282428184
36081097300,3205.383852467635
36081098100,5646.280351650793
36081098700,2105.6055273488305
36081099100,3687.499806383564
36081099200,1061.6160193968426
36081099701,2001.9388632627958
36081099703,2337.025683503074
36081099704,1942.3166649901764
36081099705,762.440789081102
36081099801,750.8787855186307
36081099802,517.8197880850909
36081099900,21.172493861781494
36081100801,1733.5350272385726
36081100802,1435.4969654095155
36081101001,1347.9018711312606
36081101002,2770.59065517913
36081101700,3068.3669052490545
36081102900,3670.581982239305
36081103201,1039.3484382255594
36081103202,1398.2415510729334
36081103300,3123.9841077215933
36081103900,3034.213956081673
36081104700,3665.4710243638083
36081105900,4050.84760422966
36081107201,865.2400460862007
36081108500,2755.288091288679
36081109300,2330.882140314773
36081109700,3455.9208124133957
36081109900,3865.907404624484
36081111300,2303.159980281693
36081112300,2782.210694865374
36081112900,4664.305246119481
36081113300,4265.863743008509
36081113900,5880.449774542256
36081114100,4727.85122543707
36081114700,4408.49188056505
36081115100,4242.772278796154
36081115500,3939.8629458851956
36081115700,3184.3724931668053
36081115900,2901.2457120619893
36081116100,2337.0216188104637
36081116300,1337.1755167984804
36081116700,2728.630211539432
36081117100,2789.8629053523437
36081117500,2780.4245648436886
36081118100,2706.4149119356757
36081118500,2737.81029494124
36081118700,3292.2228698202016
36081118900,3238.2788423057914
36081119100,2427.1857853707043
36081119300,3975.2934478476054
36081119500,4267.477606951432
36081119900,3512.1751430338472
36081120100,4420.1882686916
36081120300,4827.796172977414
36081120500,3778.0104983665365
36081120700,2012.493528012022
36081121100,136.20981362929817
36081121500,2402.883894751791
36081122300,4737.805152730713
36081122701,2646.33863702486
36081122702,1671.7763181905189
36081124100,4158.685137777098
36081124700,4954.559773462457
36081125700,3870.6175821920765
36081126500,2509.9064859343925
36081126700,1344.4096055097525
36081127700,3567.433357986447
36081128300,28.816277804116044
36081129102,3088.7556768912464
36081129103,2032.7327324501014
36081129104,2454.2130379233586
36081130100,3998.2756200217764
36081133300,4089.595985846887
36081133900,2461.609229546067
36081134100,4549.338104117096
36081134700,1713.7814639552525
36081136700,3598.1051706158987
36081137700,2829.335187936564
36081138501,2369.126967785128
36081138502,69.58495356264089
36081139900,3850.0879885714376
36081140300,4083.802303448182
36081140901,2964.4503803844914
36081140902,4162.12657753002
36081141700,3428.0816113757455
36081142900,4008.149720840661
36081143500,4566.364962387482
36081144100,5014.932427253224
36081144700,5069.952996617526
36081145101,3392.2598991264567
36081145102,3096.8673064507034
36081145900,3343.4913771041383
36081146300,3073.9267464438703
36081146700,2257.7292040322714
36081147100,2846.8605102020338
36081147900,2643.48398503556
36081148300,3590.8144586632516
36081150701,3639.692176145658
36081150702,2499.9360247080776
36081152901,1171.824211437819
36081152902,2282.9888600773875
36081155101,235.66028659820097
36081155102,2988.359498961203
36081156700,333.6711316498834
36081157101,4045.4035647518967
36081157102,3125.860372062841
36081157901,5416.1539436600015
36081157902,5293.436477183663
36081157903,4946.270737409175
36081161700,4037.8056173891796
36081162100,4629.249484263635
36085000300,1079.7617512230327
36085000600,1343.9947524859144
36085000700,1220.4162972680717
36085000800,2236.285459912483
36085000900,2211.5952846275895
36085001100,948.0721778065426
36085001700,2047.6469120537524
36085002001,2297.615458409462
36085002002,2409.1612933247725
36085002100,853.3542738472012
36085002700,1727.6369298895509
36085002900,988.0142618176715
36085003300,1097.5115364588692
36085003600,2107.329008599672
36085003900,1190.4726933663192
36085004000,2393.517296001469
36085004700,1984.7300216457436
36085005000,3242.523778159974
36085005900,1133.778312712099
36085006400,2814.4768688935933
36085006700,2560.685082334157
36085007000,1223.0336698919073
36085007400,1344.78998658148
36085007500,2753.5928207419115
36085007700,2886.593962195203
36085008100,1344.6574118504245
36085009601,3353.544341130977
36085009602,3224.3709004423868
36085009700,835.2377280152753
36085010500,1458.7853625103378
36085011201,1581.9911263823155
36085011202,1261.2543390620374
36085011401,1980.971087406742
36085011402,3415.8792469734485
36085012100,3546.818355857563
36085012200,4449.024473566936
36085012500,1855.8705263340685
36085012804,1755.2016062092189
36085012805,969.4663092629954
