dist_downtown,dist_midtown,GEOID,dist_hi
12.291386926551398,11.96835816703597,36081033402,0.205375823911954
7.423654095235486,5.2075247341715585,36081033700,1.09881485512807
7.56392915725686,5.354901117790868,36081033900,0.95099559955536
5.669588120819568,4.4942805964237795,36081051500,0.440737378231517
13.641667047066496,12.711145361219897,36081051600,0
5.555688301849352,4.450534720909742,36081051700,0
13.42029318146499,12.518456938180037,36081051800,0
13.27983361960151,12.39679170478043,36081052000,0
5.636985508712211,4.718161001345855,36081052100,0
13.141340810078754,12.277260307999274,36081052200,0
12.824992798190433,11.990901522533733,36081052400,0
5.2554189696189155,4.534467680014041,36081052500,0
13.01954483042565,12.245007631469209,36081052600,0
13.054482550247275,12.370652803203603,36081052800,0
13.34850243299348,12.583276415511108,36081053000,0
13.559121566243412,12.639200066124701,36081053200,0
13.797585088111685,12.96949500400518,36081053401,0
4.548661895210559,4.155248407018845,36081053500,0
13.6929165260786,12.720062096549634,36081053601,0
13.935478442569611,12.923368562513492,36081053800,0
4.551903631060632,4.247829795468201,36081053900,0.355255871604138
13.7076903099283,12.605444183239337,36081054000,0
13.5677556021449,12.377443179397547,36081054200,0
4.976172916586219,4.952860480827189,36081054500,0.680158823592554
5.135660617109914,5.198517600881248,36081054700,0.668077679915953
7.594475759401078,5.084889773942255,36081034700,0.752087601854756
7.704410233631661,5.50254059017521,36081035100,0.803381914735485
13.14617520847678,12.731122957177751,36081035200,0
7.845399667856452,5.653641296715891,36081035300,0.648351099780027
13.55073242045647,13.150313671219621,36081035800,0
7.993182631339046,5.695171399287984,36081036100,0.552754010615804
8.084606436666284,5.901896726350646,36081036300,0.39891589200362
8.234309250805817,6.061484947262674,36081036500,0.193224652918654
12.862483104966092,12.221460254658005,36081036600,0
8.19728020189469,5.894292917443919,36081036700,0.176705249853132
12.740097584066108,12.245907588744027,36081036800,0.144500351960795
8.484082431178042,6.125475066608097,36081037100,0
8.466179471635467,6.263826012226875,36081037300,0
7.894298824056083,5.764237066067032,36081037500,0.653984167926815
13.199009778119159,12.609817140314355,36081037600,0
7.971132096382393,5.886854391423897,36081037700,0.463358793975574
8.16462984108478,6.1189432268877635,36081037900,0.276738717434771
8.440429090387235,6.381888179620558,36081038100,0
13.608616225109017,12.878982025143463,36081038400,0
13.065185006296165,12.421250881049353,36081039400,0
12.677392887215184,11.961103381162573,36081039800,0
13.40405852555235,12.15575188338389,36081054800,0
5.207252602980718,5.340276866934241,36081054900,0.621581938760851
5.3826641485671765,5.487969800264094,36081055100,0.462840899681879
13.377192260636019,12.084246693803658,36081055200,0
5.2451810971995805,5.434111834052636,36081055300,0.359002741281923
14.019303688909426,12.677947639838669,36081055400,0
5.543284698343059,5.715431514940231,36081055500,0.198292053777806
13.774820258482771,12.484323885436938,36081055600,0
5.6611036451077545,5.711309174337067,36081055700,0.103770665647906
13.937074089716333,12.700915479617064,36081055800,0
5.609382173696009,5.914996077890507,36081055900,0
14.183495193848312,12.897547645917431,36081056000,0
5.8182730260636495,6.133978884691536,36081056100,0
14.420503835853795,13.12783599546414,36081056200,0
14.385241233842283,13.143968937933431,36081056400,0
5.87455674723033,6.072769237402149,36081056500,0
14.11174709976296,12.91032149302356,36081056600,0
6.008809999630156,6.040690025392835,36081056700,0
13.91409640634751,12.791868188285108,36081056800,0
6.132477560505855,6.040690025392835,36081057700,0
6.184727694393492,6.031883219083043,36081057900,0.222192576513652
8.644856074894596,6.701533149713199,36081039900,0
12.700409554780645,11.97783641488768,36081040000,0
8.478725417510091,6.4602277313767695,36081040100,0
12.505034060426194,11.721523763574552,36081040200,0
8.313645582683362,6.294467648181935,36081040300,0.164000801202758
12.329682149477552,11.457340790447775,36081040400,0
8.189704395018378,6.199989504513281,36081040500,0.328872042893017
8.056920639969455,6.014453137906212,36081040700,0.441946253444997
7.958819624814123,5.921219510982288,36081040900,0.504414449315799
7.842543278650241,6.111457133942322,36081041100,0.540386893223584
8.079031957647034,6.297727285264864,36081041300,0.328872042893017
11.66426636156467,10.947343756638853,36081041400,0
8.321725073180659,6.494662494281084,36081041500,0
15.6620688130254,16.3243309993781,36081101002,0.827187811565285
12.394219298755193,11.839108782498954,36081042600,0
8.333404603530736,6.58668335838739,36081042700,0
12.123298375417296,11.516024180490593,36081043200,0
11.974204908016992,11.315005441322933,36081043400,0
8.262722304878206,6.542601860511442,36081043900,0.093045832245712
11.511365159335943,10.749073626485954,36081044000,0.28561283516084
10.954004676975964,10.14906196816289,36081044601,0.268613320523428
14.367689065396572,13.33965566442094,36081058000,0
5.984583359950337,5.749872869937702,36081058100,0.303772018458198
5.750102307236123,5.681618739075453,36081058300,0.345391464630869
5.619955018662117,5.516618356370347,36081058500,0.512706562829942
5.597087024823722,5.337005262053961,36081058700,0.516938860687475
5.339300323818249,5.186365714015008,36081058900,0.474619226785113
14.125241021057828,13.251793463359139,36081059000,0
5.0834446190559985,4.9400115265144855,36081059100,0.38391269534966
14.49424580529364,13.575580656666112,36081059200,0
5.421958504112088,5.077138129870261,36081059300,0.20628575136441
14.47889277441536,13.657862375517658,36081059400,0
5.117225902491645,4.636857093115446,36081059500,0
14.212259400142353,13.442439719733258,36081059600,0
14.026462176209211,13.24006338762995,36081059800,0
5.491009252985734,4.836462774567239,36081059900,0
14.400365048784483,13.640370210795453,36081060000,0
5.498332165857008,4.914642784176453,36081060100,0
5.5481984522973,5.08202445482632,36081060300,0.0942088125761888
14.280902725542502,13.578528883441786,36081060600,0
5.811814125054723,4.916143420162671,36081060701,0
13.963370515832658,13.246782971972063,36081060800,0
13.856679636401466,13.207130887490667,36081061000,0
10.880937056783146,10.026485446733313,36081044602,0.245431112493418
10.704002628233773,9.769434718871512,36081044800,0.159963008357698
10.64166246746738,9.62187624374775,36081045000,0
10.888789874493206,9.851701865704706,36081045200,0
11.10923080859092,10.095547421213077,36081045400,0
7.834700459340136,6.3143231722338315,36081045500,0.541685704787975
13.428215434670069,13.456732244426753,36081066400,0
7.469931893837779,5.895965248750216,36081045700,0.504278779735876
11.386158012720715,10.374326175080926,36081045800,0
7.4697023692292115,5.827477767923482,36081045900,0.628348212308709
11.181003951409863,10.285488936033888,36081046000,0
7.465376085555051,5.777121580333969,36081046100,0.749788609229431
11.45996478235745,10.51223987578458,36081046200,0
7.522007109825484,5.773988852384701,36081046300,0.750419702479714
11.47302756396477,10.424195426768625,36081046400,0
7.708020270979455,5.850785207212672,36081046500,0.745055893160147
11.495978359213249,10.504986021087582,36081046600,0
7.307334824476982,5.590476347945326,36081046700,0.863675540561162
11.812020162963956,10.824133096001551,36081046800,0.166353468373298
14.198642024382838,13.56263827801464,36081061200,0
14.591713521951554,13.965102051651764,36081061400,0
14.515360711924655,13.955627712517407,36081061601,0
14.642756189554088,14.211506313888354,36081061602,0
14.33944978743248,13.890370272302825,36081061800,0
6.76281781449719,6.193501693850409,36081061900,0.122826940075331
14.213577797461891,13.694630943956907,36081062000,0
14.782788631913608,15.44010020684662,36081103201,0
6.775344422147945,6.357682267103177,36081062300,0
13.75011512914932,13.16969002034405,36081062400,0
6.548978580507566,6.165460697342673,36081062500,0.0752244950000103
13.634476343272077,13.164508819614328,36081062600,0
6.3624684467799595,6.04260448610804,36081062700,0.0844071858480918
6.390899259858452,6.229072196137077,36081062900,0
14.025386261592578,13.545866413554501,36081063000,0
14.113731509573771,13.689827536414144,36081063200,0
6.985651026484553,6.525166684424575,36081063301,0
7.094375855915032,6.623377877752795,36081063302,0
7.332494230671259,6.883826081401076,36081063500,0
11.692958033725125,9.190426366794298,36081098700,0
11.929989693529894,9.45581413413948,36081099100,0
7.17501556975143,5.463617879867158,36081046900,0.813573455052822
10.312374559977666,10.125326109902938,36081017200,0.128942741444724
10.37924943402996,10.226059886210562,36081017400,0
10.446701573818563,10.326862543851608,36081017600,0
10.51508170461309,10.428068982301177,36081017800,0
4.522674034938891,2.5337708636932765,36081017900,0
10.750398778395589,10.650898590836194,36081018000,0.128762067007817
11.072135027144082,10.889820345686196,36081018200,0.128151022774413
5.181780576333355,3.344856315945871,36081018300,0.832459780157983
11.462596383380228,11.260452646673375,36081018401,0.332598812206025
11.313137131505506,11.072339531179447,36081018402,0
11.004824684073496,10.790717260745195,36081018600,0
4.581937296103968,3.019516996842043,36081018700,0.382670192167372
10.93995223881935,10.693411496266211,36081018800,0
4.643836531974414,2.9422862080472005,36081018900,0.393847923838565
11.220810243534622,10.8028037126979,36081019000,0
10.877369810048203,10.597413273156963,36081019200,0
10.855973405305052,10.439641859705917,36081019600,0.281717351765401
10.740613457969314,10.303912239210891,36081019800,0.505253029230723
10.537554219590872,10.08336363623987,36081020200,0.437890718010762
10.627080329933653,10.14957175256734,36081020400,0.654013862974317
10.399503182493469,9.851851224256329,36081020600,0.800095905297274
14.638555021046189,15.569809006909024,36081099200,0.435040442592941
12.285947211617724,10.079760725363386,36081099701,0
13.273428630876774,10.850172919052795,36081099900,0
15.303618446926032,16.001617598703046,36081101001,0.452181679304225
11.796696568691372,9.527655172098282,36081101700,0
11.569597941044853,9.115089942917889,36081102900,0
15.201024118329515,15.850739385274853,36081103202,0.358356460274015
14.988076502471444,13.348714847280013,36081155102,0
11.290561727702572,8.962775846720104,36081103300,0
10.97231037362875,8.506705395119623,36081103900,0
10.550944603093889,8.294032997291996,36081104700,0
11.160594850176675,8.894552125143298,36081105900,0
11.809049869985605,12.910998198582591,36081107201,0
12.673078848413509,10.543059128746332,36081109700,0
12.206576323824702,10.093806538890128,36081109900,0
10.301895000082387,9.70994655479592,36081020800,0.788649319695972
10.192096994952541,9.516396739560356,36081021200,0.842032628043832
10.02180240606011,9.212306193618748,36081021400,0.515044187748996
9.44121261692996,8.517315000751195,36081021600,0
4.492112222461265,3.4490719052762926,36081021900,0
9.692018743036556,8.711398475481262,36081022001,0
10.034264597153133,9.193722808684766,36081022002,0
5.0468289467773335,3.7015378849906324,36081022900,0.467207734167193
10.509901517695269,9.498676857380566,36081023000,0.0227759132238212
10.178409588024925,9.32396461788705,36081023200,0.236086838932356
5.065048520083477,3.510972991568527,36081023500,0.781478140483055
10.617545156916707,9.749839042039394,36081023600,0.408979522025664
10.410126808809178,9.635073885511618,36081023800,0.588969383488805
10.434937245600306,9.726723445354533,36081024000,0.566997075845692
5.514007967284496,4.118436185190018,36081024300,0.677173409817976
5.653844816482345,4.101375309503984,36081024500,1.07044135023916
10.921607669877984,10.208459998502809,36081024600,0.462561287191856
6.154563383670879,4.378551650538512,36081024700,1.08398836389002
13.259971604662345,11.234429435245673,36081111300,0
13.016585219961593,10.992820640073154,36081112300,0
12.68059595876402,10.629414754761621,36081112900,0
12.30401134995277,10.287517994305215,36081113300,0
11.947775686100245,9.96421139132158,36081113900,0
11.73981480231216,9.603712697385191,36081114100,0
11.473798118444163,9.38183793103825,36081114700,0
11.20669461200726,9.08820965695628,36081115100,0
11.049694223302428,8.973230501364148,36081115500,0
10.86346737830551,8.744233270825356,36081115700,0
10.571354275179893,8.39576346928602,36081115900,0.138760643902201
10.301529699814203,8.16473626409072,36081116100,0.51144143494544
10.548708915229668,8.411947818074884,36081116300,0.187248881177957
10.86199714793523,8.783319181941165,36081116700,0
