GEOID,C1_C2,C4,MR,R1_R5,R6_R10,grad_rate
36005020900,0.011944291822937818,0,0,0,0.6066756646998399,0.5598386383
36005021001,0,0,0,0,0.9774309868907316,0.48272814795069335
36005021002,0,0,0,0,1,0.5559860611
36005021100,0,0,0,0,0.9620089462613184,0.5598386383
36005021200,0,0,0,0,1,0.39912006380000004
36005021301,0,0,0,0,1,0.5598386383
36005021302,0,0,0,0,0.8575706660265862,0.5598386383
36005021501,0,0,0,0,0.9402973557699307,0.5598386383
36005021502,0,0,0,0,0.9420250881883038,0.5633578881452691
36005021601,0,0,0,0,0.9298813335085813,0.39912006380000004
36005021602,0,0,0,0,0.7831376237220848,0.39912006380000004
36005021700,0,0,0,0,0.5496594784860758,0.5843148798043472
36005021800,0,0,0,0.5182511535867788,0.38968648503658454,0.40400549782766526
36005021900,0.06840924491930761,0,0,0,0.06658903355548684,0.5598386383
36005022000,0,0,0,0,0.09587647625233459,0.47329692310809623
36005022101,0,0.08356027940949898,0,0,0.8187896161048892,0.5598386383
36005022102,0,0.07796798289120796,0,0,0.922032017108792,0.5598386383
36005022200,0,0,0,0,1,0.5559860611
36005022300,0,0.16962273663728047,0,0,0.7795197587679382,0.5598386383
36005022401,0,0.2210491166925798,0,0,0.7789508833074202,0.5559860611
36005022403,0,0.1621694670931123,0,0,0.8378305329068877,0.5559860611
36005022404,0,0.03428670071680659,0,0,0.9657132992831934,0.5559860611
36005022500,0,0,0,0,1,0.5598386383
36005022701,0,0,0,0,0.8402168644789105,0.5598386383
36005022702,0,0,0,0,0.8209151326712892,0.5598386383
36005022703,0,0,0,0,1,0.5598386383
36005022800,0,0,0,0.15485302783568516,0.8451469721643148,0.5559860611
36005022901,0,0,0,0,0.9738345321140709,0.5598386383
36005022902,0,0,0,0,0.9747788221279563,0.5598386383
36005023000,0,0,0,0.7388259286957483,0.08022320507050451,0.5559860611
36005023100,0,0.07543361675135035,0,0,0.3349116748146677,0.5598386383
36005023200,0,0,0,0.9564992797313077,0,0.5559860611
36005023301,0,0,0,0,0.8851128270733001,0.5598386383
36005023302,0,0,0,0,1,0.5598386383
36005023501,0,0,0,0,1,0.5762147669885085
36005023502,0,0,0,0,1,0.5667753703118206
36005023600,0,0,0,0.9665447047646001,0,0.5559860611
36005023702,0,0.6901751414688042,0,0,0.30982485853119585,0.5986732864
36005023703,0,0.27116486919025706,0,0,0.7288351308097429,0.5986732864
36005023704,0,0,0,0,1,0.5986732864
36005023800,0,0,0,0.7144120396308415,0,0.5559860611
36005023900,0,0.03455505148522195,0,0,0.7335706721716092,0.5986732864
36005024000,0,0,0,0.9369403599676873,0,0.5559860611
36005024100,0,0,0,0,0.8993170317938518,0.578379143068074
36005024300,0,0,0,0,0.888131013719174,0.5986732864
36005024400,0,0,0,0.902001092713675,0,0.5559860611
36005024501,0,0,0,0.8053008630706029,0.19469913692939708,0.5986732864
36005024502,0,0,0,0.6255907420397087,0.3744092579602913,0.5986732864
36005024600,0,0,0,0.8152847969370504,0.1847152030629496,0.5559860611
36005024700,0,0,0,0.48051818430006077,0.5194818156999392,0.5986732864
36005024800,0,0,0,0.7945077101824461,0.20549228981755382,0.5559860611
36005024900,0,0,0,0.9831245844675731,0,0.5986732864
36005025000,0,0,0,1,0,0.5559860611
36005025100,0,0,0,0,0.8258538725805599,0.5986732864
36005025200,0,0,0,1,0,0.5559860611
36005025300,0,0,0,0,0.8783136241601174,0.5986732864
36005025400,0,0,0,0.9230800995262544,0,0.5559860611
36005025500,0,0,0,0.592542260497156,0.4074577395028441,0.5986732864
36005025600,0,0,0,0.9896907034100118,0,0.5559860611
36005025700,0,0,0,0.9140665362035225,0.04058186562296151,0.5986732864
36005026100,0,0,0,0,1,0.5986732864
36005026300,0,0,0,0,0.757138851836433,0.5986732864
36005026400,0,0,0,0.9734227723579337,0.026577227642066298,0.43954071040000003
36005026500,0,0,0,0,0.9665516002792803,0.5986732864
36005026601,0,0,0,0.6324314378371493,0.3675685621628507,0.43954071040000003
36005026602,0,0,0,0.585610442636642,0.414389557363358,0.43954071040000003
36005026701,0,0,0,0,0.9991901374858221,0.5986732864
36005026702,0,0,0,0,0.8156559300100363,0.5986732864
36005026900,0,0,0,0,0.4158291706462667,0.5986732864
36005027300,0,0,0,0.046095277066351976,0.953904722933648,0.5986732864
36005027401,0,0,0,1,0,0.43954071040000003
36005027402,0,0,0,0.8155256320023109,0,0.43954071040000003
36005027600,0,0,0,8.872575149663576e-5,0,0.5559757450433621
36005027700,0,0,0,0.30534031339883894,0.6091157449295364,0.5986732864
36005027900,0,0,0,0.23339583523408325,0.6302954892713809,0.5986732864
36005028100,0,0,0,0,1,0.5986732864
36005028300,0.1707588094595358,0.06726318649929194,0,0,0.2521903135630386,0.5986732864
36005028400,0,0,0,0.664793216512022,0.00610428458039063,0.5559860611
36005028500,0,0,0,0.29821162357663683,0.39312271627763734,0.5986732864
36005028600,0,0,0,1,0,0.5559860611
36005028700,0,0,0,0.6815198654449289,0.31848013455507107,0.5986732864
36005028800,0,0,0,1,0,0.5559860611
36005028900,0.013222076268385154,0,0,0,0.8421593087728476,0.5986732864
36005029301,0,0,0,0.27779772279324333,0.4713511752537017,0.5986732864
36005029302,0,0,0,0.27950453511887957,0.7204954648811205,0.5986732864
36005029500,0,0,0,0.17318323714056347,0.6229029030901939,0.5986732864
36005029600,0,0,0,0.6357526217128118,0.12039261240322735,0.5559860611
36005029700,0,0,0,0.371982566273994,0.6280174337260059,0.5986732864
36005030000,0,0,0,0.6346169996577642,0.3100476906055781,0.43954071040000003
36005030100,0,0,0,0.5718979734256796,0.2944490091495258,0.5986732864
36005030200,0,0,0,0.2043513911751469,0.7923892783233971,0.5559860611
36005030701,0,0,0,0.8370047695771402,0.16299523042285982,0.5986732864
36005030900,0,0,0,0.8150110316343898,0.007778393380529615,0.5986732864
36005031000,0,0.10529405433331898,0,0.8686987127050415,0.02600723296163947,0.5559860611
36005031200,0,0,0,1,0,0.5559860611
36005031400,0,0,0,1,0,0.5559860611
36005031600,0,0,0,1,0,0.5559860611
36005031800,0,0,0,1,0,0.5559860611
36005031900,0,0,0,1,0,0.5986732864
36005032300,0,0,0,1,0,0.5986732864
36005032400,0,0,0,0.9757186589736049,0,0.5559860611
36005032600,0,0,0,1,0,0.5559860611
36005032800,0,0,0,0.7238075759037716,0.21083316459033505,0.5559860611
36005033000,0,0,0,0,0.9096607999483772,0.5559860611
36005033201,0,0,0,0,1,0.5559860611
36005033202,0,0,0,0,1,0.5559860611
36005033400,0,0,0,0,8.542589615380976e-5,0.5823526756319459
36005033500,0,0,0,0.9173928162823566,0.061064757299903044,0.5986732864
36005033600,0,0,0,0.06689403425186632,0.8879043280603536,0.5559860611
36005033700,0,0,0,0.9972284188925046,0,0.5986732864
36005033800,0,0,0,0,1,0.5559860611
36005034000,0,0,0,0,0.9458749213138458,0.5559860611
36005034200,0,0,0,0.7706912910018012,0,0.5559860611
36005034300,0,0,0,0.8594270960396845,0.14057290396031552,0.5986732864
36005034400,0,0,0,0.8463070837334348,0,0.5559860611
36005034500,0,0,0,0.8908117737603806,0.10918822623961938,0.5986732864
36005034800,0,0,0,0.9063693432012567,0,0.5559860611
36005035000,0,0,0,0.9030281185616326,0.09697188143836744,0.5559860611
36005035100,0,0,0,0.879488387535093,0.12051161246490708,0.5986732864
36005035600,0,0,0,0.4760367746901568,0,0.5559860611
36005035800,0,0.008912831097856587,0,0.8492765612834036,0.024085854059851034,0.5559860611
36005035900,0.00729448662700159,0,0,0,0.9483595579710046,0.39912006380000004
36005036000,0,0,0,0.9550028875473768,0.04499711245262319,0.5559860611
36005036100,0,0,0,0,0.9944717508546964,0.39912006380000004
36005036300,0,0,0,0,0.9380784445921355,0.39912006380000004
36005036400,0.020591594174291877,0.1416012237934778,0,0.7701009488629154,0.05142188447276778,0.5559860611
36005036501,0,0.16973075114689956,0,0,0.8302692488531005,0.39912006380000004
36005036502,0,0.12010150292629232,0,0,0.8430609998437858,0.39912006380000004
36005036700,0,0,0,0,0.7048365293005033,0.39912006380000004
36005036800,0.01173065355199926,0,0,0.9496111540775114,0,0.5559860611
36005036901,0,0.21309710056305145,0,0,0.7028057274005131,0.39912006380000004
36005036902,0,0,0,0,1,0.39912006380000004
36005037000,0,0,0,1,0,0.5559860611
36005037100,0,0.046177280417160016,0,0,0.8983997722852393,0.39912006380000004
36005037200,0,0,0,0.9144771765775968,0.08552282342240328,0.5559860611
36005037300,0,0.05714829028800609,0,0,0.9090084016180894,0.450094172734814
36005037400,0,0,0,0.4746167079483505,0.41897283834287496,0.5559860611
36005037504,0,0.25856554670469356,0.019468811913013494,0,0.5789674005154669,0.5986732864
36005037600,0,0,0,1,0,0.5559860611
36005037800,0,0,0,0.4445810223354819,0.5302353470244341,0.5559860611
36005037900,0.002376222224302417,0.1121490481789857,0,0,0.39618321105389775,0.5858954766604739
36005038000,0,0,0,0,1,0.5559860611
36005038100,0,0,0,0,0.9223964969174334,0.5755324149809962
36005038200,0,0.06271077264735127,0,0.8857535010963454,0.05153572625630329,0.5559860611
36005038301,0,0,0,0,0.9039377764694034,0.5986732864
36005038302,0,0.11326650569498305,0,0,0.8110143655032804,0.5986732864
36005038500,0.0035284391255101456,0.10309704990583009,0.13644830695918927,0.11361386301210462,0.5706706005009258,0.5986732864
36005038600,0,0.03877245430012517,0,0.721299905876005,0.20867154041566785,0.5559860611
36005038700,0,0.13116133488689208,0.0803839836249737,0,0.7593015848387785,0.5986732864
36005038800,0,0,0,1,0,0.5559860611
36005038900,0,0,0,0,0.834478528822771,0.5986732864
36005039000,0,0,0,0,1,0.5559860611
36005039100,0,0,0,0,0.992179849393861,0.5986732864
36005039200,0,0,0,0.583287474345943,0.4167125256540571,0.5559860611
36005039300,0,0,0,0,0.972023320079653,0.5986732864
36005039400,0,0,0,0.08989059503055405,0.9101094049694459,0.5559860611
36005039500,0,0.09235717044941162,0.15826328239321158,0.10787502259754564,0.19645705316858517,0.575696324429667
36005039600,0,0,0,0.37413396396731746,0.6258660360326825,0.5559860611
36005039700,0.0022375888068484865,0.09128406271269807,0,0,0.8680953603392673,0.5986732864
36005039800,0,0,0,1,0,0.5559860611
36005039901,0,0.30190524374243627,0,0.05664501882121595,0.5332635426311944,0.5986732864
36005039902,0,0.18992620083610615,0,0,0.8027922342613922,0.5986732864
36005040100,0.04341519056057454,0.14492066707066367,0,0,0.42539654164353524,0.5986732864
36005040302,0,0,0,0,1,0.5986732864
36005040303,0,0,0,0,1,0.5986732864
36005040304,0,0,0,0,1,0.5986732864
36005040400,0,0,0,1,0,0.5559860611
36005040501,0,0,0,0.1542161524172294,0.8457838475827706,0.5986732864
36005040502,0,0,0,0.3185026492343108,0.6814973507656892,0.5986732864
36005040600,0,0,0,1,0,0.5559860611
36005040701,0,0,0,0,1,0.5986732864
36005040702,0,0,0,0.22020037236268367,0.7797996276373164,0.5986732864
36005040800,0,0,0,0.12037601238324082,0.8796239876167592,0.5559860611
36005040900,0,0,0,0,0.43193253528121694,0.5986732864
36005041100,0,0,0,0,0.8027058914958706,0.5986732864
36005041300,0,0,0,0,1,0.5986732864
36005041400,0,0,0,0.5837256244376964,0.11774803627598165,0.5559860611
36005041500,0,0,0,0.2641039096028354,0.7358960903971645,0.5986732864
36005041800,0,0,0,0.5353861179602546,0.21534149165815394,0.5559860611
36005041900,0,0,0,0.12554519629980335,0.8744548037001967,0.5986732864
36005042000,0,0,0,0.18621076882628437,0.8106137509079485,0.5559860611
36005042100,0,0,0,0,1,0.5986732864
36005042200,0,0,0,1,0,0.5559860611
36005042300,0,0,0,0.2657390284762947,0.28862757446127457,0.5986732864
36005042400,0,0,0,1,0,0.5559860611
36005042500,0,0,0,0.2212828478116645,0.7705532128142413,0.5986732864
36005042600,0,0,0,1,0,0.5559860611
36005042800,0,0,0,1,0,0.5559860611
36005042901,0,0.03708842334125624,0,0.1980174303981722,0.6767361303042029,0.5986732864
36005042902,0,0.04270330432979656,0,0.31363559789377593,0.6436610977764275,0.5986732864
36005043000,0,0,0,1,0,0.5559860611
36005043100,0.002051006473970778,0.07624236316684513,0,0,0.91992364171912,0.5986732864
36005043400,0,0.0028178561911118374,0,0.4917839364484868,0.10664136500174304,0.5559860611
36005043500,0,2.2013968146962674e-4,0,0,0.23095964153833456,0.5986732864
36005043600,0,0,0,1,0,0.5559860611
36005044200,0,0,0,0.953654028967708,0.04634597103229197,0.5559860611
36005044400,0,0,0,1,0,0.5559860611
36005044800,0,0,0,1,0,0.5559860611
36005044901,0,0,0,0.9986462901347746,0,0.5559860611
36005044902,0,0,0,0.956092952827288,0,0.5559860611
36005045101,0,0,0,0.6134078522594615,0.1617214561452736,0.5559860611
36005045102,0,0,0,0.887448090844199,0.112551909155801,0.5559860611
36005045600,0.06864121171012309,0,0,0.662101631598221,0,0.5559860611
36005045800,0,0,0,1,0,0.5559860611
36005046000,0,0,0,0.9640535914119276,0,0.5559860611
36005046201,0,0.3264321660873908,0,2.2316057885416314e-4,0.5003194899252791,0.5559860611
36005046202,0.0018678240748306212,0,0,0.7499405172385618,0,0.5559860611
36005048400,0,0,0,0.5840803256514622,0,0.5559860611
36005050400,0,0,0,1,0,0.5559860611
36005051600,0,0,0,0.5834534201131374,0.2407189578649106,0.5559860611
36061000100,0,0,0,1,0,0.6355140305
36061000201,0,0,0,0,0.24048619888094305,0.5687558365000001
36061000202,0,0,0,0,0.5384455609875364,0.5687558365000001
36061000500,0,0,0,1,0,0.6355140305
36061000600,0,0,0,0,0.5547229732298458,0.5970682678510502
36061000700,0,0.3002651157747002,0,0,0,0.6355140305
36061000800,0,0,0,0,0.43200561920889813,0.6344586201452115
36061000900,0,0.4337677481402169,0,0,0,0.6355140305
36061001001,0,0,0,0,1,0.5687558365000001
36061001002,0,0,0,0,0.9944988658817749,0.5687558365000001
36061001200,0,0,0,0,0.8985218619152948,0.5687558365000001
36061001300,0,0,0,0,0,0.6355140305
36061001401,0,0,0,0,0.7984197955634178,0.6128724320862067
36061001402,0,0,0,0,0.9583875128730587,0.589601756366825
36061001501,0,0,0,0,0.20365841302326518,0.6355140305
36061001502,0,0,0,0,0,0.6355140305
36061001600,0,0,0,0,0,0.6355140305
36061001800,0,0.3972090589751486,0,0,0.05155264538497508,0.6040745860085495
36061002000,0,0,0,0,0.9669755323939272,0.5687558365000001
36061002100,0,0,0,0,0,0.6355140305
36061002201,0,0,0,0,0.8421264534661634,0.5687558365000001
36061002202,0,0,0,0,0.9761545982630702,0.5687558365000001
36061002400,0,0,0,0,0.9068151805707068,0.5687558365000001
36061002500,0,0,0,0,1,0.6355140305
36061002601,0,0,0,0,1,0.5687558365000001
36061002602,0,0,0,0,1,0.5687558365000001
36061002700,0,0,0,0,0.8778321056110766,0.6355140305
36061002800,0,0,0,0,0.8412697845786362,0.5687558365000001
36061002900,0,0,0,0,0,0.6355140305
36061003001,0,0.4944740625007653,0,0,0.43473932709190954,0.5687558365000001
36061003002,0,0,0,0,0.9775377575067672,0.5687558365000001
36061003100,0,0,0,0,0,0.6355140305
36061003200,0,0,0,0,0.7266615834817587,0.5687558365000001
36061003300,0,0,0,0,0,0.6355140305
36061003400,0,0,0,0,0.7552138747340128,0.5687558365000001
36061003601,0.020642532150610474,0.48903065442694305,0,0,0.10331934050576871,0.5687558365000001
36061003602,0.04746915352499023,0,0,0,0.687012483871972,0.5687558365000001
36061003700,0,0,0,0,0.08845192751003156,0.6355140305
36061003800,0,0,0,0,0.9134659143258388,0.5687558365000001
36061003900,0,0,0,0,0,0.6355140305
36061004000,0,0,0,0,0.7097517551596976,0.5687558365000001
36061004100,0,0,0,0,0,0.6355140305
36061004200,0,0,0,0,0,0.5687558365000001
36061004300,0,0,0,0,0,0.6355140305
36061004400,0,0,0,0,0.9670218438485662,0.6355140305
36061004500,0,0,0,0,0,0.6355140305
36061004700,0,0,0,0,0.07681764648631949,0.6355140305
36061004800,0,0,0,0,0.6015024222878605,0.6355140305
36061004900,0.0015556268282615987,0,0,0,0.26098723959253645,0.6355140305
36061005000,0,0,0,0,0.5751552003495422,0.6355140305
36061005200,0,0,0,0,0,0.6355140305
36061005400,0,0,0,0,0,0.6355140305
36061005501,0,0,0,0,0.7461166944971668,0.6355140305
36061005502,0,0,0,0,0,0.6355140305
36061005600,0,0,0,0,0,0.6355140305
36061005700,0,0,0,0,0,0.6355140305
36061005800,0,0,0,0,0,0.6355140305
36061005900,0,0,0,0.08491310427487016,0.5214842189372753,0.6355140305
36061006000,0,0,0,0,0.6767528278002368,0.6355140305
36061006100,0,0,0,0.050771354715670264,0.11162073575066614,0.6355140305
36061006200,0,0.009912724069324889,0,0,0.7211948547027633,0.6355140305
36061006300,0,0.1461603761214128,0,0.10323324236012965,0.477418375257947,0.6355140305
36061006400,0.10576336495729291,0,0,0,0.541866193729381,0.6355140305
36061006500,0,0,0,0,0.6832898350476775,0.6355140305
36061006600,0,0,0,0,0.6236778612604443,0.6355140305
36061006700,0,0,0,0,0.6435274083954781,0.6355140305
36061006800,0,0.05474149116337513,0,0,0.2285358450107897,0.6355140305
36061006900,0,0,0.027781772124687534,0,0.04201810867431741,0.6355140305
36061007000,0,0,0,0,0.717829599559763,0.6355140305
36061007100,0,0.049482856013614844,0,0,0.6076139548566055,0.6355140305
36061007200,0,0.10083864723398028,0,0.017860700288951613,0.2794668058241644,0.6355140305
36061007300,0,0.09462633202467752,0,0,0.4903209127874369,0.6355140305
36061007400,0,0,0,0.0042334977479126824,0.020120006266355326,0.6355140305
36061007500,0.008395096776810065,0.035328195717127975,0,0,0.16832153439033767,0.6355140305
36061007600,0,0,0,0,0,0.6355140305
36061007700,0,0,0,0,0.34404014724186327,0.6355140305
36061007800,0,0,0,0,0.2735915758551835,0.6355140305
36061007900,0,0.0124389531031118,0,0,0.0638405738300198,0.6355140305
36061008000,0,0,0,0.2340333399862891,0.30208960663675727,0.6355140305
36061008100,0,0,0,0,0.36611649792083933,0.6355140305
36061008200,0,0,0,0.12598262925231185,0.12880480092789326,0.6355140305
36061008300,0,0,0,0,0.3569252435382037,0.6355140305
36061008400,0,0,0,0,0,0.6355140305
36061008601,0,0.06446918846430941,0,0,0,0.6355140305
36061008602,0,0,0,0,0,0.6355140305
36061008603,0,0,0,0.509501144052761,0.2679591811763554,0.6355140305
36061008700,0,0,0,0,0.29872568801614213,0.6355140305
36061008800,0,0,0,0.2000958335351105,0,0.6355140305
36061008900,0,0,0,0,0.8393937848497212,0.6355140305
36061009000,0,0,0,0.08035258273013861,0.08874127228858565,0.6355140305
36061009100,0.023115898682721004,0,0,0,0.18783124935679738,0.6355140305
36061009200,0,0,0,0,0,0.6355140305
36061009300,0,0,0,0,0.8900397624862728,0.6355140305
36061009400,0,0,0,0,0,0.6355140305
36061009500,0,0,0,0,0,0.6355140305
36061009600,0,0,0,0,0,0.6355140305
36061009700,0,0,0,0,0.6235707235848233,0.6355140305
36061009800,0,0,0,0.08059067726248369,0.5971209425532756,0.6355140305
36061009900,0,0,0,0,0,0.6355140305
36061010000,0,0,0,0,0,0.6355140305
36061010100,0,0,0,0,0,0.6355140305
36061010200,0,0,0,0,0,0.6355140305
36061010300,0,0,0,0,0.03413343872861943,0.6355140305
36061010400,0,0,0,0,0,0.6355140305
36061010601,0,0,0,0.982149787976751,0.017850212023249032,0.6355140305
36061010602,0,0.02806876760839795,0,0.13978560276326463,0.21945125970525675,0.6355140305
36061010800,0.019518658541721336,0,0,0.15510125405356373,0.37738475892431944,0.6355140305
36061010900,0,0,0,0,0,0.6355140305
36061011000,0.04911427417223968,0,0,0,0.5229167553449942,0.6355140305
36061011100,0.03664596218869902,0,0,0,0.20053815871213415,0.6355140305
36061011201,0,0,0,0.19445030328596158,0,0.6355140305
36061011202,0,0,0,0,0,0.6355140305
36061011203,0,0,0,0,0,0.6355140305
36061011300,0,0,0,0,0,0.6355140305
36061011401,0,0,0,0.29146847332636455,0.1805173561635995,0.6355140305
36061011402,0,0,0,0.10217936052815459,0.30942341517480665,0.6355140305
36061011500,0.06956166181107742,0,0,0,0,0.6355140305
36061011600,0,0,0,0.23140049540679003,0.6937604680264545,0.6355140305
36061011700,0,0,0,0,0,0.6355140305
36061011800,0,0,0,0,0.6280864819547114,0.6355140305
36061011900,0,0,0,0,0,0.6355140305
36061012000,0,0,0,0.09525891707646984,0.7082589718424582,0.6355140305
36061012100,0,0,0,0,0.4693780331213947,0.6355140305
36061012200,0,0,0,0.3288187800839132,0.4314211190143202,0.6355140305
36061012400,0,0,0,0.3594384041634998,0.39985362695969184,0.6355140305
36061012500,0,0,0,0,0,0.6355140305
36061012600,0.028675531805944027,0,0,0.24719673918238322,0.47003900024048,0.6355140305
36061012700,0,0,0,0,0.7812003321260715,0.6355140305
36061012800,0.024297378358004093,0,0,0.22379186642518584,0.49896441444159545,0.6355140305
36061012900,0,0,0,0.03142255885439142,0.20950578392117347,0.6355140305
36061013000,0,0,0,0.3404148407429943,0.36557071366554317,0.6355140305
36061013100,0,0,0,0,0,0.6355140305
36061013200,0,0,0,0.30970399421250216,0.38012247652508735,0.6355140305
36061013300,0,0,0,0,0.8292027253560478,0.6355140305
36061013400,0.011403864995388032,0,0,0.1005243000149455,0.6106313791973816,0.6355140305
36061013500,0,0.03150321029708138,0,0,0.1663555628197115,0.6355140305
36061013600,0,0,0,0.33348679475601306,0.3095081290776125,0.6355140305
36061013700,0,0,0,0.044799418846701806,0,0.6355140305
36061013800,0.02256171496082577,0,0,0.12032007834846412,0.5719562243502052,0.6355140305
36061013900,0,0,0,0,0.4844516396290249,0.6355140305
36061014000,0.00874383699845485,0,0,0.28957560339597727,0.3792839354724102,0.6355140305
36061014200,0,0,0,0.3436492876464055,0.4254217569344607,0.6355140305
36061014300,0,0,0,0,0,0.6249518585
36061014401,0.03630017979932807,0,0,0.4730839838691076,0.45203177021986185,0.6355140305
36061014402,0,0,0,0.4299738228491195,0.5419720995966381,0.6355140305
36061014500,0,0.7322032342066536,0,0,0.1103942311043929,0.6289017212384741
36061014601,0,0,0,0,0.4806899377921758,0.6355140305
36061014602,0,0,0,0.03154150208012863,0.4968742241389502,0.6355140305
36061014700,0,0.3954893561786085,0,0,0.14122101073035653,0.6286230724290239
36061014801,0,0,0,0.19070278293135437,0.27026938775510206,0.6355140305
36061014802,0,0,0,0.22793491571475039,0.2685755218797237,0.6355140305
36061014900,0,0.6807435314241185,0,0.13692498754001536,0.09563978761779249,0.6249518585
36061015001,0,0,0,0.3885014675750664,0.25376707338470095,0.6355140305
36061015002,0,0,0,0.7142819030248938,0.24342488212809718,0.6355140305
36061015100,0.07618663674157919,0.23186195917785846,0,0.10187468835203135,0.39682864962354475,0.6265029905410183
36061015200,0,0,0,0.10090409992948524,0.39292900674926967,0.6355140305
36061015300,0,0.432617792897961,0,0.0918800168990283,0.40414648789273566,0.6249518585
36061015400,0,0.08694921581958401,0,0,0.30611827354457144,0.6355140305
36061015500,0,0,0,0.16401421542594832,0.7017815295322853,0.6249518585
36061015601,0,0,0,0.4269323014807506,0.1335028482057589,0.6355140305
36061015602,0,0,0,0.17109123684779445,0.8289087631522055,0.6376857107571273
36061015700,0,0.1719388732381206,0,0.1901506055523631,0.5243217611085416,0.6249518585
36061015801,0.07392592485625649,0,0,0.19302907120869706,0.40781040536995455,0.6355140305
36061015802,0.041944078535622965,0,0,0.32977093776636013,0.45158877279148363,0.6355140305
36061015900,0,0.1267647244654637,0,0.5801675742336773,0.2896652025469599,0.6249518585
36061016001,0,0,0,0.6617278501011884,0.33827214989881155,0.6355140305
36061016002,0,0,0,0.2500914209382659,0.749908579061734,0.6355140305
36061016100,0,0,0,0.15053591832189123,0.682521337204561,0.6249518585
36061016200,0,0,0,0,0.8954602640873619,0.6379668045
36061016300,0,0.28840808287566994,0,0.30352562012518003,0.32848315109690013,0.6249518585
36061016400,0,0,0,0,1,0.6379668045
36061016500,0,0,0,0.1814784532142683,0.25381262639337077,0.6249518585
36061016600,0,0,0,0,0.9912710892455875,0.6372744296853449
36061016700,0.005819157558618122,0.03556807205915314,0,0.1091285534624491,0.056277367663437765,0.6249518585
36061016800,0,0,0,0,1,0.6379668045
36061016900,0.00598649346674064,0,0,0.20094354422146124,0.655031661915785,0.6249518585
36061017000,0,0,0,0,1,0.6379668045
36061017100,0,0.15021951202784828,0,0.3785492513273105,0.3998410852447356,0.6249518585
36061017200,0,0,0,0,0.9142145528805751,0.6379668045
36061017300,0,0,0,0.2212197533425881,0.6084884587899092,0.6249518585
36061017401,0,0.03726616034462629,0,0,0.9627338396553737,0.6379668045
36061017402,0,0,0,0,0.7504804026231509,0.6379668045
36061017500,0,0.17022310708203875,0,0.4012210225411238,0.3660106423194208,0.6249518585
36061017700,0,0,0,0.10469724055825091,0.5944159867273642,0.6249518585
36061017800,0,0.1333827306224515,0,0,0.5556336207329742,0.6379668045
36061017900,0,0.21742488721958922,0,0.31971221314299664,0.3625505144429663,0.6249518585
36061018000,0,0,0,0,0.9394811115593104,0.6379668045
36061018100,0,0,0,0.0946034693246713,0.5903669882319391,0.6249518585
36061018200,0,0.06402230467020223,0,0,0.9359776953297978,0.6379668045
36061018300,0,0.10644950227962999,0,0.14136409066398295,0.7322228367773836,0.6249518585
36061018400,0,0,0,0,1,0.6293629852024443
36061018500,0,0,0,0,1,0.6249518585
36061018600,0,0,0,0,0.9530738932389863,0.6249518585
36061018700,0,0,0,0.14477983816157453,0.3165036600229576,0.6249518585
36061018800,0.007142514020824076,0.07432637996533324,0,0,0.9185311060138427,0.6379668045
36061018900,0,0,0,0,0.9587536509757276,0.6249518585
36061019000,0,0.5068185168804364,0,0,0.4931814831195636,0.6249518585
36061019100,0,0,0,0,0.43974290634738394,0.6249518585
36061019200,0,0,0,0,0.8166483269039724,0.6379668045
36061019300,0,0,0,0,0.9349037084195447,0.6249518585
36061019400,0.0221193384067755,0.043071069105192095,0,0,0.9141386399901804,0.6358536268866951
36061019500,0,0,0,0,0.21509706101053142,0.6249518585
36061019600,0,0.34015690505417767,0,0,0.5389370043622493,0.6286823868475298
36061019701,0,0,0,0,0.3597070980156746,0.6189113650708329
36061019702,0,0,0,0,0.7510682517249979,0.6249518585
36061019800,0,0.13230288380222135,0,0,0.33817432015936555,0.6159274292
36061019900,0,0,0,0,1,0.6249518585
36061020000,0,0.24776440584329473,0,0,0.6829874788196202,0.6195057007004949
36061020101,0,0,0,0,1,0.6249518585
36061020102,0,0,0,0,1,0.6249518585
36061020300,0,0,0,0,1,0.6249518585
36061020500,0,0,0,0,1,0.6249518585
36061020600,0,0,0,0,0.922829433875736,0.6159274292
36061020701,0,0,0,0,1,0.6249518585
36061020800,0,0,0,0,0.9718930791306462,0.6159274292
36061020901,0.06242329293892539,0.16828925450953924,0,0,0.7356298493414494,0.6159274292
36061021000,0,0,0,0,1,0.6159274292
36061021100,0,0,0,0,0.9399646895120869,0.6159274292
36061021200,0,0,0,0,0.9853864801645883,0.6159274292
36061021303,0,0,0,0,0.6825800186588509,0.6159274292
36061021400,0,0,0,0,0.7232073402593118,0.6159274292
36061021500,0,0,0,0,1,0.6159274292
36061021600,0,0,0,0,1,0.6249518585
36061021703,0,0,0,0,0.627956639430757,0.6119633617459465
36061021800,0,0,0,0,0.9971670463923706,0.6249518585
36061021900,0,0,0,0,0.39507340211285025,0.6159274292
36061022000,0,0,0,0,1,0.6249518585
36061022102,0.08662641642875343,0.0035847326444683656,0,0,0.9070812337165947,0.6159274292
36061022200,0.012263870870663256,0.3776683354141842,0,0,0.4252093390214443,0.6159274292
36061022301,0,0,0,0,0.800477426603078,0.6112275495187706
36061022302,0,0,0,0,0.5868520145106211,0.6159274292
36061022400,0,0,0,0,1,0.6159274292
36061022500,0,0,0,0,0.9646381488070901,0.6103448105
36061022600,0,0,0,0,1,0.6159274292
