GEOID,Borough,NTA,p_college_pop_2000
36047073600,Brooklyn,Flatlands,0.10111321888706447
36047073800,Brooklyn,Flatlands,0.1322082814540586
36047074000,Brooklyn,Flatlands,0.11203417626466261
36047074200,Brooklyn,Flatlands,0.1173864662607317
36047074400,Brooklyn,Flatlands,0.16113100020146323
36047074600,Brooklyn,Flatlands,0.21732011570462328
36047074800,Brooklyn,Midwood,0.1924000257880888
36047075000,Brooklyn,Midwood,0.22492862618985376
36047075200,Brooklyn,Midwood,0.24215102238987576
36047075400,Brooklyn,Midwood,0.2946663304516087
36047075600,Brooklyn,Midwood,0.26960501049763075
36047075800,Brooklyn,Midwood,0.29166559874795933
36047076000,Brooklyn,Midwood,0.23769837791292886
36047076200,Brooklyn,Midwood,0.19718207353098463
36047076400,Brooklyn,Flatbush,0.13078655206750797
36047076600,Brooklyn,Flatbush,0.11264468875820628
36047076800,Brooklyn,Midwood,0.17540590241243312
36047077000,Brooklyn,Flatbush,0.13254763598449104
36047077200,Brooklyn,Flatbush,0.1794737061161065
36047077400,Brooklyn,Flatbush,0.2239052822442032
36047077600,Brooklyn,Flatlands,0.18270179041782356
36047078000,Brooklyn,East Flatbush-Farragut,0.16769356116996106
36047078200,Brooklyn,East Flatbush-Farragut,0.09202963983738031
36047078400,Brooklyn,East Flatbush-Farragut,0.11926181155811023
36047078600,Brooklyn,Flatbush,0.13565197250125244
36047078800,Brooklyn,Flatbush,0.04399466671931897
36047079000,Brooklyn,Erasmus,0.07566723160282407
36047079200,Brooklyn,Erasmus,0.06589779726822151
36047079400,Brooklyn,Erasmus,0.03065898925756974
36047079601,Brooklyn,Prospect Lefferts Gardens-Wingate,0.06498509269006954
36047079602,Brooklyn,Prospect Lefferts Gardens-Wingate,0.03382510319776289
36047079801,Brooklyn,Prospect Lefferts Gardens-Wingate,0.1558840394150828
36047079802,Brooklyn,Prospect Lefferts Gardens-Wingate,0.07276442756417094
36047080000,Brooklyn,Prospect Lefferts Gardens-Wingate,0.12979647349829207
36047080200,Brooklyn,Prospect Lefferts Gardens-Wingate,0.10435231711202829
36047080400,Brooklyn,Prospect Lefferts Gardens-Wingate,0.07364615447610624
36047080600,Brooklyn,Prospect Lefferts Gardens-Wingate,0.065343360077471
36047081000,Brooklyn,Prospect Lefferts Gardens-Wingate,0.09057276474750545
36047081400,Brooklyn,East Flatbush-Farragut,0.11225369548336765
36047081600,Brooklyn,East Flatbush-Farragut,0.12094967891652521
36047081800,Brooklyn,Erasmus,0.11307622086271046
36047082000,Brooklyn,Prospect Lefferts Gardens-Wingate,0.06372817730099505
36047082200,Brooklyn,Prospect Lefferts Gardens-Wingate,0.0446191290759705
36047082400,Brooklyn,Erasmus,0.08673965666081339
36047082600,Brooklyn,Erasmus,0.09292423228625697
36047082800,Brooklyn,Erasmus,0.06455875265425202
36047083000,Brooklyn,East Flatbush-Farragut,0.06903101923945994
36047083200,Brooklyn,East Flatbush-Farragut,0.12646090748093017
36047083400,Brooklyn,East Flatbush-Farragut,0.0785717046977085
36047083600,Brooklyn,East Flatbush-Farragut,0.13259070762355057
36047083800,Brooklyn,East Flatbush-Farragut,0.14242154890188752
36047084000,Brooklyn,East Flatbush-Farragut,0.1369810917622548
36047084600,Brooklyn,Rugby-Remsen Village,0.13727187163045812
36047084800,Brooklyn,Rugby-Remsen Village,0.15107431040863284
36047085000,Brooklyn,East Flatbush-Farragut,0.14596817495487266
36047085400,Brooklyn,East Flatbush-Farragut,0.1264895773445735
36047085600,Brooklyn,East Flatbush-Farragut,0.08387706253667807
36047085800,Brooklyn,East Flatbush-Farragut,0.0927975216865766
36047086000,Brooklyn,East Flatbush-Farragut,0.08857798011226954
36047086200,Brooklyn,Rugby-Remsen Village,0.06968273833247624
36047086400,Brooklyn,Rugby-Remsen Village,0.07418198139752562
36047086600,Brooklyn,Rugby-Remsen Village,0.10476533575001705
36047086800,Brooklyn,Rugby-Remsen Village,0.0725553322740348
36047087000,Brooklyn,East Flatbush-Farragut,0.07750282797111123
36047087200,Brooklyn,East Flatbush-Farragut,0.14726034337808255
36047087401,Brooklyn,Prospect Lefferts Gardens-Wingate,0.08002994071507705
36047087600,Brooklyn,Prospect Lefferts Gardens-Wingate,0.1596978334032793
36047087800,Brooklyn,Prospect Lefferts Gardens-Wingate,0.08052658529820099
36047088000,Brooklyn,Prospect Lefferts Gardens-Wingate,0.09867826769121582
36047088200,Brooklyn,Rugby-Remsen Village,0.08767376357290427
36047088400,Brooklyn,Rugby-Remsen Village,0.04925876110716638
36047088600,Brooklyn,Rugby-Remsen Village,0.0575832725139537
36047088800,Brooklyn,Rugby-Remsen Village,0.06549222759734925
36047089000,Brooklyn,Rugby-Remsen Village,0.04877667913426711
36047089200,Brooklyn,Brownsville,0.05659313563101109
36047089400,Brooklyn,Brownsville,0.04590982810421723
36047089600,Brooklyn,Brownsville,0.06563078423074796
36047089800,Brooklyn,Brownsville,0.04816192492955646
36047090000,Brooklyn,Brownsville,0.017530887748199865
36047090200,Brooklyn,Brownsville,0.047956619177942514
36047090600,Brooklyn,Brownsville,0.017681402434779538
36047090800,Brooklyn,Brownsville,0.018890582076305576
36047091000,Brooklyn,Brownsville,0.006343845114878905
36047091200,Brooklyn,Brownsville,0.004672251360999151
36047091600,Brooklyn,Brownsville,0.044872659231571424
36047091800,Brooklyn,Brownsville,0.05768599560636959
36047092000,Brooklyn,Brownsville,0.06412349117984424
36047092200,Brooklyn,Brownsville,0.09500390651618915
36047092400,Brooklyn,Brownsville,0.027569160129635988
36047092800,Brooklyn,Rugby-Remsen Village,0.14068151031720463
36047093000,Brooklyn,Rugby-Remsen Village,0.1189309680220444
36047093200,Brooklyn,East Flatbush-Farragut,0.10038798358689366
36047093400,Brooklyn,Rugby-Remsen Village,0.08938942352426654
36047093600,Brooklyn,Rugby-Remsen Village,0.12848980541885618
36047093800,Brooklyn,Rugby-Remsen Village,0.10514467196079001
36047094401,Brooklyn,Flatlands,0.1231211313957208
36047094402,Brooklyn,Flatlands,0.04948638334769019
36047094600,Brooklyn,Rugby-Remsen Village,0.16820381031733683
36047095000,Brooklyn,Canarsie,0.12103373391999926
36047095400,Brooklyn,Canarsie,0.09985037394283565
36047095600,Brooklyn,Canarsie,0.12708180716677353
36047095800,Brooklyn,Canarsie,0.15069437576726544
36047096000,Brooklyn,Canarsie,1.5271421820356392
36047096200,Brooklyn,Canarsie,0.05653204723904266
36047096400,Brooklyn,Canarsie,0.09472133755866531
36047096600,Brooklyn,Canarsie,0.11297806161961463
36047096800,Brooklyn,Canarsie,0.0469507056105552
36047097000,Brooklyn,Canarsie,0.06832050594174097
36047097400,Brooklyn,Canarsie,0.12972245289878873
36047098200,Brooklyn,Canarsie,0.016311040125138603
36047098400,Brooklyn,Canarsie,0.09490335308508051
36047098600,Brooklyn,Canarsie,0.15763742507064116
36047098800,Brooklyn,Canarsie,0.12061158135935325
36047099000,Brooklyn,Canarsie,0.07161762019421805
36047099200,Brooklyn,Canarsie,0.11212885901645418
36047099400,Brooklyn,Canarsie,0.16129522666461424
36047099600,Brooklyn,Canarsie,0.12589075711855038
36047099800,Brooklyn,Canarsie,0.17468216563561736
36047100400,Brooklyn,Canarsie,0.11613496901833893
36047100600,Brooklyn,Canarsie,0.15227301133688978
36047100800,Brooklyn,Canarsie,0.1321746725309263
36047101000,Brooklyn,Canarsie,0.08931426487176632
36047101200,Brooklyn,Canarsie,0.16305276567322238
36047101400,Brooklyn,Canarsie,0.14345116363140403
36047101600,Brooklyn,Canarsie,0.20751724302492242
36047101800,Brooklyn,Canarsie,0.17770531684096957
36047102000,Brooklyn,Canarsie,0.23684118807759105
36047102200,Brooklyn,Canarsie,0.11685738752231381
36047102400,Brooklyn,Canarsie,0.14806378930872974
36047102600,Brooklyn,Canarsie,0.15852030961472507
36047102800,Brooklyn,Canarsie,0.13489060009791712
36047103400,Brooklyn,Canarsie,0.049218979765113476
36047105801,Brooklyn,Starrett City,0.10346548016566953
36047105804,Brooklyn,Starrett City,0.10621102826150088
36047107800,Brooklyn,East New York,0.11404141125373754
36047109800,Brooklyn,East New York,0.036954415291207264
36047110400,Brooklyn,East New York,0.0871167395708273
36047110600,Brooklyn,East New York,0.0235156379817095
36047111000,Brooklyn,East New York,0.03072928003805687
36047111600,Brooklyn,East New York,0.08571226472135546
36047111800,Brooklyn,East New York,0.057679081286727725
36047112000,Brooklyn,East New York,0.07393408979219132
36047112200,Brooklyn,East New York (Pennsylvania Ave),0.026860037286416425
36047112400,Brooklyn,East New York,0.039995718825855425
36047112600,Brooklyn,East New York (Pennsylvania Ave),0.028971757181503795
36047112800,Brooklyn,East New York (Pennsylvania Ave),0.07796686427393194
36047113000,Brooklyn,East New York (Pennsylvania Ave),0.0327437161132237
36047113200,Brooklyn,East New York (Pennsylvania Ave),0.05748315813622908
36047113400,Brooklyn,East New York (Pennsylvania Ave),0.024105594899189016
36047114201,Brooklyn,Cypress Hills-City Line,0.05589321730510686
36047114202,Brooklyn,Cypress Hills-City Line,0.10997320811294042
36047114400,Brooklyn,East New York (Pennsylvania Ave),0.030693504645168578
36047114600,Brooklyn,Cypress Hills-City Line,0.05212654828276516
36047115000,Brooklyn,East New York,0.019306114935578544
36047115200,Brooklyn,East New York,0.054334870865716436
36047115600,Brooklyn,East New York (Pennsylvania Ave),0.01933999547249292
36047115800,Brooklyn,East New York (Pennsylvania Ave),0.07213280296308483
36047116000,Brooklyn,East New York,0.06336640437184095
36047116200,Brooklyn,East New York,0.060704527004996754
36047116400,Brooklyn,East New York,0.05204034522495002
36047116600,Brooklyn,East New York,0.04692424253883308
36047116800,Brooklyn,East New York,0.03317192048986036
36047117000,Brooklyn,East New York,0.04677648162681129
36047117201,Brooklyn,Cypress Hills-City Line,0.06613619400880803
36047117202,Brooklyn,Cypress Hills-City Line,0.04298350894581391
36047117400,Brooklyn,Cypress Hills-City Line,0.041251086143245165
36047117601,Brooklyn,Cypress Hills-City Line,0.044060270513598634
36047117602,Brooklyn,Cypress Hills-City Line,0.03714152949179481
36047117800,Brooklyn,Cypress Hills-City Line,0.03295907566065854
36047118201,Brooklyn,Cypress Hills-City Line,0.022741754394455662
36047118202,Brooklyn,Cypress Hills-City Line,0.041507170124176575
36047118400,Brooklyn,Cypress Hills-City Line,0.04843223887627769
36047118600,Brooklyn,Cypress Hills-City Line,0.04156119344667769
36047118800,Brooklyn,Cypress Hills-City Line,0.03640489540246985
36047119000,Brooklyn,Cypress Hills-City Line,0.023573425737517147
36047119200,Brooklyn,East New York,0.01832808561214428
36047119400,Brooklyn,East New York,0.029968310840872016
36047119600,Brooklyn,East New York,0.03504165738176125
36047119800,Brooklyn,East New York,0.07271643974543493
36047120000,Brooklyn,East New York,0.05873326918722964
36047120200,Brooklyn,Cypress Hills-City Line,0.05869281371145224
36047120800,Brooklyn,East New York,0.07629195812345871
36047121000,Brooklyn,East New York,0.010981101218680199
36047121400,Brooklyn,East New York,0.016374677994090973
36047122000,Brooklyn,East New York,0.06638201214861533
36047123700,Brooklyn,Bedford,0.03459767073879352
36047150200,Brooklyn,Windsor Terrace,0.21056230057833347
36047152200,Brooklyn,Flatbush,0.2756016586507309
36061000201,Manhattan,Lower East Side,0.0882036445935866
36061000202,Manhattan,Lower East Side,0.14680231883670247
36061000600,Manhattan,Lower East Side,0.06880755171335681
36061000700,Manhattan,Battery Park City-Lower Manhattan,0.5931522790417199
36061000800,Manhattan,Chinatown,0.06888644019993491
36061000900,Manhattan,Battery Park City-Lower Manhattan,0.6820079680816238
36061001001,Manhattan,Lower East Side,0.2921297908601264
36061001002,Manhattan,Lower East Side,0.0216816681766629
36061001200,Manhattan,Lower East Side,0.2495400705979616
36061001300,Manhattan,Battery Park City-Lower Manhattan,0.5528068222993762
36061001401,Manhattan,Lower East Side,0.33047063787893716
36061001402,Manhattan,Lower East Side,0.12684582059906654
36061001501,Manhattan,Battery Park City-Lower Manhattan,0.3361002912010797
36061001502,Manhattan,Battery Park City-Lower Manhattan,0.3949112849815439
36061001600,Manhattan,Chinatown,0.10790899620671746
36061001800,Manhattan,Chinatown,0.07031909252139965
36061002000,Manhattan,Lower East Side,0.02347046714417528
36061002100,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.6471281370217792
36061002201,Manhattan,Lower East Side,0.1236303992845523
36061002202,Manhattan,Lower East Side,0.34767781334256703
36061002400,Manhattan,Lower East Side,0.08636021652755839
36061002500,Manhattan,Chinatown,0.03767655152491867
36061002601,Manhattan,Lower East Side,0.12124443388134232
36061002602,Manhattan,Lower East Side,0.3839871784105808
36061002700,Manhattan,Chinatown,0.15759264428417663
36061002800,Manhattan,Lower East Side,0.19154781793556028
36061002900,Manhattan,Chinatown,0.0964872662975544
36061003001,Manhattan,Chinatown,0.2987905398851128
36061003002,Manhattan,East Village,0.35234926937355954
36061003100,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.16717792677832147
36061003200,Manhattan,East Village,0.4249011618559315
36061003300,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.6342820492908405
36061003400,Manhattan,East Village,0.4163731256207552
36061003601,Manhattan,Chinatown,0.1320324631554219
36061003602,Manhattan,East Village,0.3681294525590927
36061003700,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.5520985000348186
36061003800,Manhattan,East Village,0.4646228881456507
36061003900,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.49602838224877355
36061004000,Manhattan,East Village,0.4536736223509762
36061004100,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.11607530387546319
36061004200,Manhattan,East Village,0.46385662618526236
36061004300,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.39396531846701716
36061004400,Manhattan,Stuyvesant Town-Cooper Village,0.5460341041773107
36061004500,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.523027487202576
36061004700,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.5519715372080656
36061004800,Manhattan,Gramercy,0.6053283756970661
36061004900,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,0.5970267271277302
36061005000,Manhattan,Gramercy,0.6385562455813856
36061005200,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.49278813331851956
36061005400,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.716900088799076
36061005501,Manhattan,West Village,0.640943459681153
36061005502,Manhattan,West Village,0.5993933169402018
36061005600,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.6840296932213131
36061005700,Manhattan,West Village,0.7001950854616168
36061005800,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.5774667991398212
36061005900,Manhattan,West Village,0.5586836120987513
36061006000,Manhattan,Stuyvesant Town-Cooper Village,0.6332378725596791
36061006100,Manhattan,West Village,0.5107313288005831
36061006200,Manhattan,Murray Hill-Kips Bay,0.42259725037188783
36061006300,Manhattan,West Village,0.6736058389689038
36061006400,Manhattan,Gramercy,0.6240483448194616
36061006500,Manhattan,West Village,0.5041808469376399
36061006600,Manhattan,Murray Hill-Kips Bay,0.403915559281649
36061006700,Manhattan,West Village,0.6311705405355904
36061006800,Manhattan,Gramercy,0.5906309540756446
36061006900,Manhattan,West Village,0.6020937475834307
36061007000,Manhattan,Murray Hill-Kips Bay,0.5968982107316758
36061007100,Manhattan,West Village,0.6531453111472216
36061007200,Manhattan,Murray Hill-Kips Bay,0.5877204199888866
36061007300,Manhattan,West Village,0.6447146929907195
36061007400,Manhattan,Midtown-Midtown South,0.5429472831483964
36061007500,Manhattan,West Village,0.6398664614831516
36061007600,Manhattan,Midtown-Midtown South,0.49346361817731316
36061007700,Manhattan,West Village,0.6797390111721883
36061007800,Manhattan,Murray Hill-Kips Bay,0.5641019028821437
36061007900,Manhattan,West Village,0.6653675783457688
36061008000,Manhattan,Murray Hill-Kips Bay,0.6237084122577433
36061008100,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.6184416001274139
36061008200,Manhattan,Murray Hill-Kips Bay,0.6365416617962248
36061008300,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.3127349087671966
36061008400,Manhattan,Midtown-Midtown South,0.6718810784371387
36061008601,Manhattan,Turtle Bay-East Midtown,0.6850742286206926
36061008603,Manhattan,Turtle Bay-East Midtown,0.6714240753519519
36061008700,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.6352488079153159
36061008800,Manhattan,Turtle Bay-East Midtown,0.6258695457302604
36061008900,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.541681300962037
36061009000,Manhattan,Turtle Bay-East Midtown,0.642536349098637
36061009100,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.6084065087085234
36061009200,Manhattan,Turtle Bay-East Midtown,0.6106677892089178
36061009300,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.4651128834074622
36061009400,Manhattan,Midtown-Midtown South,-0.003906598651761968
36061009500,Manhattan,Midtown-Midtown South,0.34836483363256227
36061009600,Manhattan,Midtown-Midtown South,0.5581984286741509
36061009700,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.31237643285966743
36061009800,Manhattan,Turtle Bay-East Midtown,0.6498603817426485
36061009900,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.3048929209112517
36061010000,Manhattan,Turtle Bay-East Midtown,0.6133265838405602
36061010100,Manhattan,Midtown-Midtown South,0.6194612874769831
36061010200,Manhattan,Midtown-Midtown South,0.703242219182756
36061010300,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.5071639517666794
36061010400,Manhattan,Midtown-Midtown South,0.5931324825037587
36061010601,Manhattan,Turtle Bay-East Midtown,0.6124980330793048
36061010602,Manhattan,Lenox Hill-Roosevelt Island,0.6814209102690596
36061010800,Manhattan,Turtle Bay-East Midtown,0.6512797161357475
36061010900,Manhattan,Midtown-Midtown South,0.505679573210495
36061011000,Manhattan,Lenox Hill-Roosevelt Island,0.6194690826574513
36061011100,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.3683527172395957
36061011201,Manhattan,Midtown-Midtown South,0.6080401408019726
36061011202,Manhattan,Midtown-Midtown South,0.5131905027433985
36061011203,Manhattan,Turtle Bay-East Midtown,0.5074935382400272
36061011300,Manhattan,Midtown-Midtown South,0.10561235289147142
36061011401,Manhattan,Upper East Side-Carnegie Hill,0.621579818250938
36061011402,Manhattan,Upper East Side-Carnegie Hill,0.6218807877845746
36061011500,Manhattan,Clinton,0.32018255818267805
36061011600,Manhattan,Lenox Hill-Roosevelt Island,0.6172876715359454
36061011700,Manhattan,Hudson Yards-Chelsea-Flat Iron-Union Square,0.11115368038096793
36061011800,Manhattan,Lenox Hill-Roosevelt Island,0.6419427588757219
36061011900,Manhattan,Midtown-Midtown South,0.2978691519809591
36061012000,Manhattan,Upper East Side-Carnegie Hill,0.6395522816487703
36061012100,Manhattan,Clinton,0.4951364641009002
36061012200,Manhattan,Upper East Side-Carnegie Hill,0.6172402219881861
36061012400,Manhattan,Lenox Hill-Roosevelt Island,0.6142279497103791
36061012500,Manhattan,Midtown-Midtown South,0.6065792791508942
36061012600,Manhattan,Lenox Hill-Roosevelt Island,0.6615002009802128
36061012700,Manhattan,Clinton,0.4104464248174319
36061012800,Manhattan,Upper East Side-Carnegie Hill,0.6250552110203274
36061012900,Manhattan,Clinton,0.4165426357476949
36061013000,Manhattan,Upper East Side-Carnegie Hill,0.664600607094084
36061013100,Manhattan,Midtown-Midtown South,0.5403901374517713
36061013200,Manhattan,Lenox Hill-Roosevelt Island,0.625715417282425
36061013300,Manhattan,Clinton,0.4391232009712858
36061013400,Manhattan,Lenox Hill-Roosevelt Island,0.6356434979859266
36061013500,Manhattan,Clinton,0.13955633524595565
36061013600,Manhattan,Yorkville,0.6066210262043137
36061013700,Manhattan,Midtown-Midtown South,0.628550983093574
36061013800,Manhattan,Yorkville,0.6354820742553384
36061013900,Manhattan,Clinton,0.5884170315926778
36061014000,Manhattan,Upper East Side-Carnegie Hill,0.6642228618354868
36061014200,Manhattan,Upper East Side-Carnegie Hill,0.6468660435601552
36061014300,Manhattan,park-cemetery-etc-Manhattan,0.7705926767398368
36061014401,Manhattan,Yorkville,0.6356648025993441
36061014402,Manhattan,Yorkville,0.6887482270454599
36061014500,Manhattan,Lincoln Square,0.6033428344146415
36061014601,Manhattan,Yorkville,0.6436264603075839
36061014602,Manhattan,Yorkville,0.6208597399942153
36061014700,Manhattan,Lincoln Square,0.687576777967001
36061014801,Manhattan,Upper East Side-Carnegie Hill,0.6430004165008172
36061014802,Manhattan,Upper East Side-Carnegie Hill,0.6344048623876476
36061014900,Manhattan,Lincoln Square,0.6447129125763374
36061015001,Manhattan,Upper East Side-Carnegie Hill,0.6242261309281566
36061015002,Manhattan,Upper East Side-Carnegie Hill,0.654550933871257
36061015100,Manhattan,Lincoln Square,0.25966433200258654
36061015200,Manhattan,Yorkville,0.4287803958575532
36061015300,Manhattan,Lincoln Square,0.6918908366249351
36061015400,Manhattan,Yorkville,0.5520664965827529
36061015500,Manhattan,Lincoln Square,0.6911829865887662
36061015601,Manhattan,Yorkville,0.4996865455880073
36061015602,Manhattan,East Harlem South,0.06581830249724113
36061015700,Manhattan,Lincoln Square,0.6106058154844451
36061015801,Manhattan,Upper East Side-Carnegie Hill,0.6149102085462803
36061015802,Manhattan,East Harlem South,0.4517305291788012
36061015900,Manhattan,Lincoln Square,0.6540100821167456
36061016001,Manhattan,Upper East Side-Carnegie Hill,0.5925546910435868
36061016002,Manhattan,East Harlem South,0.44730781885709203
36061016100,Manhattan,Upper West Side,0.6822576625248322
36061016200,Manhattan,East Harlem South,0.07331267468817879
36061016300,Manhattan,Upper West Side,0.6567777563216528
36061016400,Manhattan,East Harlem South,0.045871365426509325
36061016500,Manhattan,Upper West Side,0.6713200466994343
36061016600,Manhattan,East Harlem South,0.0732079706387627
36061016700,Manhattan,Upper West Side,0.653631023734124
36061016800,Manhattan,East Harlem South,0.1293615160112205
36061016900,Manhattan,Upper West Side,0.5925659240852498
36061017000,Manhattan,East Harlem South,0.10394805218885506
36061017100,Manhattan,Upper West Side,0.6155416116598262
36061017200,Manhattan,East Harlem South,0.0513278089257161
36061017300,Manhattan,Upper West Side,0.5707315389496919
36061017401,Manhattan,East Harlem South,0.12463628852553443
36061017402,Manhattan,East Harlem South,0.08384378091114225
36061017500,Manhattan,Upper West Side,0.5910277538772669
36061017700,Manhattan,Upper West Side,0.4252509559607053
36061017800,Manhattan,East Harlem North,0.07482654832683042
36061017900,Manhattan,Upper West Side,0.5368083996165902
36061018000,Manhattan,East Harlem North,0.04008366726823701
36061018100,Manhattan,Upper West Side,0.5032630596624605
36061018200,Manhattan,East Harlem North,0.0407129734731848
36061018300,Manhattan,Upper West Side,0.5312691687209119
36061018400,Manhattan,East Harlem North,0.03265720340166864
36061018500,Manhattan,Upper West Side,0.6381355367213328
36061018600,Manhattan,Central Harlem South,0.06836703799766138
36061018700,Manhattan,Upper West Side,0.4871604235588415
36061018800,Manhattan,East Harlem North,0.06054897950728247
36061018900,Manhattan,Upper West Side,0.1627837115959349
36061019000,Manhattan,Central Harlem South,0.0501118088510419
36061019100,Manhattan,Upper West Side,0.5113554559829376
36061019200,Manhattan,East Harlem North,0.035668609838996744
36061019300,Manhattan,Morningside Heights,0.2511878008378514
36061019400,Manhattan,East Harlem North,0.015958851780915898
36061019500,Manhattan,Morningside Heights,0.4592226850187104
36061019600,Manhattan,East Harlem North,0.031814173917923676
36061019701,Manhattan,Morningside Heights,0.6214690440912071
36061019702,Manhattan,Central Harlem South,0.2401118910677024
36061019800,Manhattan,East Harlem North,0.1987978129088293
36061019900,Manhattan,Morningside Heights,0.4813599142083184
36061020000,Manhattan,Central Harlem South,0.11153250770786281
36061020101,Manhattan,Morningside Heights,0.17393479781476426
36061020102,Manhattan,Central Harlem South,0.13655213243439465
36061020300,Manhattan,Morningside Heights,0.2483844792562832
36061020500,Manhattan,Morningside Heights,0.4220510983615414
36061020600,Manhattan,Central Harlem North-Polo Grounds,0.14763628935563217
36061020701,Manhattan,Morningside Heights,0.5667924825849758
36061020800,Manhattan,Central Harlem North-Polo Grounds,0.10723613918758325
36061020901,Manhattan,Morningside Heights,0.07710382350416145
36061021000,Manhattan,East Harlem North,0.10727264857755921
36061021100,Manhattan,Morningside Heights,0.34391060656894357
36061021200,Manhattan,Central Harlem North-Polo Grounds,0.20892183922252666
36061021303,Manhattan,Manhattanville,0.08062340848454097
36061021400,Manhattan,Central Harlem North-Polo Grounds,0.15129910701162372
36061021500,Manhattan,Central Harlem North-Polo Grounds,0.03862129491778052
36061021600,Manhattan,Central Harlem South,0.12457621355077336
36061021800,Manhattan,Central Harlem South,0.09856430995129933
36061021900,Manhattan,Manhattanville,0.033373580841731386
36061022000,Manhattan,Central Harlem South,0.12751643249340616
36061022102,Manhattan,Central Harlem North-Polo Grounds,0.21129682393256619
36061022200,Manhattan,Central Harlem South,0.10942900214554588
36061022301,Manhattan,Manhattanville,0.051374549737534324
36061022302,Manhattan,Manhattanville,0.05374251199091507
36061022400,Manhattan,Central Harlem North-Polo Grounds,0.053943156935365826
36061022500,Manhattan,Hamilton Heights,0.07760887909870516
36061022600,Manhattan,Central Harlem North-Polo Grounds,0.07823423982690353
36061022700,Manhattan,Hamilton Heights,0.1422179694183361
36061022800,Manhattan,Central Harlem North-Polo Grounds,0.09520806116040814
36061022900,Manhattan,Hamilton Heights,0.06290920121716741
36061023000,Manhattan,Central Harlem North-Polo Grounds,0.08348855005359777
36061023100,Manhattan,Hamilton Heights,0.1224949720615537
36061023200,Manhattan,Central Harlem North-Polo Grounds,0.0359924150475575
36061023300,Manhattan,Hamilton Heights,0.10331945107901866
36061023400,Manhattan,Central Harlem North-Polo Grounds,0.05391194213418941
36061023501,Manhattan,Hamilton Heights,0.08604286107111525
36061023502,Manhattan,Central Harlem North-Polo Grounds,0.04554704790976169
36061023600,Manhattan,Central Harlem North-Polo Grounds,0.08597388877444496
36061023700,Manhattan,Hamilton Heights,0.07958129245064
36061023801,Manhattan,Lenox Hill-Roosevelt Island,0.3572539753336868
36061023802,Manhattan,Lenox Hill-Roosevelt Island,0.08610986718896071
36061023900,Manhattan,Washington Heights South,0.07540558370040773
36061024100,Manhattan,Washington Heights South,0.16001584640783886
36061024200,Manhattan,East Harlem North,0.0392097172453046
36061024301,Manhattan,Washington Heights South,0.08347875485425674
36061024302,Manhattan,Central Harlem North-Polo Grounds,0.026525282968125004
36061024500,Manhattan,Washington Heights South,0.046473908652185064
36061024700,Manhattan,Washington Heights South,0.12409039169606814
36061024900,Manhattan,Washington Heights South,0.03990766667478287
36061025100,Manhattan,Washington Heights South,0.046083756910430936
36061025300,Manhattan,Washington Heights South,0.05566413364458569
36061025500,Manhattan,Washington Heights South,0.25618237774370856
36061025700,Manhattan,Central Harlem South,0.10614205319412337
36061025900,Manhattan,Central Harlem North-Polo Grounds,0.023219722480062016
36061026100,Manhattan,Washington Heights South,0.03654139890007074
36061026300,Manhattan,Washington Heights South,0.05381597558403821
36061026500,Manhattan,Washington Heights South,0.1527173278277055
36061026700,Manhattan,Washington Heights North,0.07165681052941715
36061026900,Manhattan,Washington Heights North,0.03982407489220382
36061027100,Manhattan,Washington Heights North,0.14417949489864784
36061027300,Manhattan,Washington Heights North,0.41257196141310093
36061027500,Manhattan,Washington Heights North,0.5227851876840822
36061027700,Manhattan,Washington Heights North,0.04660837711835969
36061027900,Manhattan,Washington Heights North,0.131541109121787
36061028100,Manhattan,Washington Heights North,0.4672662416631206
36061028300,Manhattan,Washington Heights North,0.12257787750452613
36061028500,Manhattan,Washington Heights North,0.062482266984146835
36061028700,Manhattan,Washington Heights North,0.17329754287640067
