GEOID,medianhomevalue,medianincome,medianrent,pop,year,p_asian_pop,p_black_pop,p_college_pop,p_hispanic_pop,p_housing_pop,p_hs_pop,p_lesshs_pop,p_poverty_pop,p_renter_pop,p_white_pop
36047030200,634600,44348,1108,3784,2011,0.5769027484143763,0.005549682875264271,0.11707188160676532,0.07822410147991543,1,0.1427061310782241,0.21035940803382663,0.13742071881606766,0.4119978858350951,0.3723572938689218
36047030300,615900,24720,1030,4584,2011,4.363001745200698e-4,0.9131762652705061,0.06304537521815008,0.13830715532286214,0.9655322862129145,0.14136125654450263,0.1393979057591623,0.4129581151832461,0.7465095986038395,0.010471204188481676
36047030400,620000,37391,982,3896,2011,0.4055441478439425,0.010523613963039014,0.13449691991786447,0.10164271047227925,0.99717659137577,0.16837782340862423,0.15272073921971252,0.1101129363449692,0.5662217659137577,0.5400410677618069
36047030500,504400,52547,1359,5866,2011,0.1189907944084555,0.49437436072280944,0.28179338561200135,0.13774292533242413,0.9227753153767474,0.11984316399590862,0.0876235935901807,0.21445618820320492,0.7616774633481077,0.2678145243777702
36047030600,678600,40912,1000,2122,2011,0.44957587181903863,0.003770028275212064,0.0763430725730443,0.02544769085768143,0.9882186616399623,0.20311027332704995,0.15739868049010367,0.21017907634307256,0.40763430725730443,0.5466540999057493
36047030700,498300,22112,450,4277,2011,0.0035071311667056347,0.8763151741875146,0.030862754267009587,0.19382744914659808,0.999766191255553,0.17816226326864626,0.1540799625906009,0.3832125321487024,0.8847322889876081,0.04068272153378536
36047030800,354100,47019,900,1768,2011,0.15271493212669685,0,0.12839366515837103,0.2748868778280543,1,0.10520361990950226,0.13065610859728508,0.0757918552036199,0.6323529411764706,0.8388009049773756
36047030900,329400,41330,1009,1723,2011,0,0.836912362159025,0.04236796285548462,0.12362159024956472,1,0.2280905397562391,0.17817759721416135,0.4138131166569936,0.9117817759721416,0.08647707486941382
36047031100,516200,38295,1012,2741,2011,0.012039401678219628,0.8832542867566582,0.1408245165997811,0.06311565122218168,0.9857716161984678,0.1331630791681868,0.09522072236410069,0.31740240788033564,0.7442539219263042,0.05764319591390003
36047031300,687200,33056,940,4177,2011,0,0.8558774239885085,0.11395738568350491,0.07684941345463252,0.9746229351209001,0.15154417045726598,0.050993536030644,0.25401005506344265,0.7258798180512329,0.07301891309552311
36047031400,403400,45538,976,4236,2011,0.17847025495750707,0.021246458923512748,0.1794145420207743,0.11331444759206799,0.9931539187913125,0.10717658168083097,0.08640226628895184,0.11614730878186968,0.306657223796034,0.7214353163361662
36047031500,616100,39189,969,5109,2011,0.018790369935408103,0.7702094343315717,0.17655118418477198,0.12331180270111568,0.988647484830691,0.21334899197494617,0.08181640242708944,0.1315325895478567,0.8025053826580544,0.09962810726169505
36047031701,815700,35243,1009,3499,2011,0.014861388968276651,0.9042583595312946,0.1700485853100886,0.04115461560445842,0.9874249785653044,0.174335524435553,0.06516147470705916,0.2715061446127465,0.8533866819091169,0.05001428979708488
36047031702,634300,41455,1148,3379,2011,0.00739863865048831,0.7804084048535069,0.16572950577093815,0.11541876294761765,0.9967445989937851,0.14382953536549276,0.08552826279964487,0.25806451612903225,0.5682154483575023,0.1370227878070435
36047031900,596200,36607,1023,3314,2011,0.0033192516596258297,0.7764031382015691,0.10863005431502716,0.08026554013277007,0.9987929993964997,0.14212432106216052,0.0356065178032589,0.21303560651780326,0.7103198551599276,0.18497284248642124
36047032100,586000,29223,983,5716,2011,0.02431770468859342,0.8369489153254024,0.10514345696291112,0.11301609517144856,0.9961511546536039,0.10671798460461862,0.16427571728481455,0.2641707487753674,0.8946815955213436,0.04846046186144157
36047032300,638200,39601,1050,3689,2011,0.012740580103008945,0.7346164272160477,0.16535646516671185,0.14502575223637842,1,0.18921116833830307,0.10138248847926268,0.11954459203036052,0.8866901599349417,0.10300894551368935
36047032500,583300,30799,970,6265,2011,0,0.9205107741420591,0.1077414205905826,0.0644852354349561,1,0.1607342378292099,0.14046288906624102,0.30726256983240224,0.900877893056664,0.05889864325618516
36047032600,357100,26857,659,7296,2011,0.109375,0.5201480263157895,0.026589912280701754,0.21751644736842105,0.9983552631578947,0.22327302631578946,0.14021381578947367,0.3325109649122807,0.865953947368421,0.23163377192982457
36047032700,759900,42546,936,3075,2011,0.01040650406504065,0.7229268292682927,0.23447154471544715,0.14796747967479676,0.9895934959349594,0.20227642276422764,0.08,0.15707317073170732,0.865040650406504,0.1440650406504065
36047032800,335800,38372,897,3384,2011,0.31796690307328607,0.4512411347517731,0.06382978723404255,0.22901891252955084,0.9976359338061466,0.133274231678487,0.183806146572104,0.1935579196217494,0.5475768321513003,0.14213947990543735
36047032900,575000,37239,992,5288,2011,0.0056732223903177,0.7465960665658093,0.12991679273827533,0.054652042360060514,1,0.16036308623298035,0.0928517397881997,0.22068835098335854,0.8447428139183056,0.19534795763993948
36047033000,402700,23026,530,4242,2011,0.038896746817538894,0.5023573785950024,0.07331447430457332,0.2413955681282414,1,0.1918906176331919,0.12305516265912306,0.29797265440829795,0.9047619047619048,0.37293729372937295
36047033100,768900,29571,912,3893,2011,0,0.3490881068584639,0.0942717698433085,0.042383765733367586,1,0.14718725918314923,0.05497045979964038,0.21500128435653737,0.7092216799383508,0.6252247623940406
36047033300,667000,42188,1022,4384,2011,0,0.3216240875912409,0.14210766423357665,0.03923357664233577,1,0.10218978102189781,0.03307481751824817,0.2675638686131387,0.5586222627737226,0.6642335766423357
36047033500,720700,54167,1049,3366,2011,0.037136066547831255,0.3927510398098633,0.1378490790255496,0.00980392156862745,0.9646464646464646,0.0885323826500297,0.019013666072489603,0.19429590017825313,0.27332144979203804,0.5567439096850861
36047033600,614600,61474,1198,4325,2011,0.04023121387283237,0.04485549132947977,0.2508670520231214,0.06959537572254336,0.9727167630057804,0.16739884393063584,0.027283236994219653,0.15745664739884394,0.42820809248554914,0.9065895953757226
36047033700,692600,41438,1074,3972,2011,0.0025176233635448137,0.48564954682779454,0.16842900302114805,0.06722054380664652,0.9287512588116817,0.06998992950654583,0.041037260825780464,0.22104733131923465,0.66012084592145015,0.4743202416918429
36047033900,609400,38996,959,4181,2011,0.018895001195886153,0.7754125807223152,0.1698158335326477,0.07581918201387228,0.9980865821573787,0.14637646496053575,0.052618990672088015,0.27481463764649605,0.6704137766084669,0.1370485529777565
36047034000,NA,22013,550,2715,2011,0.0077348066298342545,0.3524861878453039,0.04419889502762431,0.34732965009208105,0.6917127071823205,0.0987108655616943,0.1558011049723757,0.3679558011049724,0.6917127071823205,0.452670349907919
36047034100,604700,37905,963,2595,2011,0,0.8354527938342967,0.16685934489402698,0.056647398843930635,0.9067437379576108,0.1464354527938343,0.11098265895953757,0.13641618497109825,0.779961464354528,0.09325626204238921
36047034200,425000,18806,484,5502,2011,0.028716830243547802,0.44674663758633226,0.04889131225009088,0.21628498727735368,0.9787350054525628,0.10487095601599418,0.14467466375863322,0.3505997818974918,0.9514721919302072,0.4178480552526354
36047034300,593800,21250,567,5151,2011,0.008736167734420501,0.774801009512716,0.07998446903513881,0.21568627450980393,0.9945641622985828,0.13841972432537372,0.09900990099009901,0.3391574451562803,0.8806057076295865,0.0790137837313143
36047034500,475900,42250,1049,1714,2011,0,0.9684947491248541,0.15402567094515754,0.01808634772462077,0.9970828471411902,0.27537922987164526,0.06651108518086347,0.1441073512252042,0.5799299883313885,0.022753792298716453
36047034700,444800,25593,781,3163,2011,0,0.9083148909263358,0.07967119822952892,0.15839392981346823,0.9987353778058805,0.23964590578564654,0.11033828643692697,0.4122668352829592,0.8109389819791337,0.01707239962061334
36047034800,430000,41891,1142,2145,2011,0.11608391608391608,0.06013986013986014,0.06433566433566433,0.4909090909090909,0.9934731934731935,0.18694638694638693,0.23216783216783216,0.35524475524475524,0.7981351981351982,0.5174825174825175
36047034900,572700,34625,970,6131,2011,0.019246452454738217,0.8209101288533681,0.07029848311857773,0.10683412167672485,1,0.22541184146142554,0.13048442342195402,0.28233567117925296,0.8921872451476105,0.05203066383950416
36047035000,307100,34984,912,2984,2011,0.0160857908847185,0.003351206434316354,0.20140750670241286,0.004691689008042895,1,0.19403485254691688,0.014410187667560321,0.13304289544235925,0.8083109919571045,0.964142091152815
36047035100,469200,26821,1080,4824,2011,0,0.6699834162520729,0.052446102819237145,0.12624378109452736,0.99606135986733,0.1865671641791045,0.11422056384742951,0.3213101160862355,0.837893864013267,0.1919568822553897
36047035200,NA,9502,277,1197,2011,0.005847953216374269,0.17543859649122806,0.050960735171261484,0.20802005012531327,0.545530492898914,0.04845446950710108,0.1060985797827903,0.4118629908103592,0.545530492898914,0.7050960735171261
36047035300,591000,35072,1011,4767,2011,0,0.6490455212922174,0.14537444933920704,0.17327459618208516,0.9993706733794839,0.1592196349905601,0.10656597440738409,0.2777428151877491,0.8659534298300818,0.2183763373190686
36047035400,294500,42514,818,5077,2011,0,0.007090801654520386,0.26787472917077015,0.010242269056529446,1,0.06066574748867441,0.029741973606460508,0.11089225920819382,0.48631081347252314,0.9929091983454796
36047035500,563400,29904,1087,4992,2011,0,0.8277243589743589,0.07712339743589744,0.08513621794871795,1,0.18028846153846154,0.0999599358974359,0.25440705128205127,0.9038461538461539,0.10596955128205128
36047035601,333600,42432,802,2672,2011,0.006362275449101796,0.03330838323353293,0.2342814371257485,0.02470059880239521,1,0.07634730538922156,0,0.13360778443113772,0.8057634730538922,0.9603293413173652
36047035602,309000,40172,973,5132,2011,0.018901013250194856,0.011496492595479345,0.23811379579111458,1.9485580670303975e-4,0.9990257209664848,0.07579890880748247,0.032930631332813716,0.12490257209664848,0.6307482462977396,0.9694076383476228
36047035700,NA,13571,962,2052,2011,0.006335282651072124,0.9415204678362573,0.04483430799220273,0.046296296296296294,0.9956140350877193,0.24951267056530213,0.10526315789473684,0.46832358674463936,0.9736842105263158,0.012183235867446393
36047035900,1000001,27888,1044,5345,2011,0.01047708138447147,0.8894293732460243,0.06810102899906455,0.12797006548175865,0.9399438727782975,0.19195509822263798,0.13507951356407857,0.46417212347988773,0.9094480823199251,0.031805425631431246
36047036001,297700,27161,896,3050,2011,0.005573770491803279,0.007213114754098361,0.2816393442622951,0.036721311475409836,1,0.09147540983606557,0.03442622950819672,0.28655737704918033,0.7839344262295082,0.9672131147540983
36047036002,297100,14521,812,3642,2011,0,2.745744096650192e-4,0.11971444261394838,0.026908292147171883,0.999725425590335,0.10598572213069742,0.007413509060955519,0.3116419549697968,0.8813838550247117,0.9846238330587589
36047036100,374100,15153,867,2156,2011,0.010667903525046383,0.7532467532467533,0.05983302411873841,0.2537105751391466,0.987012987012987,0.16280148423005567,0.13126159554730985,0.4782003710575139,0.9039888682745826,0.011595547309833023
36047036200,649600,28398,938,3379,2011,0.11837821840781296,0.023083752589523526,0.11097957975732466,0.4773601657295058,0.9988162178159219,0.2411956200059189,0.1606984314886061,0.46226694288250963,0.781592187037585,0.8070435039952649
36047036300,564700,37521,1071,4175,2011,0,0.8052694610778444,0.06011976047904192,0.2531736526946108,1,0.2134131736526946,0.11616766467065869,0.22491017964071855,0.7518562874251496,0.024910179640718563
36047036400,595300,37572,1091,2180,2011,0.26788990825688075,0.004128440366972477,0.08944954128440367,0.22935779816513763,0.9935779816513761,0.29174311926605506,0.07522935779816514,0.2536697247706422,0.794954128440367,0.6518348623853211
36047036501,460500,35361,818,2322,2011,0.00818260120585702,0.8372093023255814,0.12144702842377261,0.12360034453057708,1,0.15805340223944875,0.07795004306632214,0.2459086993970715,0.9664082687338501,0.05512489233419466
36047036502,447400,48971,1159,1100,2011,0,0.740909090909091,0.11545454545454545,0.3372727272727273,0.9372727272727273,0.2681818181818182,0.06909090909090909,0.3281818181818182,0.7872727272727272,0.1009090909090909
36047036600,552800,47706,1037,3881,2011,0.35892811131151764,0.03942282916774027,0.1499613501674826,0.16928626642617883,0.9020870909559392,0.13140943055913423,0.11826848750322082,0.25637722236536975,0.6560164905952074,0.4908528729708838
36047036700,378800,51691,1003,1164,2011,0.02663230240549828,0.4424398625429553,0.09020618556701031,0.46735395189003437,1,0.19845360824742267,0.0506872852233677,0.11082474226804123,0.6580756013745704,0.1323024054982818
36047036900,442900,20071,833,4647,2011,0.0036582741553690553,0.7615666021088875,0.04841833440929632,0.2494082203572197,0.9952657628577577,0.1809769743920809,0.1065203357004519,0.4314611577361739,0.7036797934151066,0.06778566817301485
36047037000,519300,56111,1046,3909,2011,0.2627270401637247,0.006907137375287797,0.3067280634433359,0.030186748529035558,0.9874648247633666,0.10642107955998976,0.05781529803018675,0.13558454847787157,0.3182399590688156,0.7206446661550269
36047037100,525300,42793,1113,4258,2011,0,0.8907937999060592,0.12047909816815407,0.1279943635509629,1,0.19891968060122123,0.09628933771723815,0.20479098168154064,0.6324565523720056,0.023954908407703146
36047037300,524500,28861,773,3738,2011,0.002140181915462814,0.7849117174959872,0.045746388443017656,0.19743178170144463,0.9858212948100589,0.15275548421615837,0.0960406634563938,0.3657035848047084,0.7718031032637774,0.06179775280898876
36047037401,534900,54403,1137,3994,2011,0.0798698047070606,0.03880821231847772,0.2819228843264897,0.05558337506259389,1,0.07811717576364546,0.05157736604907361,0.1114171256885328,0.5390585878818227,0.8685528292438658
36047037402,622400,30866,880,3919,2011,0.09645317683082419,0.0051033426894615975,0.13779025261546313,0.033426894615973465,1,0.12324572595049757,0.08905332993110487,0.09670834396529727,0.7019647869354427,0.8749681041081908
36047037500,524000,37833,1145,3053,2011,0.03013429413691451,0.8185391418277105,0.08516213560432362,0.20340648542417294,0.9734687192924992,0.13036357680969538,0.13167376351130036,0.3114968883065837,0.7189649525057321,0.06256141500163773
36047037700,607000,51280,1136,3740,2011,0.037700534759358285,0.8117647058823529,0.206951871657754,0.08689839572192513,0.9983957219251337,0.1855614973262032,0.05481283422459893,0.17058823529411765,0.5949197860962567,0.06631016042780749
36047037900,483200,44229,1171,4025,2011,0,0.8708074534161491,0.10832298136645963,0.15229813664596273,1,0.20745341614906831,0.04173913043478261,0.28745341614906833,0.653416149068323,0.04670807453416149
36047038100,556700,26982,592,4492,2011,0.002894033837934105,0.8408281389136242,0.08926981300089047,0.16273374888691006,1,0.1188780053428317,0.10574354407836153,0.3210151380231523,0.7658058771148709,0.02560106856634016
36047038200,534400,24030,498,5709,2011,0.24610264494657558,0.29865125240847784,0.03836048344718865,0.3762480294272202,0.9985987038010159,0.1721842704501664,0.22473287791206867,0.39901909266071117,0.8721317218427045,0.23103871080749694
36047038300,586300,42976,1145,3934,2011,0.012455516014234875,0.8955261820030503,0.1809862735129639,0.09303507880020336,0.9992374173868835,0.16497203863751905,0.09684799186578547,0.17259786476868327,0.5292323335027961,0.04245043213014743
36047038500,594800,30969,952,3061,2011,0.004246978111728194,0.9016661221822934,0.08265272786671023,0.08624632473048023,0.9937928781443972,0.1960143743874551,0.1466840901666122,0.21430904933028422,0.6174452793204835,0.0715452466514211
36047038600,613700,43929,1236,2999,2011,0.31810603534511506,0.001333777925975325,0.10370123374458153,0.14971657219073026,0.9969989996665555,0.1450483494498166,0.16472157385795266,0.21507169056352118,0.3931310436812271,0.6338779593197733
36047038700,545100,29830,1001,3463,2011,0.025411492925209354,0.7172971412070459,0.0947155645394167,0.2564250649725671,0.9639041293676004,0.146404851285013,0.18105688709211668,0.4074501876985273,0.7718740976032342,0.14322841466936181
36047038800,627400,45313,1054,3585,2011,0.024546722454672244,5.578800557880056e-4,0.14365411436541142,0.03542538354253835,0.99860529986053,0.16262203626220362,0.05746164574616457,0.12468619246861924,0.44937238493723847,0.8814504881450488
36047038900,492500,33981,950,2503,2011,0.10107870555333599,0.0491410307630843,0.14222932481022774,0.6232520974830204,1,0.12305233719536555,0.1630043947263284,0.3355972832600879,0.6480223731522173,0.35197762684778267
36047039000,602100,46458,1601,2095,2011,0.07446300715990453,0,0.1035799522673031,0.022911694510739856,1,0.21145584725536992,0.08353221957040573,0.015751789976133652,0.38281622911694513,0.9255369928400955
36047039100,508800,43537,954,3047,2011,0.07975057433541188,0.055464391204463406,0.06465375779455201,0.7705940269117164,0.9691499835904168,0.16179849031834592,0.20774532326878897,0.261240564489662,0.7459796521168363,0.27994748933377095
36047039200,646300,43699,1099,2337,2011,0.029097133076593923,0.017543859649122806,0.10141206675224647,0.12409071459135644,1,0.220795892169448,0.0821566110397946,0.11210954214805306,0.4407359863072315,0.9161317928968763
36047039300,493100,50565,1344,3652,2011,0.023001095290251915,0.2612267250821468,0.11391018619934283,0.6265060240963856,0.9676889375684556,0.17250821467688937,0.12349397590361445,0.22590361445783133,0.6355421686746988,0.442223439211391
36047039400,850000,49455,1019,2562,2011,0,0,0.12451209992193599,0.05893832943013271,1,0.17291178766588602,0.04215456674473068,0.05815768930523029,0.48243559718969553,0.839968774395004
36047039500,628800,26222,1169,3533,2011,0.022360600056609115,0.21086894990093405,0.08604585338239457,0.6971412397395981,0.9510331163317294,0.11972827625247665,0.1800169827342202,0.44240022643645627,0.8785734503255024,0.5290121709595245
36047039600,608800,40446,991,1805,2011,0.040997229916897505,0.07534626038781163,0.12188365650969529,0.04542936288088643,1,0.22493074792243767,0.0703601108033241,0.07977839335180055,0.39002770083102495,0.8753462603878116
36047039700,559300,35000,1063,3417,2011,0.001755926251097454,0.6119402985074627,0.06701785191688615,0.42259291776412056,1,0.18115305823822067,0.12496341820310214,0.2868012876792508,0.7287093942054433,0.15891132572431957
36047039800,603200,35539,964,2234,2011,0.4865711727842435,0,0.14726947179946284,0.0702775290957923,1,0.21933751119068934,0.12444046553267682,0.11504028648164727,0.4668755595344673,0.5107430617726052
36047039900,418900,39718,872,4011,2011,0.007230117177761157,0.4639740713039142,0.060334081276489655,0.4983794564946397,1,0.17950635751682872,0.17925704313138868,0.26601844926452256,0.7142857142857143,0.2567938170032411
36047040000,658600,40037,1161,3086,2011,0.40473104342190536,0.0035644847699287103,0.0644847699287103,0.14355152300712898,1,0.13480233311730394,0.2812702527543746,0.1594296824368114,0.5661049902786779,0.42222942320155543
36047040100,480300,31953,1030,3524,2011,0,0.6251418842224744,0.07377979568671963,0.30164585698070373,0.9267877412031782,0.16543700340522133,0.07377979568671963,0.40891032917139614,0.6716799091940976,0.14018161180476732
36047040200,631200,39082,977,2471,2011,0.4755159854309996,0,0.1169566976932416,0.16754350465398624,1,0.19263456090651557,0.20032375556454876,0.122622420072845,0.4261432618373128,0.4192634560906516
36047040300,475000,27301,1227,3546,2011,0.0025380710659898475,0.664410603496898,0.05555555555555555,0.3629441624365482,0.9633389734912577,0.13846587704455723,0.12041737168640722,0.40609137055837563,0.6511562323745065,0.2182741116751269
36047040400,762800,37052,952,2388,2011,0.4945561139028476,0.006700167504187605,0.10720268006700168,0.05737018425460637,1,0.2219430485762144,0.13316582914572864,0.11641541038525963,0.4748743718592965,0.49874371859296485
36047040500,439700,44213,956,1555,2011,0.02122186495176849,0.47459807073954985,0.05980707395498392,0.5659163987138264,0.992282958199357,0.20836012861736333,0.08167202572347267,0.11832797427652733,0.692604501607717,0.34340836012861736
36047040600,637500,51016,1048,3330,2011,0.44534534534534537,0.00960960960960961,0.14774774774774774,0.0960960960960961,1,0.13813813813813813,0.12132132132132133,0.08498498498498498,0.4915915915915916,0.4870870870870871
36047040800,587100,38225,1105,3343,2011,0.5034400239306013,0.002991325157044571,0.11157642835776249,0.0445707448399641,1,0.2222554591684116,0.10828597068501346,0.19353873766078372,0.36883039186359556,0.4935686509123542
36047040900,536900,32658,1181,3432,2011,0,0.23076923076923078,0.05856643356643357,0.7351398601398601,0.9927156177156177,0.14364801864801865,0.24912587412587411,0.22552447552447552,0.8132284382284383,0.18706293706293706
36047041000,593400,46827,748,1699,2011,0.09947027663331372,0.002942907592701589,0.13713949381989404,0.11359623307828134,0.9864626250735727,0.1912889935256033,0.06121247792819305,0.07062978222483814,0.26839317245438493,0.872277810476751
36047041100,588500,32348,1050,2912,2011,0,0.5968406593406593,0.05803571428571429,0.3804945054945055,0.9986263736263736,0.12328296703296704,0.16929945054945056,0.4186126373626374,0.7781593406593407,0.1253434065934066
36047041200,622800,40675,1121,2704,2011,0.26701183431952663,0.0070266272189349116,0.1301775147928994,0.10244082840236686,1,0.14571005917159763,0.1760355029585799,0.09208579881656805,0.6209319526627219,0.6697485207100592
36047041300,558800,39419,1135,3587,2011,0.004739336492890996,0.31000836353498745,0.06439921940340117,0.6484527460273208,1,0.09645943685531085,0.20908837468636743,0.18734318371898523,0.7044884304432674,0.2614998606077502
36047041401,247100,51985,1003,1134,2011,0.026455026455026454,0,0.11992945326278659,0.07319223985890652,1,0.19929453262786595,0.024691358024691357,0.14638447971781304,0.3377425044091711,0.845679012345679
36047041402,806300,44779,1132,1625,2011,0.040615384615384616,0,0.22953846153846155,0,1,0.104,0.012307692307692308,0.04553846153846154,0.4947692307692308,0.9593846153846154
36047041500,497100,35221,1221,3706,2011,0.02671343766864544,0.47598488936859146,0.10199676200755532,0.492984349703184,0.9967620075553157,0.14193200215866164,0.18483540205072854,0.20075553157042633,0.6109012412304371,0.34268753372908795
36047041600,794300,46316,1085,2667,2011,0.04311961004874391,0,0.08211473565804274,0.13048368953880765,1,0.15935508061492312,0.07799025121859768,0.14360704911886013,0.2995875515560555,0.9058867641544807
36047041700,595300,26776,742,3606,2011,0.013311148086522463,0.33610648918469216,0.06045479755962285,0.7634498058790904,1,0.1860787576261786,0.1209095951192457,0.28868552412645593,0.8433166943982252,0.37992235163616195
36047041800,595700,33852,976,1659,2011,0.03918022905364678,6.027727546714888e-4,0.10970464135021098,0.081374321880651,0.9517781796262809,0.11814345991561181,0.07233273056057866,0.22664255575647982,0.5605786618444847,0.9578059071729957
36047041900,497300,33555,901,3552,2011,0.04279279279279279,0.26492117117117114,0.05518018018018018,0.6804617117117117,0.9988738738738738,0.21058558558558557,0.12922297297297297,0.28913288288288286,0.7905405405405406,0.3119369369369369
36047042000,803700,54904,1072,2030,2011,0.06502463054187192,0,0.10837438423645321,0.1310344827586207,1,0.17881773399014778,0.07881773399014778,0.2374384236453202,0.26699507389162563,0.8206896551724138
36047042100,522900,33598,1063,3498,2011,0.07232704402515723,0.10548885077186965,0.08290451686678102,0.7864493996569468,0.9676958261863923,0.18810748999428245,0.15866209262435677,0.28987993138936535,0.7158376214979989,0.4128073184676958
36047042200,797800,47733,1199,3049,2011,0.1662840275500164,0.025910134470318136,0.1472613971794031,0.16136438176451295,0.9954083306001967,0.08789767136766152,0.1141357822236799,0.11938340439488357,0.6293866841587406,0.7267956707117088
36047042300,526600,47868,1308,3410,2011,0.008797653958944282,0.12052785923753666,0.09530791788856305,0.7724340175953079,0.9759530791788856,0.11319648093841642,0.26715542521994134,0.27653958944281526,0.8161290322580645,0.6697947214076246
36047042400,634000,40290,1060,3197,2011,0.24929621520175163,0.03221770409759149,0.18360963403190492,0.16671879887394433,1,0.16609321238661245,0.17610259618392243,0.14325930559899905,0.7810447294338442,0.6177666562402252
36047042500,410700,31630,1161,2519,2011,0.020643112346169116,0.11036125446605796,0.1349741961095673,0.7435490273918222,0.9968241365621279,0.10718539102818579,0.15958713775307662,0.23064708217546645,0.8999603017070266,0.4100833664152441
36047042600,563800,42794,991,4305,2011,0.4274099883855981,0.014169570267131244,0.12799070847851335,0.18234610917537747,1,0.18234610917537747,0.13960511033681766,0.28199767711962836,0.5902439024390244,0.4348432055749129
36047042700,405000,39583,1137,5880,2011,0.025510204081632654,0.047108843537414964,0.0772108843537415,0.8261904761904761,1,0.12908163265306122,0.2506802721088435,0.35680272108843536,0.9914965986394558,0.275
36047042800,554600,39813,1086,3852,2011,0.23260643821391486,0.010384215991692628,0.16199376947040497,0.07866043613707165,0.9470404984423676,0.16043613707165108,0.08644859813084112,0.16848390446521289,0.6129283489096573,0.7045690550363447
36047042900,NA,32885,1064,6174,2011,0.03466148364107548,0.08179462261094914,0.044865565273728536,0.8333333333333334,0.9993521218011014,0.0966958211856171,0.33932620667314545,0.39034661483641075,0.9970845481049563,0.2340459993521218
36047043000,659100,41386,1027,2997,2011,0.367701034367701,0,0.16182849516182848,0.13013013013013014,1,0.12479145812479146,0.12779446112779447,0.17684351017684352,0.7510844177510844,0.5919252585919252
36047043100,561200,25020,1050,5487,2011,0.07362857663568434,0.05522143247676326,0.061053398942956076,0.8110078367049389,1,0.1124476034262803,0.29305631492618917,0.39402223437215234,0.9794058684162567,0.19300164024056862
36047043200,475700,35918,1035,4098,2011,0.36578818936066376,0.024890190336749635,0.1495851634943875,0.16398243045387995,0.9995119570522206,0.12249877989263055,0.14299658369936555,0.1595900439238653,0.6586139580283065,0.5693020985846754
36047043300,576900,27778,869,4273,2011,0.015211794991809033,0.07301661596068336,0.051252047741633514,0.9129417271238006,0.9997659723847414,0.11677978001404166,0.28551369061549264,0.2796630002340276,0.854668850924409,0.3484671191200562
36047043400,609500,44866,1117,3517,2011,0.27608757463747513,0.00597099800966733,0.2052885982371339,0.23286892237702586,1,0.20017059994313335,0.07506397497867501,0.14643161785612738,0.7003127665624111,0.6622121125959625
36047043500,542900,34452,1316,5231,2011,0.008984897725100364,0.16153699101510227,0.04167463200152934,0.8283311030395718,0.9961766392659147,0.11967119097686867,0.24718027145861213,0.33874976103995413,0.7952590326897343,0.398967692601797
36047043600,609200,38520,1082,4276,2011,0.28975678203928906,0.016136576239476147,0.1922357343311506,0.12488306828811974,0.999532273152479,0.16347053320860616,0.12464920486435921,0.29420018709073903,0.7137511693171188,0.6405519176800748
36047043700,569300,33438,1099,4972,2011,0.012067578439259855,0.25321802091713597,0.1164521319388576,0.6504424778761062,0.9931617055510861,0.14320193081255028,0.13837489943684633,0.3252212389380531,0.8354786806114239,0.2936444086886565
36047043800,682000,47083,1235,2919,2011,0.05310037684138404,0.011305241521068859,0.13223706748886604,0.15210688591983557,1,0.13634806440561836,0.13737581363480644,0.17060637204522097,0.7684138403562863,0.8920863309352518
36047043900,512600,37885,1135,3558,2011,0.09190556492411467,0.1253513209668353,0.10399100618324901,0.7346824058459809,1,0.14249578414839797,0.19561551433389546,0.22400224845418776,0.807195053400787,0.1807195053400787
36047044000,718800,52464,1287,2674,2011,0.015706806282722512,7.479431563201197e-4,0.16529543754674644,0.09947643979057591,0.9992520568436799,0.11780104712041885,0.05235602094240838,0.13649962602842183,0.5459985041136873,0.8851907255048617
36047044100,461100,36161,1128,6302,2011,0.10218978102189781,0.013011742304030467,0.07997461123452872,0.8124404950809266,0.9969850841002856,0.11123452872104093,0.2737226277372263,0.31878768644874644,0.8819422405585529,0.15407807045382418
36047044200,695700,50402,1292,2426,2011,0.02225886232481451,0,0.17230008244023085,0.05894476504534213,1,0.14097279472382523,0.036273701566364384,0.1446826051112943,0.5164880461665292,0.9707337180544106
36047044300,526200,44601,1178,6219,2011,0.09760411641743046,0.01913490914938093,0.06528380768612317,0.732111271908667,1,0.10548319665541084,0.2744814278822962,0.29570670525808007,0.8211931178646085,0.2460202604920405
36047044400,419400,41071,1163,3111,2011,0.010607521697203472,0.0035358405657344907,0.164577306332369,0.11378977820636452,1,0.14657666345226616,0.02378656380585021,0.15943426550948248,0.6255223400835744,0.9286403085824494
36047044500,446800,40441,1206,4882,2011,0.12064727570667759,0.07025809094633347,0.10692339205243753,0.6583367472347399,1,0.15342072920934044,0.19807455960671855,0.24006554690700532,0.7978287587054486,0.25972961900860303
36047044600,586900,44948,1233,1880,2011,0.274468085106383,0.032446808510638296,0.28882978723404257,0.1622340425531915,0.9973404255319149,0.10851063829787234,0.15265957446808512,0.10638297872340426,0.5664893617021277,0.6122340425531915
36047044700,234100,52512,1111,2020,2011,0.03712871287128713,0.12326732673267327,0.1787128712871287,0.6,0.9603960396039604,0.21336633663366336,0.1782178217821782,0.1608910891089109,0.8698019801980198,0.4079207920792079
