BOROUGH,Job Type,Block,Lot,Community Board,Zip Code,Bldg Type,Residential,Special District 1,Special District 2,Work Type,Permit Status,Filing Status,Permit Type,Filing Date,Issuance Date,Expiration Date,Job Start Date,Owner's Business Type,Non-Profit,LATITUDE,LONGITUDE,COUNCIL_DISTRICT,CENSUS_TRACT,NTA_NAME
QUEENS,NB,9430,67,409,11419,1,YES,,,PL,ISSUED,INITIAL,PL,2/25/09,3/16/09,3/16/10,3/16/09,INDIVIDUAL,N,40.687978,-73.831688,28,108,Richmond Hill
BROOKLYN,NB,3038,18,301,11206,2,,,,PL,ISSUED,INITIAL,PL,11/15/11,11/15/11,11/14/12,11/15/11,INDIVIDUAL,Y,40.710214,-73.935853,34,485,Bushwick South
MANHATTAN,NB,2040,5,110,10039,2,YES,,,,ISSUED,INITIAL,NB,12/17/09,12/17/09,5/9/10,12/17/09,CORPORATION,Y,40.828192,-73.93704,9,236,Central Harlem North-Polo Grounds
QUEENS,NB,6235,63,411,11361,1,YES,,,,ISSUED,INITIAL,FO,12/14/09,12/17/09,2/20/10,12/17/09,CORPORATION,N,40.76433,-73.774364,19,1129,Bayside-Bayside Hills
STATEN ISLAND,NB,3248,62,502,10305,1,YES,,,PL,ISSUED,INITIAL,PL,11/21/11,11/21/11,11/20/12,11/21/11,CORPORATION,N,40.593061,-74.0783,50,70,Old Town-Dongan Hills-South Beach
BROOKLYN,NB,5502,68,312,11219,1,YES,,,EQ,ISSUED,INITIAL,EQ,7/7/11,7/7/11,11/15/11,7/7/11,INDIVIDUAL,N,40.626365,-73.992856,44,242,Borough Park
BRONX,NB,2364,45,201,10451,2,YES,,,EQ,ISSUED,INITIAL,EQ,7/10/09,7/10/09,4/1/10,7/10/09,OTHER,N,40.821382,-73.911737,17,71,Melrose South-Mott Haven North
STATEN ISLAND,NB,45,21,501,10301,1,YES,HS,,,ISSUED,INITIAL,NB,8/1/11,8/1/11,12/18/11,8/1/11,CORPORATION,N,40.640751,-74.085999,49,9,West New Brighton-New Brighton-St. George
QUEENS,NB,6186,80,411,11361,1,YES,,,,ISSUED,INITIAL,FO,5/27/11,5/27/11,1/14/12,5/27/11,INDIVIDUAL,N,40.769104,-73.766926,19,1113,Bayside-Bayside Hills
BROOKLYN,NB,5610,57,312,11219,1,YES,,,PL,ISSUED,INITIAL,PL,4/23/09,4/23/09,4/23/10,4/23/09,INDIVIDUAL,N,40.638137,-73.991212,39,222,Borough Park
MANHATTAN,NB,1745,3,111,10035,2,,,,PL,ISSUED,INITIAL,PL,3/27/09,3/27/09,3/27/10,3/27/09,,,40.802206,-73.945325,9,184,East Harlem North
BROOKLYN,NB,5515,11,312,11204,1,YES,,,EQ,ISSUED,INITIAL,EQ,7/29/10,7/29/10,11/15/10,7/29/10,INDIVIDUAL,N,40.61831,-73.979562,44,246,Borough Park
BROOKLYN,NB,8923,947,315,11229,1,YES,,,,ISSUED,INITIAL,NB,4/1/09,4/1/09,5/3/09,4/1/09,INDIVIDUAL,N,40.590719,-73.925818,46,628,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
BROOKLYN,NB,7092,22,311,11223,2,,,,,ISSUED,INITIAL,FO,1/10/11,1/10/11,6/5/11,1/10/11,INDIVIDUAL,N,40.596317,-73.984524,47,402,Bensonhurst East
STATEN ISLAND,NB,39,25,501,10301,1,YES,HS,,,ISSUED,INITIAL,NB,10/13/09,10/13/09,5/1/10,10/13/09,INDIVIDUAL,N,40.640429,-74.083386,49,11,West New Brighton-New Brighton-St. George
QUEENS,NB,9704,7,408,11435,2,,,,PL,ISSUED,INITIAL,PL,4/13/09,4/13/09,4/13/10,4/13/09,CORPORATION,Y,40.706788,-73.808957,24,238,Jamaica
BROOKLYN,NB,405,7,306,11217,2,,,,PL,ISSUED,INITIAL,PL,6/10/09,6/10/09,6/10/10,6/10/09,CORPORATION,N,40.682967,-73.987528,33,71,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
QUEENS,NB,5180,29,407,11355,2,YES,,,,ISSUED,INITIAL,NB,1/16/09,1/16/09,3/31/09,1/16/09,CORPORATION,N,40.75696,-73.826767,20,857,Flushing
QUEENS,NB,1548,35,404,11373,2,YES,,,EQ,ISSUED,INITIAL,EQ,9/1/11,9/2/11,10/27/11,9/2/11,CORPORATION,N,40.737128,-73.879196,25,473,Elmhurst
STATEN ISLAND,NB,3073,146,501,10305,1,YES,,,,ISSUED,INITIAL,NB,7/28/10,7/28/10,4/21/11,7/28/10,INDIVIDUAL,N,40.60532,-74.063654,50,8,Stapleton-Rosebank
QUEENS,NB,1000,48,401,11105,1,,,,PL,ISSUED,INITIAL,PL,5/10/11,5/10/11,5/9/12,5/10/11,INDIVIDUAL,N,40.768479,-73.900724,22,137,Steinway
BROOKLYN,NB,4586,964,,11239,1,YES,,,,ISSUED,INITIAL,NB,6/23/11,6/23/11,8/1/11,6/23/11,HPD,N,40.656689,-73.868774,42,1070,East New York
BRONX,NB,3575,58,209,10473,1,YES,,,PL,ISSUED,INITIAL,PL,5/25/11,5/25/11,5/24/12,5/25/11,CORPORATION,N,40.821371,-73.846616,18,90,Soundview-Castle Hill-Clason Point-Harding Park
BROOKLYN,NB,4604,1,317,11203,2,,,,PL,ISSUED,INITIAL,PL,4/5/10,4/5/10,4/5/11,4/5/10,INDIVIDUAL,N,40.660215,-73.931277,41,878,Prospect Lefferts Gardens-Wingate
BRONX,NB,5453,53,210,10465,1,YES,,,PL,ISSUED,INITIAL,PL,5/6/09,5/6/09,5/6/10,5/6/09,INDIVIDUAL,N,40.817013,-73.81475,13,118,Schuylerville-Throgs Neck-Edgewater Park
QUEENS,NB,8777,50,413,11004,1,,,,,ISSUED,INITIAL,NB,9/2/11,9/2/11,7/9/12,9/2/11,INDIVIDUAL,N,40.739624,-73.70421,23,157901,Glen Oaks-Floral Park-New Hyde Park
MANHATTAN,NB,1768,111,111,10035,2,YES,,,,ISSUED,INITIAL,NB,9/17/09,9/17/09,2/1/10,9/17/09,HPD,N,40.800826,-73.940822,9,196,East Harlem North
QUEENS,NB,9169,11,410,11417,2,,,,,ISSUED,INITIAL,NB,9/3/09,9/3/09,4/4/10,9/3/09,INDIVIDUAL,N,40.680782,-73.842011,32,4002,Ozone Park
BROOKLYN,NB,2432,2,301,11211,2,YES,,,PL,ISSUED,INITIAL,PL,7/28/10,7/28/10,7/28/11,7/28/10,INDIVIDUAL,N,40.711677,-73.961202,34,523,North Side-South Side
BROOKLYN,NB,4154,8,305,11208,1,YES,,,EQ,ISSUED,INITIAL,EQ,8/4/11,8/4/11,3/30/12,8/4/11,INDIVIDUAL,N,40.678137,-73.877006,37,1192,East New York
BROOKLYN,NB,2723,36,301,11211,2,YES,MX-8,GW,EQ,ISSUED,INITIAL,EQ,2/10/10,2/10/10,10/9/10,2/10/10,INDIVIDUAL,N,40.718526,-73.947717,33,499,Greenpoint
QUEENS,NB,5408,9,407,11355,1,YES,,,PL,ISSUED,INITIAL,PL,9/9/11,9/9/11,9/8/12,9/9/11,INDIVIDUAL,N,40.758172,-73.813571,20,1189,East Flushing
BRONX,NB,5830,3912,208,10471,1,YES,NA-2,,PL,ISSUED,INITIAL,PL,10/22/09,10/22/09,10/22/10,10/22/09,CORPORATION,N,40.898715,-73.902939,11,335,North Riverdale-Fieldston-Riverdale
BROOKLYN,NB,7468,80,315,11235,2,,,,,ISSUED,INITIAL,NB,1/7/10,1/12/10,8/3/10,1/12/10,CORPORATION,Y,40.587769,-73.946725,48,600,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
BROOKLYN,NB,2245,142,301,11206,2,YES,,,,ISSUED,INITIAL,NB,12/15/11,12/15/11,11/30/12,12/15/11,PARTNERSHIP,N,40.702053,-73.950251,33,509,Williamsburg
STATEN ISLAND,NB,201,71,501,10310,1,,,,,ISSUED,INITIAL,NB,8/12/09,8/12/09,6/3/10,8/12/09,INDIVIDUAL,N,40.635613,-74.125412,49,13302,West New Brighton-New Brighton-St. George
STATEN ISLAND,NB,7496,1,503,10309,1,YES,SRD,,,ISSUED,INITIAL,NB,7/27/10,7/27/10,2/10/11,7/27/10,INDIVIDUAL,N,40.525005,-74.217234,51,226,Charleston-Richmond Valley-Tottenville
BRONX,NB,4437,130,211,10467,1,YES,,,EQ,ISSUED,INITIAL,EQ,6/9/09,6/9/09,2/22/10,6/9/09,INDIVIDUAL,N,40.863128,-73.863215,13,328,Bronxdale
BROOKLYN,NB,3846,48,316,11212,1,YES,,,,ISSUED,INITIAL,FO,3/15/11,3/15/11,12/4/11,3/15/11,INDIVIDUAL,N,40.659192,-73.902224,42,920,Brownsville
QUEENS,NB,7401,26,411,11364,1,YES,,,,ISSUED,INITIAL,NB,7/2/10,7/2/10,2/21/11,7/2/10,INDIVIDUAL,N,40.754038,-73.762665,23,1441,Bayside-Bayside Hills
QUEENS,NB,15905,166,,11692,1,YES,,,PL,ISSUED,INITIAL,PL,3/14/11,3/14/11,3/13/12,3/14/11,CORPORATION,N,40.590375,-73.794424,31,964,Hammels-Arverne-Edgemere
BRONX,NB,4855,57,212,10466,2,YES,,,,ISSUED,INITIAL,FO,8/17/10,8/17/10,4/1/11,8/17/10,CORPORATION,N,40.890911,-73.85459,12,422,Williamsbridge-Olinville
QUEENS,NB,7663,17,411,11364,1,,,,PL,ISSUED,INITIAL,PL,7/21/10,7/21/10,7/21/11,7/21/10,INDIVIDUAL,N,40.748966,-73.748499,23,1377,Oakland Gardens
BROOKLYN,NB,1966,54,302,11238,1,YES,,,PL,ISSUED,INITIAL,PL,7/8/11,7/8/11,7/7/12,7/8/11,CORPORATION,N,40.686573,-73.960564,35,231,Clinton Hill
QUEENS,NB,4176,30,407,11356,2,,CP,,,ISSUED,INITIAL,FO,12/14/11,12/15/11,9/30/12,12/15/11,INDIVIDUAL,N,40.781183,-73.838714,19,907,College Point
QUEENS,NB,6284,34,411,11361,2,,,,PL,ISSUED,INITIAL,PL,12/15/11,12/15/11,12/14/12,12/15/11,INDIVIDUAL,N,40.762315,-73.770361,19,1467,Bayside-Bayside Hills
BROOKLYN,NB,4472,23,305,11208,1,YES,,,PL,ISSUED,INITIAL,PL,5/11/09,5/11/09,5/11/10,5/11/09,CORPORATION,N,40.669968,-73.859343,42,1208,East New York
QUEENS,NB,2719,5,405,11378,1,,,,,ISSUED,INITIAL,FO,10/26/11,10/26/11,3/5/12,10/26/11,INDIVIDUAL,N,40.724538,-73.899639,30,517,Maspeth
QUEENS,NB,2718,29,405,11378,1,YES,,,EQ,ISSUED,INITIAL,EQ,6/5/09,6/5/09,9/21/09,6/5/09,INDIVIDUAL,N,40.724664,-73.899433,30,517,Maspeth
QUEENS,NB,9029,20,409,11416,1,YES,,,EQ,ISSUED,INITIAL,EQ,4/2/09,4/2/09,4/2/10,4/2/09,INDIVIDUAL,N,40.685705,-73.851605,32,36,Woodhaven
QUEENS,NB,1956,1,404,11368,2,YES,,,,ISSUED,INITIAL,NB,1/25/10,2/11/10,12/31/10,2/11/10,CORPORATION,N,40.737235,-73.855809,21,43702,Corona
BROOKLYN,NB,181,1,302,11201,2,,,,PL,ISSUED,INITIAL,PL,9/3/10,9/3/10,9/3/11,9/3/10,,,40.68888,-73.99087,33,43,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
QUEENS,NB,5982,75,411,11360,1,,,,PL,ISSUED,INITIAL,PL,8/19/09,8/19/09,8/19/10,8/19/09,INDIVIDUAL,N,40.773048,-73.786549,19,1085,Bayside-Bayside Hills
BROOKLYN,NB,8184,48,318,11236,2,,,,,ISSUED,INITIAL,NB,7/27/10,7/27/10,12/16/10,7/27/10,INDIVIDUAL,N,40.644722,-73.90187,46,968,Canarsie
BROOKLYN,NB,3980,4,305,11207,1,YES,,,,ISSUED,INITIAL,NB,6/3/09,6/3/09,7/20/09,6/3/09,PARTNERSHIP,N,40.674779,-73.88896,37,1150,East New York
BROOKLYN,NB,8201,25,318,11236,1,YES,,,EQ,ISSUED,INITIAL,EQ,2/16/10,2/16/10,4/18/10,2/16/10,INDIVIDUAL,N,40.640891,-73.902914,46,966,Canarsie
BROOKLYN,NB,6915,5,313,11214,1,YES,,,,ISSUED,INITIAL,NB,9/27/10,9/27/10,3/3/11,9/27/10,CORPORATION,N,40.588269,-73.986495,47,314,Gravesend
QUEENS,NB,9414,56,409,11419,1,,,,PL,ISSUED,INITIAL,PL,3/21/11,3/21/11,3/20/12,3/21/11,PARTNERSHIP,N,40.690425,-73.832894,28,108,Richmond Hill
BROOKLYN,NB,7167,85,313,11223,1,YES,,,EQ,ISSUED,INITIAL,EQ,6/26/09,6/26/09,4/4/10,6/26/09,CORPORATION,N,40.590837,-73.975477,47,386,Gravesend
BROOKLYN,NB,339,146,306,11231,1,YES,,,EQ,ISSUED,INITIAL,EQ,10/20/09,10/20/09,2/23/10,10/20/09,CORPORATION,N,40.682606,-73.9966,39,67,Carroll Gardens-Columbia Street-Red Hook
QUEENS,NB,1935,49,404,11368,1,YES,,,,ISSUED,INITIAL,NB,10/20/10,10/20/10,2/18/11,10/20/10,INDIVIDUAL,N,40.743276,-73.858048,21,439,Corona
BROOKLYN,NB,7119,57,315,11223,1,YES,,,PL,ISSUED,INITIAL,PL,3/23/09,3/23/09,3/23/10,3/23/09,INDIVIDUAL,N,40.59507,-73.978935,47,398,Gravesend
BROOKLYN,NB,1781,61,303,11221,2,YES,,,,ISSUED,INITIAL,NB,6/3/11,6/3/11,9/11/11,6/3/11,HPD,Y,40.691491,-73.943912,36,261,Bedford
QUEENS,NB,1837,32,404,11373,1,YES,,,,ISSUED,INITIAL,FO,4/30/10,4/30/10,6/30/10,4/30/10,CORPORATION,N,40.739179,-73.87532,25,473,Elmhurst
MANHATTAN,NB,2244,1,112,10034,2,,,,,ISSUED,INITIAL,FO,8/1/11,8/1/11,1/1/12,8/1/11,CORPORATION,Y,40.87136,-73.914462,10,297,park-cemetery-etc-Manhattan
BRONX,NB,4593,45,212,10467,1,YES,,,EQ,ISSUED,INITIAL,EQ,2/4/09,2/4/09,8/9/09,2/4/09,INDIVIDUAL,N,40.871954,-73.869347,15,376,Williamsbridge-Olinville
QUEENS,NB,13612,26,413,11422,1,YES,,,EQ,ISSUED,INITIAL,EQ,12/8/09,12/8/09,6/20/10,12/8/09,CORPORATION,N,40.664525,-73.732262,31,656,Rosedale
MANHATTAN,NB,885,61,106,10016,2,,,,PL,ISSUED,INITIAL,PL,7/1/10,7/9/10,7/9/11,7/9/10,,,40.743771,-73.981324,2,72,Murray Hill-Kips Bay
STATEN ISLAND,NB,2849,32,501,10305,1,YES,,,,ISSUED,INITIAL,NB,11/15/11,11/15/11,4/21/12,11/15/11,PARTNERSHIP,N,40.613619,-74.070213,49,8,Stapleton-Rosebank
STATEN ISLAND,NB,3300,20,502,10304,1,,,,PL,ISSUED,INITIAL,PL,7/21/11,7/21/11,7/20/12,7/21/11,INDIVIDUAL,N,40.592618,-74.096782,50,9602,Old Town-Dongan Hills-South Beach
BRONX,NB,4588,38,211,10469,1,YES,,,,ISSUED,INITIAL,NB,6/9/09,6/9/09,8/9/09,6/9/09,INDIVIDUAL,N,40.870014,-73.848966,12,350,Allerton-Pelham Gardens
STATEN ISLAND,NB,3411,52,502,10305,1,YES,,,PL,ISSUED,INITIAL,PL,4/7/10,4/7/10,4/7/11,4/7/10,CORPORATION,N,40.589653,-74.071959,50,70,Old Town-Dongan Hills-South Beach
QUEENS,NB,15905,128,,11692,1,YES,,,,ISSUED,INITIAL,NB,10/20/10,10/20/10,4/1/11,10/20/10,CORPORATION,N,40.590369,-73.792278,31,964,Hammels-Arverne-Edgemere
QUEENS,NB,9084,43,409,11416,1,YES,,,PL,ISSUED,INITIAL,PL,5/1/09,5/1/09,5/1/10,5/1/09,INDIVIDUAL,N,40.681013,-73.854745,32,52,Woodhaven
BROOKLYN,NB,6320,49,310,11228,1,YES,,,,ISSUED,INITIAL,NB,9/22/10,9/28/10,11/4/10,9/28/10,INDIVIDUAL,N,40.616488,-74.016284,43,166,Dyker Heights
QUEENS,NB,6356,22,407,11355,2,YES,,,PL,ISSUED,INITIAL,PL,12/7/11,12/7/11,12/6/12,12/7/11,INDIVIDUAL,N,40.74413,-73.835458,20,80301,Queensboro Hill
QUEENS,NB,7241,29,408,11432,1,YES,,,EQ,ISSUED,INITIAL,EQ,4/19/11,4/19/11,6/5/11,4/19/11,INDIVIDUAL,N,40.722741,-73.787359,24,1277,Jamaica Estates-Holliswood
QUEENS,NB,1548,33,404,11373,2,YES,,,EQ,ISSUED,INITIAL,EQ,9/6/11,9/6/11,10/27/11,9/6/11,CORPORATION,N,40.737133,-73.879225,25,473,Elmhurst
QUEENS,NB,13462,33,413,11413,1,YES,,,,ISSUED,INITIAL,NB,8/20/10,8/20/10,3/2/11,8/20/10,INDIVIDUAL,N,40.658926,-73.753481,31,690,Springfield Gardens South-Brookville
BROOKLYN,NB,447,43,306,11215,2,YES,,,,ISSUED,INITIAL,NB,4/7/11,4/7/11,6/19/11,4/7/11,PARTNERSHIP,N,40.677321,-73.986913,39,119,Park Slope-Gowanus
STATEN ISLAND,NB,5735,375,503,10312,1,YES,SRD,,PL,ISSUED,INITIAL,PL,8/9/10,8/9/10,8/9/11,8/9/10,CORPORATION,N,40.55529,-74.183783,51,17007,Arden Heights
BRONX,NB,4791,50,212,10469,1,YES,,,PL,ISSUED,INITIAL,PL,2/25/10,2/25/10,2/25/11,2/25/10,CORPORATION,N,40.870269,-73.836987,12,46202,Co-op City
STATEN ISLAND,NB,704,13,502,10314,1,YES,,,PL,ISSUED,INITIAL,PL,10/17/11,10/17/11,10/16/12,10/17/11,CORPORATION,N,40.605912,-74.119076,50,173,New Springville-Bloomfield-Travis
BROOKLYN,NB,3468,24,304,11207,1,YES,,,PL,ISSUED,INITIAL,PL,12/13/11,12/13/11,12/12/12,12/13/11,INDIVIDUAL,Y,40.681813,-73.906175,37,405,Bushwick South
QUEENS,NB,711,4,401,11103,2,YES,,,EQ,ISSUED,INITIAL,EQ,11/17/10,11/17/10,10/15/11,11/17/10,CORPORATION,N,40.75702,-73.914826,26,153,Astoria
QUEENS,NB,13242,110,413,11422,1,YES,,,,ISSUED,INITIAL,FO,11/12/10,11/12/10,7/23/11,11/12/10,INDIVIDUAL,N,40.668978,-73.731876,31,638,Rosedale
STATEN ISLAND,NB,6830,42,503,10312,1,YES,SRD,,,ISSUED,INITIAL,NB,2/16/10,2/16/10,11/3/10,2/16/10,CORPORATION,N,40.534995,-74.196804,51,20804,Rossville-Woodrow
MANHATTAN,NB,576,14,102,10011,2,,,,,ISSUED,INITIAL,NB,9/24/10,9/27/10,1/1/11,9/27/10,CORPORATION,N,40.736024,-73.995829,3,63,West Village
BROOKLYN,NB,6910,11,313,11214,2,,,,EQ,ISSUED,INITIAL,EQ,1/11/10,1/11/10,5/30/10,1/11/10,PARTNERSHIP,N,40.59071,-73.991164,43,314,Gravesend
STATEN ISLAND,NB,527,114,501,10304,1,YES,,,PL,ISSUED,INITIAL,PL,12/27/11,12/27/11,12/26/12,12/27/11,CORPORATION,N,40.626612,-74.079438,49,21,Stapleton-Rosebank
BROOKLYN,NB,1429,156,309,11203,2,,,,PL,ISSUED,INITIAL,PL,9/2/10,9/2/10,9/2/11,9/2/10,,,40.662485,-73.936029,41,876,Prospect Lefferts Gardens-Wingate
QUEENS,NB,1840,14,404,11373,2,YES,,,PL,ISSUED,INITIAL,PL,9/9/11,9/9/11,9/8/12,9/9/11,INDIVIDUAL,N,40.737068,-73.874909,25,473,Elmhurst
BROOKLYN,NB,8201,25,318,11236,1,YES,,,PL,ISSUED,INITIAL,PL,3/22/10,3/22/10,3/22/11,3/22/10,INDIVIDUAL,N,40.640891,-73.902914,46,966,Canarsie
BROOKLYN,NB,8739,71,315,11235,1,YES,,,EQ,ISSUED,INITIAL,EQ,5/13/11,5/13/11,9/1/11,5/13/11,INDIVIDUAL,N,40.575365,-73.95068,48,616,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
BRONX,NB,4450,46,211,10469,1,YES,,,PL,ISSUED,INITIAL,PL,8/4/09,8/4/09,8/4/10,8/4/09,INDIVIDUAL,N,40.86445,-73.857775,13,326,Allerton-Pelham Gardens
QUEENS,NB,4316,28,407,11354,2,,,,,ISSUED,INITIAL,FO,12/13/10,12/13/10,4/1/11,12/13/10,INDIVIDUAL,N,40.7728,-73.847908,19,907,College Point
STATEN ISLAND,NB,7022,27,503,10309,1,YES,SRD,,,ISSUED,INITIAL,NB,4/5/11,4/5/11,3/1/12,4/5/11,CORPORATION,N,40.539832,-74.214922,51,20803,Rossville-Woodrow
QUEENS,NB,5735,49,407,11357,1,,,,,ISSUED,INITIAL,NB,1/14/10,1/14/10,7/6/10,1/14/10,INDIVIDUAL,N,40.782721,-73.795859,19,1017,Ft. Totten-Bay Terrace-Clearview
BRONX,NB,3763,145,209,10472,1,YES,,,PL,ISSUED,INITIAL,PL,5/27/10,5/27/10,5/27/11,5/27/10,INDIVIDUAL,N,40.831159,-73.866204,18,70,Soundview-Bruckner
QUEENS,NB,5120,61,407,11355,1,YES,,,PL,ISSUED,INITIAL,PL,6/22/10,6/22/10,6/22/11,6/22/10,INDIVIDUAL,N,40.749413,-73.827729,20,799,Queensboro Hill
QUEENS,NB,10139,40,412,11433,1,YES,,,PL,ISSUED,INITIAL,PL,8/17/11,8/17/11,8/16/12,8/17/11,INDIVIDUAL,N,40.695784,-73.793118,28,254,South Jamaica
BROOKLYN,NB,8590,600,318,11229,2,,,,,ISSUED,INITIAL,FO,6/25/10,6/25/10,3/25/11,6/25/10,OTHER GOV'T AGENCY,N,40.589443,-73.921329,46,666,park-cemetery-etc-Brooklyn
STATEN ISLAND,NB,823,70,502,10314,1,YES,,,,ISSUED,INITIAL,NB,6/23/09,6/23/09,12/4/09,6/23/09,CORPORATION,N,40.602495,-74.134187,49,18902,New Springville-Bloomfield-Travis
BRONX,NB,4226,75,211,10461,2,,,,,ISSUED,INITIAL,FO,7/7/10,7/7/10,1/1/11,7/7/10,OTHER GOV'T AGENCY,Y,40.854453,-73.838236,13,284,Van Nest-Morris Park-Westchester Square
BRONX,NB,4669,37,212,10467,2,YES,,,,ISSUED,INITIAL,FO,5/5/11,5/5/11,5/23/11,5/5/11,INDIVIDUAL,N,40.884713,-73.861142,12,396,Williamsbridge-Olinville
QUEENS,NB,7306,17,411,11361,1,YES,,,PL,ISSUED,INITIAL,PL,6/12/09,6/12/09,6/12/10,6/12/09,PARTNERSHIP,N,40.757683,-73.776228,19,1447,Bayside-Bayside Hills
QUEENS,NB,13711,62,413,11413,1,YES,,,EQ,ISSUED,INITIAL,EQ,11/7/11,11/7/11,5/1/12,11/7/11,INDIVIDUAL,N,40.657198,-73.751426,31,694,Springfield Gardens South-Brookville
BROOKLYN,NB,7166,41,313,11223,1,YES,,,,ISSUED,INITIAL,FO,7/29/11,7/29/11,2/25/12,7/29/11,CORPORATION,N,40.590466,-73.976434,47,308,Gravesend
QUEENS,NB,1552,52,404,11373,1,YES,,,EQ,ISSUED,INITIAL,EQ,12/16/10,12/16/10,12/4/11,12/16/10,CORPORATION,N,40.747043,-73.875713,25,469,Elmhurst
BROOKLYN,NB,5623,11,312,11219,2,,,,PL,ISSUED,INITIAL,PL,8/22/11,8/22/11,8/21/12,8/22/11,INDIVIDUAL,Y,40.636402,-73.98989,44,234,Borough Park
MANHATTAN,NB,1666,105,111,10029,2,,,,,ISSUED,INITIAL,FO,12/9/11,12/9/11,8/3/12,12/9/11,INDIVIDUAL,N,40.797784,-73.939615,8,188,East Harlem North
QUEENS,NB,1503,14,404,11373,2,,,,,ISSUED,INITIAL,FO,2/10/10,2/10/10,2/10/11,2/10/10,INDIVIDUAL,N,40.747672,-73.880819,21,26901,Elmhurst
QUEENS,NB,1581,27,404,11373,2,YES,,,EQ,ISSUED,INITIAL,EQ,10/26/11,10/26/11,3/9/12,10/26/11,INDIVIDUAL,N,40.740868,-73.878511,25,471,Elmhurst
STATEN ISLAND,NB,5324,37,503,10312,2,YES,SRD,,EQ,ISSUED,INITIAL,EQ,1/28/09,1/28/09,11/19/09,1/28/09,INDIVIDUAL,N,40.540776,-74.167351,51,15602,Annadale-Huguenot-Prince's Bay-Eltingville
BROOKLYN,NB,8493,41,318,11234,1,YES,,,EQ,ISSUED,INITIAL,EQ,6/24/10,6/24/10,6/24/11,6/24/10,INDIVIDUAL,N,40.616799,-73.923494,46,682,Flatlands
QUEENS,NB,11668,28,410,11420,1,,,,PL,ISSUED,INITIAL,PL,6/7/10,6/7/10,6/7/11,6/7/10,INDIVIDUAL,N,40.677696,-73.813951,28,176,South Ozone Park
QUEENS,NB,2983,43,405,11379,1,,,,PL,ISSUED,INITIAL,PL,6/11/10,6/11/10,6/11/11,6/11/10,INDIVIDUAL,N,40.716513,-73.880947,30,661,Middle Village
STATEN ISLAND,NB,2810,80,502,10314,2,,,,,ISSUED,INITIAL,NB,8/19/09,8/19/09,9/1/09,8/19/09,PARTNERSHIP,N,40.601468,-74.195855,50,29102,New Springville-Bloomfield-Travis
STATEN ISLAND,NB,7578,242,503,10309,1,YES,SRD,,PL,ISSUED,INITIAL,PL,7/29/09,7/29/09,7/29/10,7/29/09,INDIVIDUAL,N,40.522453,-74.233721,51,226,Charleston-Richmond Valley-Tottenville
QUEENS,NB,10478,44,412,11423,1,,,,,ISSUED,INITIAL,FO,7/23/10,7/23/10,12/23/10,7/23/10,INDIVIDUAL,N,40.715653,-73.756583,23,484,Hollis
BROOKLYN,NB,6107,22,310,11209,1,YES,BR,,,ISSUED,INITIAL,NB,10/7/10,10/7/10,7/24/11,10/7/10,PARTNERSHIP,N,40.618203,-74.031745,43,58,Bay Ridge
BRONX,NB,3698,47,209,10473,2,,,IBZ,,ISSUED,INITIAL,FO,12/6/10,12/6/10,6/3/11,12/6/10,CORPORATION,N,40.825662,-73.843282,18,98,Westchester-Unionport
QUEENS,NB,1539,72,404,11373,1,YES,,,PL,ISSUED,INITIAL,PL,7/20/11,7/20/11,7/19/12,7/20/11,INDIVIDUAL,N,40.738473,-73.881979,25,485,Elmhurst-Maspeth
QUEENS,NB,443,14,402,11101,2,,,IBZ,EQ,ISSUED,INITIAL,EQ,3/3/09,3/3/09,11/1/09,3/3/09,INDIVIDUAL,N,40.751336,-73.94706,26,19,Hunters Point-Sunnyside-West Maspeth
BRONX,NB,2872,300,204,10452,1,YES,,,,ISSUED,INITIAL,FO,5/10/11,5/10/11,2/1/12,5/10/11,INDIVIDUAL,N,40.842876,-73.919497,16,21302,Highbridge
BRONX,NB,3050,76,206,10457,2,YES,,,,ISSUED,INITIAL,NB,11/17/11,11/21/11,4/1/12,11/21/11,CORPORATION,Y,40.854154,-73.892242,15,385,Claremont-Bathgate
BROOKLYN,NB,3600,36,316,11212,1,YES,,,,ISSUED,INITIAL,FO,7/29/11,7/29/11,7/1/12,7/29/11,INDIVIDUAL,N,40.660248,-73.910264,42,916,Brownsville
STATEN ISLAND,NB,519,112,501,10304,1,YES,,,,ISSUED,INITIAL,NB,3/17/09,3/17/09,1/7/10,3/17/09,INDIVIDUAL,N,40.628121,-74.081328,49,33,Grymes Hill-Clifton-Fox Hills
STATEN ISLAND,NB,2360,133,502,10314,1,YES,,,,ISSUED,INITIAL,NB,3/9/09,3/9/09,6/15/09,3/9/09,INDIVIDUAL,N,40.593674,-74.157239,51,27706,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
BROOKLYN,NB,2033,2,302,11205,2,YES,,,EQ,ISSUED,INITIAL,EQ,6/17/10,6/17/10,4/1/11,6/17/10,HPD,Y,40.696612,-73.971532,35,211,Fort Greene
